replication_id,method,cell_id,utilization,alpha,oracle_region,oracle_mode,selected_mode,tariff_mode_correct,abs_q99_relative_error,abs_mean_relative_error,abs_stoploss_relative_error,mode_value_gap_ratio,regret_cny_per_month
16,KDE,STRESS_CONTRACT_NEAR_HIGH,0.63,1.2,Contract demand,contracted_maximum_demand,capacity,False,0.258913594407786,0.0110613335541673,0.312036181737717,32.84347788300661,16433.652034094557
16,KDE,STRESS_CAPACITY_NEAR,0.635,1.2,Capacity,capacity,capacity,True,0.258913594407786,0.0110613335541673,0.312036181737717,21.34860017025667,0.0
16,KDE,STRESS_CAPACITY_CLEAR,0.7,1.2,Capacity,capacity,capacity,True,0.258913594407786,0.0110613335541673,0.312036181737717,1.051389953011545,0.0
16,EMP,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,capacity,False,0.2019144023035119,0.0133735002315383,0.0194932091831422,3.3166280574214992,43066.84488660097
16,EMP,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,capacity,True,0.2019144023035119,0.0133735002315383,0.0194932091831422,3.370122058347643,0.0
16,EMP,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.2019144023035119,0.0133735002315383,0.2700395483213031,0.5400790966425955,0.0
16,EMP,STRESS_ACTUAL_NEAR,0.45,1.2,Actual demand,actual_maximum_demand,contracted_maximum_demand,False,0.2019144023035119,0.0133735002315383,0.0128930992008396,21.219092232652688,6731.518225638196
16,EMP,STRESS_CONTRACT_NEAR_LOW,0.455,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.2019144023035119,0.0133735002315383,0.0259167859601428,14.148244621340536,0.0
16,EMP,STRESS_CONTRACT_CLEAR,0.625,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.2019144023035119,0.0133735002315383,0.0380471445378688,2.428497851873772,66.96736049465835
16,EMP,STRESS_CONTRACT_NEAR_HIGH,0.63,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.2019144023035119,0.0133735002315383,0.0380471445378688,8.691720245699498,66.96736049465835
16,EMP,STRESS_CAPACITY_NEAR,0.635,1.2,Capacity,capacity,contracted_maximum_demand,False,0.2019144023035119,0.0133735002315383,0.0380471445378688,5.649708017468252,25349.10683635529
16,EMP,STRESS_CAPACITY_CLEAR,0.7,1.2,Capacity,capacity,capacity,True,0.2019144023035119,0.0133735002315383,0.0380471445378688,0.2782405497148565,0.0
17,TAIL,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.0748615264611457,0.0007172511241132,0.0571426402903738,2.638108051558202,0.0
17,TAIL,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,capacity,True,0.0748615264611457,0.0007172511241132,0.0571426402903738,2.6806581814220367,0.0
17,TAIL,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.0748615264611457,0.0007172511241132,0.2419612289937451,0.4839224579875,0.0
17,TAIL,STRESS_ACTUAL_NEAR,0.45,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.0748615264611457,0.0007172511241132,0.1277922965351016,22.78468633950704,0.0
17,TAIL,STRESS_CONTRACT_NEAR_LOW,0.455,1.2,Contract demand,contracted_maximum_demand,actual_maximum_demand,False,0.0748615264611457,0.0007172511241132,0.1187015440241142,14.942364822482975,10095.71928662248
17,TAIL,STRESS_CONTRACT_CLEAR,0.625,1.2,Contract demand,contracted_maximum_demand,actual_maximum_demand,False,0.0748615264611457,0.0007172511241132,0.0725105009907217,2.1635926262790144,58816.89620820992
17,TAIL,STRESS_CONTRACT_NEAR_HIGH,0.63,1.2,Contract demand,contracted_maximum_demand,capacity,False,0.0748615264611457,0.0007172511241132,0.0725105009907217,7.743610651648589,16433.652034094557
17,TAIL,STRESS_CAPACITY_NEAR,0.635,1.2,Capacity,capacity,capacity,True,0.0748615264611457,0.0007172511241132,0.0725105009907217,5.033426979477146,0.0
17,TAIL,STRESS_CAPACITY_CLEAR,0.7,1.2,Capacity,capacity,capacity,True,0.0748615264611457,0.0007172511241132,0.0725105009907217,0.247889534359849,0.0
17,KDE,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.1809901766878947,0.0337565494638377,0.0849250297566926,8.37162426703172,0.0
17,KDE,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,actual_maximum_demand,False,0.1809901766878947,0.0337565494638377,0.0849250297566926,8.506650464887047,42383.24417411536
17,KDE,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.1809901766878947,0.0337565494638377,0.3683423345357184,1.1259740668283464,0.0
17,KDE,STRESS_ACTUAL_NEAR,0.45,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.1809901766878947,0.0337565494638377,0.1316484111910753,53.55990011052484,0.0
17,KDE,STRESS_CONTRACT_NEAR_LOW,0.455,1.2,Contract demand,contracted_maximum_demand,actual_maximum_demand,False,0.1809901766878947,0.0337565494638377,0.1216303611738135,35.71211060066806,10095.71928662248
17,KDE,STRESS_CONTRACT_CLEAR,0.625,1.2,Contract demand,contracted_maximum_demand,actual_maximum_demand,False,0.1809901766878947,0.0337565494638377,0.0890940471380414,6.129861774427226,58816.89620820992
17,KDE,STRESS_CONTRACT_NEAR_HIGH,0.63,1.2,Contract demand,contracted_maximum_demand,actual_maximum_demand,False,0.1809901766878947,0.0337565494638377,0.0890940471380414,21.939094427042505,58816.89620820992
17,KDE,STRESS_CAPACITY_NEAR,0.635,1.2,Capacity,capacity,actual_maximum_demand,False,0.1809901766878947,0.0337565494638377,0.0890940471380414,14.260638190901622,84099.03568407055
17,KDE,STRESS_CAPACITY_CLEAR,0.7,1.2,Capacity,capacity,capacity,True,0.1809901766878947,0.0337565494638377,0.0890940471380414,0.7023173228161328,0.0
17,EMP,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.2387424184358477,0.0322763733878666,0.1798466425488833,9.837333918067303,0.0
17,EMP,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,actual_maximum_demand,False,0.2387424184358477,0.0322763733878666,0.1798466425488833,9.996000594165134,42383.24417411536
17,EMP,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.2387424184358477,0.0322763733878666,0.541720263854017,1.0834405277080468,0.0
17,EMP,STRESS_ACTUAL_NEAR,0.45,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.2387424184358477,0.0322763733878666,0.1836217800143175,51.21137563055911,0.0
17,EMP,STRESS_CONTRACT_NEAR_LOW,0.455,1.2,Contract demand,contracted_maximum_demand,actual_maximum_demand,False,0.2387424184358477,0.0322763733878666,0.1796672602669164,34.14618598535252,10095.71928662248
17,EMP,STRESS_CONTRACT_CLEAR,0.625,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.2387424184358477,0.0322763733878666,0.1702064695367091,6.275291472758407,34048.92889305204
17,EMP,STRESS_CONTRACT_NEAR_HIGH,0.63,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.2387424184358477,0.0322763733878666,0.1702064695367091,22.45959488881388,34048.92889305204
17,EMP,STRESS_CAPACITY_NEAR,0.635,1.2,Capacity,capacity,contracted_maximum_demand,False,0.2387424184358477,0.0322763733878666,0.1702064695367091,14.598968872152051,59331.068368912674
17,EMP,STRESS_CAPACITY_CLEAR,0.7,1.2,Capacity,capacity,capacity,True,0.2387424184358477,0.0322763733878666,0.1702064695367091,0.7189796555323474,0.0
18,TAIL,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.0940959666040719,0.0362069384657347,0.2703525990968659,13.309674831066932,0.0
18,TAIL,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,actual_maximum_demand,False,0.0940959666040719,0.0362069384657347,0.2703525990968659,13.524347005761522,42383.24417411536
18,TAIL,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.0940959666040719,0.0362069384657347,0.3994952040412862,1.2077085602407482,0.0
18,TAIL,STRESS_ACTUAL_NEAR,0.45,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.0940959666040719,0.0362069384657347,0.3323105213808813,59.24919734814668,0.0
18,TAIL,STRESS_CONTRACT_NEAR_LOW,0.455,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.0940959666040719,0.0362069384657347,0.3256500599093977,40.99341790062491,0.0
18,TAIL,STRESS_CONTRACT_CLEAR,0.625,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.0940959666040719,0.0362069384657347,0.2863671103319254,9.107640636008394,11730.337607533673
18,TAIL,STRESS_CONTRACT_NEAR_HIGH,0.63,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.0940959666040719,0.0362069384657347,0.2863671103319254,32.596720003466665,11730.337607533673
18,TAIL,STRESS_CAPACITY_NEAR,0.635,1.2,Capacity,capacity,contracted_maximum_demand,False,0.0940959666040719,0.0362069384657347,0.2863671103319254,21.1882049974944,37012.477083394304
18,TAIL,STRESS_CAPACITY_CLEAR,0.7,1.2,Capacity,capacity,capacity,True,0.0940959666040719,0.0362069384657347,0.2863671103319254,1.043490705669382,0.0
18,KDE,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.13687929175989,0.0606906439148763,0.3405924741804014,16.96126734129499,0.0
18,KDE,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,actual_maximum_demand,False,0.13687929175989,0.0606906439148763,0.3405924741804014,17.234836169380348,42383.24417411536
18,KDE,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.13687929175989,0.0606906439148763,0.5202238308109577,2.0243802234725,0.0
18,KDE,STRESS_ACTUAL_NEAR,0.45,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.13687929175989,0.0606906439148763,0.4256603702217034,96.29493764481026,0.0
18,KDE,STRESS_CONTRACT_NEAR_LOW,0.455,1.2,Contract demand,contracted_maximum_demand,actual_maximum_demand,False,0.13687929175989,0.0606906439148763,0.4163370198389965,64.20653243115618,10095.71928662248
18,KDE,STRESS_CONTRACT_CLEAR,0.625,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.13687929175989,0.0606906439148763,0.3616192389025053,11.597192901501998,17787.64515931718
18,KDE,STRESS_CONTRACT_NEAR_HIGH,0.63,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.13687929175989,0.0606906439148763,0.3616192389025053,41.50695717416132,17787.64515931718
18,KDE,STRESS_CAPACITY_NEAR,0.635,1.2,Capacity,capacity,contracted_maximum_demand,False,0.13687929175989,0.0606906439148763,0.3616192389025053,26.979951275306853,43069.78463517781
18,KDE,STRESS_CAPACITY_CLEAR,0.7,1.2,Capacity,capacity,capacity,True,0.13687929175989,0.0606906439148763,0.3616192389025053,1.328726449386569,0.0
18,EMP,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.1751505979829257,0.05913705972375,0.443096315491969,22.889128685426883,0.0
18,EMP,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,actual_maximum_demand,False,0.1751505979829257,0.05913705972375,0.443096315491969,23.25830818035306,42383.24417411536
18,EMP,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.1751505979829257,0.05913705972375,0.5507451149611834,1.972559301677263,0.0
18,EMP,STRESS_ACTUAL_NEAR,0.45,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.1751505979829257,0.05913705972375,0.497286014389889,93.829940024744,0.0
18,EMP,STRESS_CONTRACT_NEAR_LOW,0.455,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.1751505979829257,0.05913705972375,0.4922707547079049,62.56294707239836,0.0
18,EMP,STRESS_CONTRACT_CLEAR,0.625,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.1751505979829257,0.05913705972375,0.4537791910724649,15.475275709111768,27722.62342253886
18,EMP,STRESS_CONTRACT_NEAR_HIGH,0.63,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.1751505979829257,0.05913705972375,0.4537791910724649,55.38681744556048,27722.62342253886
18,EMP,STRESS_CAPACITY_NEAR,0.635,1.2,Capacity,capacity,contracted_maximum_demand,False,0.1751505979829257,0.05913705972375,0.4537791910724649,36.00200394611874,53004.762898399495
18,EMP,STRESS_CAPACITY_CLEAR,0.7,1.2,Capacity,capacity,capacity,True,0.1751505979829257,0.05913705972375,0.4537791910724649,1.7730504546133037,0.0
19,TAIL,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.1744332560382618,0.0295231329066231,0.3256051517478273,15.508954053768704,0.0
19,TAIL,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,actual_maximum_demand,False,0.1744332560382618,0.0295231329066231,0.3256051517478273,15.759098473990736,42383.24417411536
19,TAIL,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.1744332560382618,0.0295231329066231,0.6236511252581642,1.2473022505163234,0.0
19,TAIL,STRESS_ACTUAL_NEAR,0.45,1.2,Actual demand,actual_maximum_demand,contracted_maximum_demand,False,0.1744332560382618,0.0295231329066231,0.4675441773955276,83.36063847865393,6731.518225638196
19,TAIL,STRESS_CONTRACT_NEAR_LOW,0.455,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.1744332560382618,0.0295231329066231,0.4524950228623865,56.9608910107719,0.0
19,TAIL,STRESS_CONTRACT_CLEAR,0.625,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.1744332560382618,0.0295231329066231,0.3611933273995291,11.076838176074917,2491.7679680055007
19,TAIL,STRESS_CONTRACT_NEAR_HIGH,0.63,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.1744332560382618,0.0295231329066231,0.3611933273995291,39.64458052085264,2491.7679680055007
19,TAIL,STRESS_CAPACITY_NEAR,0.635,1.2,Capacity,capacity,contracted_maximum_demand,False,0.1744332560382618,0.0295231329066231,0.3611933273995291,25.769387196815057,27773.907443866134
19,TAIL,STRESS_CAPACITY_CLEAR,0.7,1.2,Capacity,capacity,capacity,True,0.1744332560382618,0.0295231329066231,0.3611933273995291,1.2691077905774442,0.0
19,KDE,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.2166910562598635,0.0303867334907508,0.244980153488821,11.62130772658774,0.0
19,KDE,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,actual_maximum_demand,False,0.2166910562598635,0.0303867334907508,0.244980153488821,11.808748173790736,42383.24417411536
19,KDE,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.2166910562598635,0.0303867334907508,0.6753844519542599,1.350768903908517,0.0
19,KDE,STRESS_ACTUAL_NEAR,0.45,1.2,Actual demand,actual_maximum_demand,contracted_maximum_demand,False,0.2166910562598635,0.0303867334907508,0.4222445754972923,75.28396055251302,6731.518225638196
19,KDE,STRESS_CONTRACT_NEAR_LOW,0.455,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.2166910562598635,0.0303867334907508,0.400717492333613,50.44304192019034,0.0
19,KDE,STRESS_CONTRACT_CLEAR,0.625,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.2166910562598635,0.0303867334907508,0.2830533878590391,8.606579352151345,173.24349620752037
19,KDE,STRESS_CONTRACT_NEAR_HIGH,0.63,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.2166910562598635,0.0303867334907508,0.2830533878590391,30.80339558200332,173.24349620752037
19,KDE,STRESS_CAPACITY_NEAR,0.635,1.2,Capacity,capacity,contracted_maximum_demand,False,0.2166910562598635,0.0303867334907508,0.2830533878590391,20.022525583585963,25455.382972068157
19,KDE,STRESS_CAPACITY_CLEAR,0.7,1.2,Capacity,capacity,capacity,True,0.2166910562598635,0.0303867334907508,0.2830533878590391,0.986082556449218,0.0
19,EMP,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.2503581452414909,0.0297921403701368,0.3260916104741783,15.806130677062,0.0
19,EMP,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,actual_maximum_demand,False,0.2503581452414909,0.0297921403701368,0.3260916104741783,16.06106826862747,42383.24417411536
19,EMP,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.2503581452414909,0.0297921403701368,0.7705934393941131,1.5411868787882124,0.0
19,EMP,STRESS_ACTUAL_NEAR,0.45,1.2,Actual demand,actual_maximum_demand,contracted_maximum_demand,False,0.2503581452414909,0.0297921403701368,0.530573630235844,94.59845446643396,6731.518225638196
19,EMP,STRESS_CONTRACT_NEAR_LOW,0.455,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.2503581452414909,0.0297921403701368,0.518900326359001,65.32011059087107,0.0
19,EMP,STRESS_CONTRACT_CLEAR,0.625,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.2503581452414909,0.0297921403701368,0.3905287612979669,12.044233526983936,1505.58727042377
19,EMP,STRESS_CONTRACT_NEAR_HIGH,0.63,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.2503581452414909,0.0297921403701368,0.3905287612979669,43.10693884684574,1505.58727042377
19,EMP,STRESS_CAPACITY_NEAR,0.635,1.2,Capacity,capacity,contracted_maximum_demand,False,0.2503581452414909,0.0297921403701368,0.3905287612979669,28.019955903670265,26787.726746284403
19,EMP,STRESS_CAPACITY_CLEAR,0.7,1.2,Capacity,capacity,capacity,True,0.2503581452414909,0.0297921403701368,0.3905287612979669,1.3799452838125477,0.0
20,TAIL,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.0096783671503146,0.006590489604285,0.0456363544699219,2.1316953015601743,0.0
20,TAIL,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,capacity,True,0.0096783671503146,0.006590489604285,0.0456363544699219,2.166077483843397,0.0
20,TAIL,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.0096783671503146,0.006590489604285,0.0466053295689181,0.219830536591912,0.0
20,TAIL,STRESS_ACTUAL_NEAR,0.45,1.2,Actual demand,actual_maximum_demand,contracted_maximum_demand,False,0.0096783671503146,0.006590489604285,0.0457868054356157,10.456814173590406,6731.518225638196
20,TAIL,STRESS_CONTRACT_NEAR_LOW,0.455,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.0096783671503146,0.006590489604285,0.0460880150636042,6.972285301639533,0.0
20,TAIL,STRESS_CONTRACT_CLEAR,0.625,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.0096783671503146,0.006590489604285,0.0466535303687791,1.3884383709974395,833.2251956658438
20,TAIL,STRESS_CONTRACT_NEAR_HIGH,0.63,1.2,Contract demand,contracted_maximum_demand,capacity,False,0.0096783671503146,0.006590489604285,0.0466535303687791,4.969293215471923,16433.652034094557
20,TAIL,STRESS_CAPACITY_NEAR,0.635,1.2,Capacity,capacity,capacity,True,0.0096783671503146,0.006590489604285,0.0466535303687791,3.2300919641877948,0.0
20,TAIL,STRESS_CAPACITY_CLEAR,0.7,1.2,Capacity,capacity,capacity,True,0.0096783671503146,0.006590489604285,0.0466535303687791,0.1590777011778915,0.0
20,KDE,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.1251556038924493,0.0058647971430605,0.103317735841648,3.9863262610139065,0.0
20,KDE,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,capacity,True,0.1251556038924493,0.0058647971430605,0.103317735841648,4.050621845868959,0.0
20,KDE,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.1251556038924493,0.0058647971430605,0.2435307068810924,0.4870614137621755,0.0
20,KDE,STRESS_ACTUAL_NEAR,0.45,1.2,Actual demand,actual_maximum_demand,contracted_maximum_demand,False,0.1251556038924493,0.0058647971430605,0.0007680719650393,9.305392705712473,6731.518225638196
20,KDE,STRESS_CONTRACT_NEAR_LOW,0.455,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.1251556038924493,0.0058647971430605,0.0176422551030018,6.204552525364991,0.0
20,KDE,STRESS_CONTRACT_CLEAR,0.625,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.1251556038924493,0.0058647971430605,0.0898561246833138,1.893912498985592,25526.79584702384
20,KDE,STRESS_CONTRACT_NEAR_HIGH,0.63,1.2,Contract demand,contracted_maximum_demand,capacity,False,0.1251556038924493,0.0058647971430605,0.0898561246833138,6.778411435824494,16433.652034094557
20,KDE,STRESS_CAPACITY_NEAR,0.635,1.2,Capacity,capacity,capacity,True,0.1251556038924493,0.0058647971430605,0.0898561246833138,4.406037510655535,0.0
20,KDE,STRESS_CAPACITY_CLEAR,0.7,1.2,Capacity,capacity,capacity,True,0.1251556038924493,0.0058647971430605,0.0898561246833138,0.2169914436708255,0.0
20,EMP,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.164521391051941,0.0057922858231471,0.0074305707740817,2.0361933222853708,0.0
20,EMP,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,capacity,True,0.164521391051941,0.0057922858231471,0.0074305707740817,2.069035150064161,0.0
20,EMP,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.164521391051941,0.0057922858231471,0.45545601253144,0.9109120250628536,0.0
20,EMP,STRESS_ACTUAL_NEAR,0.45,1.2,Actual demand,actual_maximum_demand,contracted_maximum_demand,False,0.164521391051941,0.0057922858231471,0.1769932215314046,31.556949410515653,6731.518225638196
20,EMP,STRESS_CONTRACT_NEAR_LOW,0.455,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.164521391051941,0.0057922858231471,0.1663267959981193,20.93751758657956,0.0
20,EMP,STRESS_CONTRACT_CLEAR,0.625,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.164521391051941,0.0057922858231471,0.0420088677579599,2.330378624654977,30335.663498112
20,EMP,STRESS_CONTRACT_NEAR_HIGH,0.63,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.164521391051941,0.0057922858231471,0.0420088677579599,8.34054642314414,30335.663498112
20,EMP,STRESS_CAPACITY_NEAR,0.635,1.2,Capacity,capacity,contracted_maximum_demand,False,0.164521391051941,0.0057922858231471,0.0420088677579599,5.421441402260791,55617.80297397263
20,EMP,STRESS_CAPACITY_CLEAR,0.7,1.2,Capacity,capacity,capacity,True,0.164521391051941,0.0057922858231471,0.0420088677579599,0.266998724774435,0.0
21,TAIL,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.1730325727141869,0.0733005464741786,0.5128537185242146,26.57557054710409,0.0
21,TAIL,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,actual_maximum_demand,False,0.1730325727141869,0.0733005464741786,0.5128537185242146,27.004208781734725,42383.24417411536
21,TAIL,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.1730325727141869,0.0733005464741786,0.6888206180176044,2.4449926229186305,0.0
21,TAIL,STRESS_ACTUAL_NEAR,0.45,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.1730325727141869,0.0733005464741786,0.6050142448413925,116.3024660269158,0.0
21,TAIL,STRESS_CONTRACT_NEAR_LOW,0.455,1.2,Contract demand,contracted_maximum_demand,actual_maximum_demand,False,0.1730325727141869,0.0733005464741786,0.5959022539703651,77.54694316667495,10095.71928662248
21,TAIL,STRESS_CONTRACT_CLEAR,0.625,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.1730325727141869,0.0733005464741786,0.5378043504369684,18.15449516440837,49574.25160634704
21,TAIL,STRESS_CONTRACT_NEAR_HIGH,0.63,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.1730325727141869,0.0733005464741786,0.5378043504369684,64.97588336312174,49574.25160634704
21,TAIL,STRESS_CAPACITY_NEAR,0.635,1.2,Capacity,capacity,contracted_maximum_demand,False,0.1730325727141869,0.0733005464741786,0.5378043504369684,42.2349959273416,74856.39108220767
21,TAIL,STRESS_CAPACITY_CLEAR,0.7,1.2,Capacity,capacity,contracted_maximum_demand,False,0.1730325727141869,0.0733005464741786,0.5378043504369684,2.0800169579903938,562931.1517486908
21,KDE,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.23411340866847,0.0480174059942955,0.3031963060221908,14.89547894330353,0.0
21,KDE,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,actual_maximum_demand,False,0.23411340866847,0.0480174059942955,0.3031963060221908,15.135728603679352,42383.24417411536
21,KDE,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.23411340866847,0.0480174059942955,0.6881218966499486,1.6016552273467484,0.0
21,KDE,STRESS_ACTUAL_NEAR,0.45,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.23411340866847,0.0480174059942955,0.4151080001512153,76.1869180786999,0.0
21,KDE,STRESS_CONTRACT_NEAR_LOW,0.455,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.23411340866847,0.0480174059942955,0.3991070633457733,50.7991172339008,0.0
21,KDE,STRESS_CONTRACT_CLEAR,0.625,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.23411340866847,0.0480174059942955,0.3254099943554081,10.242497040095303,10705.554064048454
21,KDE,STRESS_CONTRACT_NEAR_HIGH,0.63,1.2,Contract demand,contracted_maximum_demand,contracted_maximum_demand,True,0.23411340866847,0.0480174059942955,0.3254099943554081,36.6584301572365,10705.554064048454
21,KDE,STRESS_CAPACITY_NEAR,0.635,1.2,Capacity,capacity,contracted_maximum_demand,False,0.23411340866847,0.0480174059942955,0.3254099943554081,23.828358588693984,35987.69353990909
21,KDE,STRESS_CAPACITY_CLEAR,0.7,1.2,Capacity,capacity,capacity,True,0.23411340866847,0.0480174059942955,0.3254099943554081,1.1735147324466475,0.0
21,EMP,BASE_ACTUAL_NEAR,0.62,1.05,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.2894676716981226,0.0467160594572794,0.3653043134390323,19.87079275862179,0.0
21,EMP,BASE_CAPACITY_NEAR,0.63,1.05,Capacity,capacity,actual_maximum_demand,False,0.2894676716981226,0.0467160594572794,0.3653043134390323,20.191289416018854,42383.24417411536
21,EMP,STRESS_ACTUAL_CLEAR,0.4,1.2,Actual demand,actual_maximum_demand,actual_maximum_demand,True,0.2894676716981226,0.0467160594572794,0.7945074920624433,1.5890149841248684,0.0
