replication_id,method_id,q99_relative_error,mean_relative_error,stoploss_relative_error,regret_cny_per_month
179,KDE,0.059816716502024705,0.0089884095398865,0.2436729102809756,19447.884100056355
179,TAIL,0.1302780078830235,0.0056119127693358,0.19154668601273117,10036.11448167906
180,EMP,0.1087873089506939,0.0127927948874794,0.1929714008600561,11521.43978640406
180,EVENT-EMP,0.1087873089506939,0.0233867329140676,0.24922146352555552,8228.746939455159
180,GEV,0.0882465468267497,0.012792794887479,0.16181707250000685,7888.443474807466
180,KDE,0.0670925714282349,0.0127927948873235,0.05320371006212253,6943.863959646681
180,TAIL,0.0798996966729743,0.0247599417622884,0.2388827865242805,9344.050845982198
181,EMP,0.143495562927378,0.0034219138509715,0.07313308959814588,4134.964166001003
181,EVENT-EMP,0.143495562927378,0.000202806533691,0.056523178239783194,1335.014935297374
181,GEV,0.159864952518399,0.0034870604455234,0.108669678140369,4492.290912584919
181,KDE,0.2017965093857936,0.0034218778444219,0.3203499646680827,10036.11448167906
181,TAIL,0.0035290277586344,0.005468810946115,0.0316745660328146,2753.443420085642
182,EMP,0.1271934378064034,0.0061145371673216,0.3233288440352541,10036.11448167906
182,EVENT-EMP,0.1271934378064034,0.004917634503752,0.26233275368899556,10036.11448167906
182,GEV,0.2231855340470371,0.0060348318095657,0.27189234887356983,10036.11448167906
182,KDE,0.0220089742419242,0.0061145419924867,0.5053946942409165,10036.11448167906
182,TAIL,0.0875277817104017,0.0145856742125813,0.20601842838378523,14817.900658757942
183,EMP,0.597967266074107,0.0840607853779819,1.2372320510985528,14817.900658757942
183,EVENT-EMP,0.597967266074107,0.0655345380619491,1.117866940485249,14817.900658757942
183,GEV,0.6957443834634094,0.0820817896776451,1.2667662217516007,14817.900658757942
183,KDE,0.6941423983034755,0.0842819073307814,1.7991329646631995,14817.900658757942
183,TAIL,0.1053524379585072,0.0228773474359433,0.2826455954754463,14817.900658757942
184,EMP,0.2828486231015624,0.0259276418866179,0.3419267522768681,18979.964502370607
184,EVENT-EMP,0.2828486231015624,0.0360283461563447,0.40584290583772126,8013.115337578892
184,GEV,0.1834515824432987,0.0259276418866181,0.3466038621846466,7891.127971770242
184,KDE,0.230755111565734,0.0259276418866181,0.25927151052535885,8549.729192077803
184,TAIL,0.1353806665346103,0.0381316011289074,0.3800601141744487,11046.964506738199
185,EMP,0.2989944565181329,0.0244104333613931,0.5307185167590747,8280.431647749618
185,EVENT-EMP,0.2989944565181329,0.0383856629197328,0.5575239792660648,8248.183480910646
185,GEV,0.2770066723104983,0.0244104331604365,0.5050406002898926,8438.158506858163
185,KDE,0.2631429935648222,0.0244104333613933,0.43676132216259883,9222.418515461808
185,TAIL,0.2121294022596083,0.0450294288257693,0.5006611104334037,9919.871062473707
186,EMP,0.2309626381823744,0.0628468009228639,1.0937254106687204,14817.900658757942
186,EVENT-EMP,0.2309626381823744,0.0822960945264593,1.2263435952316681,14817.900658757942
186,GEV,0.5751616413725066,0.06215126673422159,1.0840428444441397,14817.900658757942
186,KDE,0.3108287199924041,0.0628660602770523,1.4569449515668338,14817.900658757942
186,TAIL,0.1400348134796173,0.0362273974842785,0.4091125854899068,14817.900658757942
187,EMP,0.23646582085801024,0.0325940870118288,0.3968641800837181,13334.999242200518
187,EVENT-EMP,0.23646582085801024,0.028029808088416302,0.4327453782256888,8249.716631765788
187,GEV,0.1635998988982323,0.0325940870118299,0.36872068036343786,8724.507338976488
187,KDE,0.1995732900608227,0.0325940870118288,0.2957097447289888,7885.049629601029
187,TAIL,0.0987325015288637,0.0256499036862555,0.2724432600931787,9184.050223895969
188,EMP,0.0549308082421799,0.0158538580681872,0.31268369588156614,14817.900658757942
188,EVENT-EMP,0.0549308082421799,0.0013438308636176,0.1719286069147268,10036.11448167906
188,GEV,0.0844796708820494,0.0158538572755547,0.3265961601406301,14817.900658757942
188,KDE,0.0003101993906317,0.0158538618737915,0.4947070668140654,14817.900658757942
188,TAIL,0.0588424848960086,0.0099416011026581,0.1373452297084176,7964.974733575247
189,EMP,0.3806772741764703,0.0364753271944066,0.7700166515132784,65236.27212593746
189,EVENT-EMP,0.3806772741764703,0.05620532038607099,0.7953776181107265,64875.73183387849
189,GEV,0.3914609473993915,0.0364750208035724,0.7637407164845068,66458.84685576831
189,KDE,0.346836445177883,0.0364753271944066,0.6994529322414338,65454.908388814576
189,TAIL,0.3581412744228446,0.0626753929122284,0.8151563979245998,68885.35369559501
190,EMP,0.1443302762889776,0.0140077096413114,0.075891080953338,19447.884100056355
190,EVENT-EMP,0.1443302762889776,0.0155215235773317,0.22420176331486377,14817.900658757942
190,GEV,0.1714351190851862,0.0140345323374836,0.1508847792455465,19447.884100056355
190,KDE,0.2045675542773336,0.0140075629638273,0.33741261150995944,19447.884100056355
190,TAIL,0.0416834227930031,0.001669887033312,0.05378806417374018,3344.3715341593033
191,EMP,0.00044133190694069994,0.0085058440333199,0.2041873349654331,14817.900658757942
191,EVENT-EMP,0.00044133190694069994,0.0334675207887684,0.2318736693174106,14051.307577571417
191,GEV,0.0310546829171071,0.0085058440333203,0.273623057092484,14817.900658757942
191,KDE,0.0547971127818862,0.0085059023156581,0.43128063424507546,14817.900658757942
191,TAIL,0.2284678431844551,0.0524415989295864,0.6070015571105807,14817.900658757942
192,EMP,0.1387609120616009,0.0432370214432775,0.40305571714161376,14817.900658757942
192,EVENT-EMP,0.1387609120616009,0.0341476369014769,0.35559739530777085,14817.900658757942
192,GEV,0.1964983982646387,0.043228475521359,0.4731384355351069,14817.900658757942
192,KDE,0.1988119869770931,0.043237040216802,0.7043232396426217,14817.900658757942
192,TAIL,0.1664642135846081,0.03775445933236,0.45162294608657017,14817.900658757942
193,EMP,0.1118944523518149,0.0588933322383729,0.3729399487171732,14051.307577571417
193,EVENT-EMP,0.1118944523518149,0.014153748955888898,0.23675003172237266,14817.900658757942
193,GEV,0.1229655779837828,0.0588869037159382,0.37441174837641306,14051.307577571417
193,KDE,0.0428924959013144,0.0588933322384929,0.5646205952307946,14817.900658757942
193,TAIL,0.0684646568606833,0.007557686269019999,0.14352561005499276,10036.11448167906
194,EMP,0.2713563732284547,0.007385783936258401,0.2919587854060145,3845.809189243449
194,EVENT-EMP,0.2713563732284547,0.0234261825370192,0.3386886263353546,8551.693998432098
194,GEV,0.189330023076494,0.0073857839362578,0.2662297876944978,4792.5366939516325
194,KDE,0.2160303726320338,0.007385783936258401,0.18224933659950057,6894.333293698935
194,TAIL,0.0528407538455103,0.0217947471448672,0.1837900371483801,8736.388165716702
195,EMP,0.1585506336996569,0.059151984078256406,0.37444051601703116,24281.415948759768
195,EVENT-EMP,0.1585506336996569,0.0271191350868728,0.24439600126225536,8870.663735077716
195,GEV,0.066745835664026,0.0591519871125957,0.32686165947031487,22290.9340664139
195,KDE,0.11717446357178149,0.0591519840781802,0.2595849752680238,28785.54529624184
195,TAIL,0.094465800160921,0.0317914047566755,0.2670606372882729,9874.991964362562
196,EMP,0.0531173992005792,0.0304200173891194,0.10465803219513002,11710.390158472583
196,EVENT-EMP,0.0531173992005792,0.0223565109773631,0.12097854930045217,10923.777750617513
196,GEV,0.095286018267813,0.0304258489106125,0.06293522160847698,28785.54529624184
196,KDE,0.1074474406479493,0.0304200069834401,0.13508871975299688,28785.54529624184
196,TAIL,0.0437496536908307,0.0216609547337184,0.0612522143843143,12357.215703555383
197,EMP,0.12189250686017458,0.0136626444865171,0.015878047674419374,17973.954534917655
197,EVENT-EMP,0.12189250686017458,0.01932090989732,0.06951450762404512,16646.370642549668
197,GEV,0.0925288259699896,0.0136731655669171,0.0496173175237106,12479.058787125163
197,KDE,0.0708374773107267,0.0136626444794322,0.1447063685838173,19447.884100056355
197,TAIL,0.0640025869389302,0.0169483251363983,0.1804885765469076,8453.648852572776
198,EMP,0.1332621688556222,0.0374832806114379,0.14780059463913148,14051.307577571417
198,EVENT-EMP,0.1332621688556222,0.0099284573314662,0.049643704881273155,5373.730301519028
198,GEV,0.0472388312502965,0.0374831845576253,0.21899656727691758,14051.307577571417
198,KDE,0.1877661303524828,0.0374832819409883,0.4504958848112146,14817.900658757942
198,TAIL,0.0247435805598025,0.0113320535891305,0.09556762055482443,13499.961548449368
199,EMP,0.0416009315579506,0.0417215990096417,0.25010777793382455,21536.437824384207
199,EVENT-EMP,0.0416009315579506,0.0266895600036104,0.14499684902421112,18285.476631932994
199,GEV,0.0811624979193874,0.0417215990096421,0.23019969480466232,14051.307577571417
199,KDE,0.004040815958401,0.0417215990128716,0.37984646110967474,14817.900658757942
199,TAIL,0.0710033938259165,0.0161882558322483,0.048841067758984766,7430.441820779608
200,EMP,0.1782970649959284,0.0058894905917992,0.07610590373902823,3452.198443584661
200,EVENT-EMP,0.1782970649959284,0.0204082976188648,0.07863250035346026,8748.055308936888
200,GEV,0.0803410782903481,0.0058894905918006,0.04608192542813299,943.3281131494376
200,KDE,0.1297384200001915,0.0058894905884146,0.0950926864456562,10036.11448167906
200,TAIL,0.0116961792043041,0.0208323457759371,0.12372852446867166,14051.307577571417
201,EMP,0.1402496404061353,0.0271409838240161,0.304512012801602,14817.900658757942
201,EVENT-EMP,0.1402496404061353,0.0293361865752166,0.33033912056508147,14817.900658757942
201,GEV,5.733902916732958e-05,0.0271409838240161,0.3310291995085357,14817.900658757942
201,KDE,0.0737342522725724,0.0271409847499267,0.4848240011994938,14817.900658757942
201,TAIL,0.0800055505859559,0.0218224887593819,0.22741885600822956,14817.900658757942
202,EMP,0.1076162378845196,0.0334292112864914,0.27427738293988874,14817.900658757942
202,EVENT-EMP,0.1076162378845196,0.0343650375733355,0.28330084090492175,13499.961548449368
202,GEV,0.1035748992401525,0.033428744926387,0.3078170032390356,14817.900658757942
202,KDE,0.0343709634091746,0.0334292114005139,0.49092764992856747,14817.900658757942
202,TAIL,0.0439405310053056,0.0330466775015938,0.24307448377192145,14051.307577571417
203,EMP,0.2491693411033459,0.0009268433653698,0.2666159531537395,8940.778897712215
203,EVENT-EMP,0.2491693411033459,0.0166815333940445,0.33433336388875934,12771.792269899823
203,GEV,0.2181904200408615,0.0009268433651742,0.23975320311005088,8233.289230309323
203,KDE,0.2012185944772225,0.00092684336537,0.14755612185853972,9798.663617301629
203,TAIL,0.0849226566902957,0.0097580775258484,0.17668379936188414,7888.146555790988
204,EMP,0.2591625991711506,0.0552847302253222,0.5463997525014866,8018.405306659639
204,EVENT-EMP,0.2591625991711506,0.0360867697766456,0.4576305732311244,7970.315361678291
204,GEV,0.2625405472055981,0.0552847302394848,0.5191377369046957,8461.045993128171
204,KDE,0.2240082651166568,0.055284730225322,0.44023407164629813,7913.021734992352
204,TAIL,0.1278171518121014,0.0362919716915834,0.3550452479237229,10632.72266179044
205,EMP,0.1562669917205006,0.0670489502370342,0.763140993178862,14817.900658757942
205,EVENT-EMP,0.1562669917205006,0.0773775950483639,0.8458924772741769,14817.900658757942
205,GEV,0.4459384052856219,0.0659965750101725,0.7574490356316215,14817.900658757942
205,KDE,0.2257816036153477,0.0670491567407991,1.1044850343932806,14817.900658757942
205,TAIL,0.2954519344785868,0.0807890013734491,0.8959444981462215,14817.900658757942
206,EMP,0.0831687670532654,0.0342342520052336,0.1301379711459661,11813.158555119713
206,EVENT-EMP,0.0831687670532654,0.029035947286236104,0.11768279708166782,14051.307577571417
206,GEV,0.0400503327341909,0.0342342520052332,0.16208591890443183,14051.307577571417
206,KDE,0.0221615170649022,0.034234252016385,0.3327390892538592,14817.900658757942
206,TAIL,0.1659897044280585,0.0445493941797352,0.4843300822690251,14817.900658757942
207,EMP,0.05827914352115101,0.033352935235793,0.3808118950546151,14817.900658757942
207,EVENT-EMP,0.05827914352115101,0.028414543855690404,0.28121167088167737,14817.900658757942
207,GEV,0.0412078286171743,0.033352935235794,0.43119391304244153,14817.900658757942
207,KDE,0.0001876736689632,0.0333529423177673,0.593221383331172,14817.900658757942
207,TAIL,0.0267523398258711,0.0042879294934976,0.01613438206624649,722.8767598099594
208,EMP,0.2736797404768762,0.014828644589903898,0.4400732102637913,10881.025053493368
208,EVENT-EMP,0.2736797404768762,0.0161583757382815,0.3945418289153475,13712.566226117313
208,GEV,0.2753604422127728,0.0148286445757266,0.4129542138106728,11146.230264274715
208,KDE,0.235979426936483,0.0148286445899041,0.331638853825111,12070.97862073686
208,TAIL,0.0043878231388917,0.0099118067958623,0.053981453110808784,9092.311549588727
209,EMP,0.2363817445737615,0.0114792293001141,0.292024886958943,10453.065571974032
209,EVENT-EMP,0.2363817445737615,0.0229466198697519,0.31704292341710655,8850.301646519452
209,GEV,0.18169086609539,0.0114792293001141,0.2576873581046588,8970.201576396203
209,KDE,0.1874112765467826,0.011479229300111,0.16435520689490904,9937.386431052038
209,TAIL,0.1385892469782584,0.024786363668525,0.3248651034469942,8440.32897129065
210,EMP,0.2534422040235963,0.0382074746761865,0.36426950931708274,12157.466017025525
210,EVENT-EMP,0.2534422040235963,0.0363631538039085,0.4237178102717407,12157.466017025525
210,GEV,0.1793782516490511,0.0382074746761867,0.34802226626768656,8316.674807127254
210,KDE,0.2100072101519803,0.0382074746761865,0.26449803842250164,8842.833727984378
210,TAIL,0.1121719448155847,0.036053672126664,0.33799985276670524,11170.426375484716
211,EMP,0.2000397913255158,0.0002301256387153,0.10378334127929911,3877.4980061764104
211,EVENT-EMP,0.2000397913255158,0.0066791083279804,0.0782940489452511,3943.6655522292067
211,GEV,0.1528668157382392,3.152028956204984e-05,0.062224277644368886,3728.655447565123
211,KDE,0.259452846789718,0.00023013899057259998,0.30060869174727295,10036.11448167906
211,TAIL,0.0925924360891115,0.016206660739366,0.2246279462316934,8161.2955722166225
212,EMP,0.0918881066961427,0.030881551403229304,0.4139411824727886,14817.900658757942
212,EVENT-EMP,0.0918881066961427,0.007709019212369499,0.28751093800451394,10036.11448167906
212,GEV,0.1630387153795588,0.0308813999667122,0.49325163688581886,14817.900658757942
212,KDE,0.1548514193322208,0.030882115653872097,0.7188714956634826,14817.900658757942
212,TAIL,0.2940577491500116,0.0265210354116942,0.5627773471099976,14817.900658757942
213,EMP,0.0894305512851874,0.0300819110701431,0.11185407617971888,15546.427979423353
213,EVENT-EMP,0.0894305512851874,0.0407890132523554,0.15035292366207448,23289.696131273795
213,GEV,0.1476121897829699,0.030145948063792203,0.08060323089822097,28785.54529624184
213,KDE,0.1459295268525227,0.0300818859738156,0.17422252371290867,28785.54529624184
213,TAIL,0.0221856951459423,0.0441604656869752,0.1867877670665948,21115.919763466965
214,EMP,0.048064069436924,0.0463895051724676,0.2728452818377514,14051.307577571417
214,EVENT-EMP,0.048064069436924,0.029834096207537304,0.1715627534975029,14051.307577571417
214,GEV,0.0160078261707232,0.0463895051688303,0.3234362997686831,14051.307577571417
214,KDE,0.0002455247183031,0.0463895052742665,0.48037283112385254,14817.900658757942
214,TAIL,0.0100652302228176,0.0251276770088306,0.1444499034010394,14051.307577571417
215,EMP,0.0841116375724436,0.0128277570305595,0.13117544937970194,14817.900658757942
215,EVENT-EMP,0.0841116375724436,0.0014897940008468,0.04534531096155983,3404.696133747076
215,GEV,0.0462544183870002,0.0128277520854862,0.17649310509844662,14817.900658757942
215,KDE,0.0221111705367689,0.0128277582065835,0.33376792155379126,14817.900658757942
215,TAIL,0.0999578927688391,0.014419275427348797,0.23199765050429141,14817.900658757942
216,EMP,0.0252239580477355,0.0007083349472597,0.09409234754049464,8790.223518948278
216,EVENT-EMP,0.0252239580477355,0.0075234644108944,0.06411882257019601,4738.668547337461
216,GEV,0.1400339429687032,0.0009212000929727,0.06760578073974334,7691.623083456937
216,KDE,0.0333754900830412,0.0007083349131184,0.2020597322244827,10036.11448167906
216,TAIL,0.0121422734155861,0.0102460884047041,0.0332700679222431,7542.787163653721
217,EMP,0.2590091598059025,0.0339622576182763,0.35270510559777823,12513.941040620828
217,EVENT-EMP,0.2590091598059025,0.0146478992521007,0.28484556344885115,7889.674898964355
217,GEV,0.1152630532591618,0.0339622576197598,0.3335570932177519,10543.02128128428
217,KDE,0.2112866973171812,0.0339622576182763,0.2553666783771866,7597.245326535776
217,TAIL,0.0790163550032938,0.0157812395339812,0.19647469580074478,8191.896017771524
218,EMP,0.2944340349249209,0.0168654059608743,0.5061959981686599,8275.913099841215
218,EVENT-EMP,0.2944340349249209,0.0348538874527206,0.554840336115682,8492.800631516613
218,GEV,0.23334025696428962,0.0168654059608725,0.48725973870696543,7918.126405945048
218,KDE,0.2583308683312401,0.0168654059608743,0.4276484462816225,8297.39756729547
218,TAIL,0.2597866902589134,0.0364362616995573,0.5552693172733058,8173.400065282981
219,EMP,0.22765972644919566,0.0471853878464348,0.28107342473725144,24893.366506412625
219,EVENT-EMP,0.22765972644919566,0.0351810795629694,0.31491426480313184,9373.487293850942
219,GEV,0.0873513083790996,0.0471853878464342,0.2597026436719005,13693.092818071445
219,KDE,0.1600242193137425,0.0471853878424044,0.16755119496476906,28785.54529624184
219,TAIL,0.0836774376585051,0.0348533435203466,0.2839034634285668,10939.335907955654
220,EMP,0.1522258554683245,0.0257537444104714,0.3395613617642574,14817.900658757942
220,EVENT-EMP,0.1522258554683245,0.0200384397859102,0.3045834887309281,14817.900658757942
220,GEV,0.2456543187835553,0.0256798270351821,0.3966970374941556,14817.900658757942
220,KDE,0.2136027350789113,0.0257537936023439,0.6238971258342478,14817.900658757942
220,TAIL,0.0188600473227859,0.0102726086463445,0.08722404123088133,13499.961548449368
221,EMP,0.20937813844359,0.0433837705974658,0.25912970896377663,40928.16559960134
221,EVENT-EMP,0.20937813844359,0.0425386932107484,0.3209844612634174,26887.40411257278
221,GEV,0.0423340769565295,0.0433837808252371,0.24427556201145195,16332.917543768262
221,KDE,0.1449880200971052,0.0433837705971034,0.15305526971603886,28785.54529624184
221,TAIL,0.1347601016073884,0.0378894410704078,0.3839982129448567,11147.422443138747
222,EMP,0.0142279163047365,0.0320507602371927,0.17704690212830063,16735.632220815867
222,EVENT-EMP,0.0142279163047365,0.0300912959358515,0.17932435044309847,15644.587051842982
222,GEV,0.1309000607405338,0.0322404775753193,0.12831990658651127,24475.87749569801
222,KDE,0.0663781655140161,0.0320507597835858,0.07599566541838862,28785.54529624184
222,TAIL,0.111089238371471,0.028092157433208403,0.30184561149720446,9387.604855772728
223,EMP,0.2090687260707116,0.0163457140863317,0.1165474978965175,12950.275203531504
223,EVENT-EMP,0.2090687260707116,0.0031176324692609,0.20581057260811464,4902.121025340218
223,GEV,0.1632871026470331,0.0163457140863322,0.09449402649460202,15291.906262877605
223,KDE,0.1623170115000343,0.0163457140863319,0.10316317366514345,11267.188811266175
223,TAIL,0.1569199115478534,0.0020957811959688,0.22239961005012898,4858.379971500072
224,EMP,0.111019731630289,0.0437441682795132,0.3039039629473171,12546.271161640374
224,EVENT-EMP,0.111019731630289,0.0449986556585736,0.33999170319342625,16121.158268622123
224,GEV,0.0428116407527287,0.043744204934468,0.26414325447479026,17115.80339691012
224,KDE,0.058849495939950605,0.0437441682369666,0.1261428218573914,28785.54529624184
224,TAIL,0.079888448323623,0.0405526140704811,0.31310546752814866,13240.923187512284
225,EMP,0.0229162510056352,0.0783911030994799,0.6075288565212844,15438.281589826776
225,EVENT-EMP,0.0229162510056352,0.0646603856450343,0.5860135970681557,14817.900658757942
225,GEV,0.1213931565348774,0.0783910790544092,0.6526662514543573,14817.900658757942
225,KDE,0.0765806293053078,0.0783911039016838,0.850512398192834,14817.900658757942
225,TAIL,0.1772726264982486,0.0681255014307869,0.6917926973066545,14817.900658757942
226,EMP,0.0664145627936736,0.0344727305951296,0.34050200351372195,14817.900658757942
226,EVENT-EMP,0.0664145627936736,0.0333983580167517,0.3912016509426903,14817.900658757942
226,GEV,0.0512687448818946,0.0344727305946427,0.3907268612418282,14817.900658757942
226,KDE,0.0101133145993306,0.0344727320862303,0.5577408132821418,14817.900658757942
226,TAIL,0.2877149988146602,0.0520529464928038,0.6961234773684267,14817.900658757942
227,EMP,0.11820632986522212,0.0524587390924977,0.23258448422999026,52604.87972735986
227,EVENT-EMP,0.11820632986522212,0.0562342105763833,0.2483417301948336,40492.34397515748
227,GEV,0.0673165939592532,0.05258217431772,0.23662762291106926,34011.28921164479
227,KDE,0.0724537014936381,0.05245873908932,0.12805839061575366,28785.54529624184
227,TAIL,0.1524573046031646,0.0555471849398885,0.46772636721692595,16471.110761958174
228,EMP,0.1628067812242511,0.0138927615371808,0.11047899768996322,15059.927967361691
228,EVENT-EMP,0.1628067812242511,0.0052250934179329,0.1827154213042437,3964.9578555650596
228,GEV,0.1649293973220752,0.0138927615359675,0.08265544267705383,10668.352705209205
228,KDE,0.1228328117387654,0.013892761537254902,0.10330128393264816,11084.035626962574
228,TAIL,0.0248815368343535,0.004620624877102,0.058891553000964506,3330.9177161140574
229,EMP,0.05853360697673509,0.0194576093514887,0.06492607458958774,7354.807676234696
229,EVENT-EMP,0.05853360697673509,0.0067989516297136,0.03882806495679835,3990.1607830430275
229,GEV,0.05897791814829039,0.0194550942525059,0.08458773453495382,14051.307577571417
229,KDE,0.0131169800862225,0.019457609351591,0.2359875309507603,14817.900658757942
229,TAIL,0.0924491957157731,0.0041068883280249,0.16634562232586217,10036.11448167906
230,EMP,0.2274741409485677,0.0063950360911642,0.2196923369243753,3846.2486524975134
230,EVENT-EMP,0.2274741409485677,0.0075490960830591,0.19768757043864524,3846.2486524975134
230,GEV,0.1464851953809798,0.006395036091164,0.1975191896674313,4106.551885737624
230,KDE,0.1824298700748349,0.006395036091164,0.10438536585861136,6381.022211081866
230,TAIL,0.0758326210233625,0.015246891105304,0.1989311501675547,14817.900658757942
231,EMP,0.1230849133710649,0.0048601451068719,0.10533614180710693,4133.90878762015
231,EVENT-EMP,0.1230849133710649,0.0093390666339283,0.18780308225920814,8296.499018039554
231,GEV,0.0686290970788293,0.0048601451068588,0.05761930874120112,4043.0003214201165
231,KDE,0.0812785093049311,0.0048601451068908,0.08090393788133761,8718.175371370486
231,TAIL,0.0076585718303655,0.000192871292596,0.017504224149783434,1318.0385728297342
232,EMP,0.2975362345534464,0.0418454310104595,0.48483698356693977,13929.286076601597
232,EVENT-EMP,0.2975362345534464,0.0355059061385581,0.47020534712418655,7883.258491421118
232,GEV,0.1898384852908717,0.041845431010463,0.46070504592497563,10094.627845392251
232,KDE,0.2489464519642408,0.0418454310104595,0.39896305743121574,8341.352389153713
232,TAIL,0.1722438301681091,0.0369364144433486,0.4338241921809001,9895.476705287272
233,EMP,0.0186761005417949,0.0239401767803798,0.21063040744457526,14817.900658757942
233,EVENT-EMP,0.0186761005417949,0.0160513081636553,0.16954425066852605,14817.900658757942
233,GEV,0.1613399091267913,0.0239139828252268,0.25185678456235433,14817.900658757942
233,KDE,0.0351423751270065,0.0239401770277915,0.4447720024825828,14817.900658757942
233,TAIL,0.0515541055115865,0.0152698845502282,0.1634838675598882,14817.900658757942
234,EMP,0.1679927171542007,0.0229217899618845,0.09747373419921271,9953.127249705916
234,EVENT-EMP,0.1679927171542007,0.0170421058513884,0.13894449212825932,9953.127249705916
234,GEV,0.0253749907260736,0.0229217899643835,0.059694716507871455,28785.54529624184
234,KDE,0.1039070137773461,0.0229217898617327,0.07412996825423243,28785.54529624184
234,TAIL,0.0917715086486261,0.0173200394185814,0.22490347754327594,8233.231500819014
235,EMP,0.0850258264966191,0.031218435937597502,0.3132104851767938,14817.900658757942
235,EVENT-EMP,0.0850258264966191,0.0200423589750602,0.20922888031509626,14817.900658757942
235,GEV,0.11401165049462482,0.031218302851628396,0.3634593572628176,14817.900658757942
235,KDE,0.0073787893523715,0.0312184425090885,0.5563539028266937,14817.900658757942
235,TAIL,0.11153971366534601,0.0245458107245339,0.3230664356072422,14817.900658757942
236,EMP,0.023302619687662,0.0746602372541435,0.600034498029956,16851.966387266708
236,EVENT-EMP,0.023302619687662,0.0482703168186458,0.43741442015569987,14817.900658757942
236,GEV,0.1336134845845432,0.0746601416055298,0.6298500091542686,14817.900658757942
236,KDE,0.0793382047152339,0.0746602379315441,0.8484013933372179,14817.900658757942
236,TAIL,0.0111717339205056,0.0386984747027337,0.24502629892361139,14051.307577571417
237,EMP,0.0326687795049077,0.002295582690015,0.09748658333854557,3533.7151067591167
237,EVENT-EMP,0.0326687795049077,0.0159098244081862,0.14865404744300398,8239.599915947765
237,GEV,0.0068716637738454,0.0022956057342817,0.04748543106133993,3238.2840089772103
237,KDE,0.013992965980338702,0.0022955826803889,0.09704257117352266,10036.11448167906
237,TAIL,0.0234392482709532,0.0093222894898249,0.016784311879463155,6409.875160331529
238,EMP,0.1536406292148731,0.0416943366397842,0.19786505074105093,18708.610031618427
238,EVENT-EMP,0.1536406292148731,0.0449128733360312,0.25899615302215234,18708.610031618427
238,GEV,0.0040776091000561,0.041694364940032,0.15796191424889783,16450.637633501552
238,KDE,0.0966034297978827,0.041694336610651,0.05693705620539329,28785.54529624184
238,TAIL,0.0621574338611672,0.0432924937210457,0.28281333539853915,15730.466986559331
239,EMP,0.1646226283505052,0.0128588734656717,0.12193984981468844,14817.900658757942
239,EVENT-EMP,0.1646226283505052,0.0053334048354621,0.12110181726599183,10036.11448167906
239,GEV,0.0390751661841947,0.0128587732228853,0.09768292400072871,13499.961548449368
239,KDE,0.1099690482638555,0.0128588734663683,0.25972531232538926,14817.900658757942
239,TAIL,0.0037168478836228,0.0049568275054654,0.03348615006470515,2594.772910706492
240,EMP,0.2774249185770681,0.0304047678320049,0.2629486572559998,10197.587805031799
240,EVENT-EMP,0.2774249185770681,0.0220260513125481,0.3164573594785886,8390.694049715066
240,GEV,0.1794613792229347,0.0304047678005062,0.23168634513057698,8187.822075368526
240,KDE,0.1976172051254787,0.0304047678312631,0.12691575874338945,28785.54529624184
240,TAIL,0.0968403847382049,0.028116006666744305,0.23843581785981993,8852.734499303624
241,EMP,0.2504349219186288,0.069874913811797,0.6657735805668268,80984.44444784895
241,EVENT-EMP,0.2504349219186288,0.0689183324557212,0.6841599113507222,78436.37459131537
241,GEV,0.217038394684982,0.0698749138117931,0.636631389019917,83534.44236142893
241,KDE,0.2206830369680815,0.069874913811797,0.5935380389657277,75004.4351010186
241,TAIL,0.2318991442321334,0.0646101184151656,0.6198377441036703,76629.21726606124
242,EMP,0.2572707528938998,0.0396764465921963,0.5120811137461013,8888.49919534009
242,EVENT-EMP,0.2572707528938998,0.0463899569553195,0.5490752271802117,8114.931602898675
242,GEV,0.2284468851360024,0.0396764465921963,0.5042258292346521,8743.333605459893
242,KDE,0.2258926001700035,0.0396764465921961,0.4344502204826932,7902.901697850786
242,TAIL,0.1107535392908505,0.0346309728349166,0.33298012718364584,10904.161728583278
243,EMP,0.11693552959760102,0.0007739874005959,0.05926826511923568,3714.3789939075295
243,EVENT-EMP,0.11693552959760102,0.0036958273261409,0.12322072719877303,3714.3789939075295
243,GEV,0.0125811540502719,0.000773988848649,0.015867162200820753,554.5469654289386
243,KDE,0.0706205718109797,0.0007739873997988,0.10626831015959508,10036.11448167906
243,TAIL,0.036180630900118,0.0006584001701105,0.04717259071630242,3278.5254546033425
244,EMP,0.1919871742690574,0.023527031574643,0.3022396360127959,11999.509599048955
244,EVENT-EMP,0.1919871742690574,0.0340559573342493,0.3476801010959169,8105.179379829827
244,GEV,0.05590057343324991,0.0235273371352653,0.2799588527817167,11052.013881461384
244,KDE,0.1317809305025505,0.023527031574643,0.18289822182342216,7441.44827257283
244,TAIL,0.1516518704508139,0.030203759749523502,0.37044059529184836,8995.787089863481
245,EMP,0.22882740369758692,0.004971660466819,0.28076817643391694,5428.79421583739
245,EVENT-EMP,0.22882740369758692,0.0157409406214908,0.24166100278943942,9451.621254497208
245,GEV,0.1268639792201924,0.004971660466794,0.258236145041552,3271.885000315081
245,KDE,0.1891361469393531,0.004971660466819,0.16502753636429582,4149.02142659254
245,TAIL,0.136835780480981,0.016326767680204,0.28233151833432024,7903.264774646612
