replication_id,physical_scenario_id,training_months,method_id,regret_scaled
110,T4_HIGH_AMP,12,DIAGNOSTIC-GATE,8.464144783806393
110,T4_HIGH_AMP,12,EMP-JOINT,7.825040486335772
110,T4_HIGH_AMP,12,KDE-MC-JOINT,6.322938412012672
110,T4_HIGH_AMP,12,TAIL-JOINT,8.464144783806393
110,T4_HIGH_AMP,24,DIAGNOSTIC-GATE,6.973674243375262
110,T4_HIGH_AMP,24,EMP-JOINT,4.588592631856772
110,T4_HIGH_AMP,24,KDE-MC-JOINT,0.3299774586319252
110,T4_HIGH_AMP,24,TAIL-JOINT,6.973674243375262
110,T5_HIGH_FREQ,12,DIAGNOSTIC-GATE,0.38699427814132226
110,T5_HIGH_FREQ,12,EMP-JOINT,4.02296533189617
110,T5_HIGH_FREQ,12,KDE-MC-JOINT,0.09842424703245733
110,T5_HIGH_FREQ,12,TAIL-JOINT,0.38699427814132226
110,T5_HIGH_FREQ,24,DIAGNOSTIC-GATE,0.10638004449162478
110,T5_HIGH_FREQ,24,EMP-JOINT,0.014918582550419756
110,T5_HIGH_FREQ,24,KDE-MC-JOINT,0.10638004449162478
110,T5_HIGH_FREQ,24,TAIL-JOINT,0.00023234792892829766
110,T6_CLUSTERED,12,DIAGNOSTIC-GATE,0.3097489066046737
110,T6_CLUSTERED,12,EMP-JOINT,0.470637555603073
110,T6_CLUSTERED,12,KDE-MC-JOINT,0.3097489066046737
110,T6_CLUSTERED,12,TAIL-JOINT,0.30262598388145545
110,T6_CLUSTERED,12,TAIL-NODECLUSTER,0.2745724104857098
110,T6_CLUSTERED,24,DIAGNOSTIC-GATE,0.2020460825547245
110,T6_CLUSTERED,24,EMP-JOINT,0.002166065269886372
110,T6_CLUSTERED,24,KDE-MC-JOINT,0.2020460825547245
110,T6_CLUSTERED,24,TAIL-JOINT,3.7180421315483967
110,T6_CLUSTERED,24,TAIL-NODECLUSTER,3.5985682086229946
111,T4_HIGH_AMP,12,DIAGNOSTIC-GATE,0.04192202352927262
111,T4_HIGH_AMP,12,EMP-JOINT,0.5853932012030225
111,T4_HIGH_AMP,12,KDE-MC-JOINT,0.842884343079412
111,T4_HIGH_AMP,12,TAIL-JOINT,0.04192202352927262
111,T4_HIGH_AMP,24,DIAGNOSTIC-GATE,0.0009432899958510218
111,T4_HIGH_AMP,24,EMP-JOINT,0.1766528291447107
111,T4_HIGH_AMP,24,KDE-MC-JOINT,0.06308795092931016
111,T4_HIGH_AMP,24,TAIL-JOINT,0.0009432899958510218
111,T5_HIGH_FREQ,12,DIAGNOSTIC-GATE,0.2024122571336482
111,T5_HIGH_FREQ,12,EMP-JOINT,0.3557636535692189
111,T5_HIGH_FREQ,12,KDE-MC-JOINT,0.2024122571336482
111,T5_HIGH_FREQ,12,TAIL-JOINT,1.0265722236335135
111,T5_HIGH_FREQ,24,DIAGNOSTIC-GATE,3.0343417464461316e-05
111,T5_HIGH_FREQ,24,EMP-JOINT,0.21161233779811595
111,T5_HIGH_FREQ,24,KDE-MC-JOINT,3.0343417464461316e-05
111,T5_HIGH_FREQ,24,TAIL-JOINT,2.5411901702023894
111,T6_CLUSTERED,12,DIAGNOSTIC-GATE,0.09647700369376692
111,T6_CLUSTERED,12,EMP-JOINT,0.44427328644410646
111,T6_CLUSTERED,12,KDE-MC-JOINT,0.09647700369376692
111,T6_CLUSTERED,12,TAIL-JOINT,0.4667163036861368
111,T6_CLUSTERED,12,TAIL-NODECLUSTER,0.5407896058112146
111,T6_CLUSTERED,24,DIAGNOSTIC-GATE,0.007011454038345112
111,T6_CLUSTERED,24,EMP-JOINT,0.1981339559561188
111,T6_CLUSTERED,24,KDE-MC-JOINT,0.007011454038345112
111,T6_CLUSTERED,24,TAIL-JOINT,0.0158860027957052
111,T6_CLUSTERED,24,TAIL-NODECLUSTER,0.009157644052731097
112,T4_HIGH_AMP,12,DIAGNOSTIC-GATE,0.34737239258710606
112,T4_HIGH_AMP,12,EMP-JOINT,0.3409448236472802
112,T4_HIGH_AMP,12,KDE-MC-JOINT,0.34737239258710606
112,T4_HIGH_AMP,12,TAIL-JOINT,0.433387340996358
112,T4_HIGH_AMP,24,DIAGNOSTIC-GATE,0.0007884756553079829
112,T4_HIGH_AMP,24,EMP-JOINT,0.3409448236472802
112,T4_HIGH_AMP,24,KDE-MC-JOINT,0.1588872958728828
112,T4_HIGH_AMP,24,TAIL-JOINT,0.0007884756553079829
112,T5_HIGH_FREQ,12,DIAGNOSTIC-GATE,1.0075192270659659
112,T5_HIGH_FREQ,12,EMP-JOINT,1.6715479854805682
112,T5_HIGH_FREQ,12,KDE-MC-JOINT,1.0075192270659659
112,T5_HIGH_FREQ,12,TAIL-JOINT,1.4610396878639356
112,T5_HIGH_FREQ,24,DIAGNOSTIC-GATE,0.0014748766177406433
112,T5_HIGH_FREQ,24,EMP-JOINT,0.29317453899191304
112,T5_HIGH_FREQ,24,KDE-MC-JOINT,0.0014748766177406433
112,T5_HIGH_FREQ,24,TAIL-JOINT,1.7083809101940552
112,T6_CLUSTERED,12,DIAGNOSTIC-GATE,0.08270641219019643
112,T6_CLUSTERED,12,EMP-JOINT,0.007790057354513292
112,T6_CLUSTERED,12,KDE-MC-JOINT,0.08270641219019643
112,T6_CLUSTERED,12,TAIL-JOINT,1.3265151366883634
112,T6_CLUSTERED,12,TAIL-NODECLUSTER,1.0472355387228518
112,T6_CLUSTERED,24,DIAGNOSTIC-GATE,0.014815528370484124
112,T6_CLUSTERED,24,EMP-JOINT,0.278603706872017
112,T6_CLUSTERED,24,KDE-MC-JOINT,0.014815528370484124
112,T6_CLUSTERED,24,TAIL-JOINT,2.4327712099484593
112,T6_CLUSTERED,24,TAIL-NODECLUSTER,2.402401522103464
113,T4_HIGH_AMP,12,DIAGNOSTIC-GATE,0.18538600638543334
113,T4_HIGH_AMP,12,EMP-JOINT,4.192215685540554
113,T4_HIGH_AMP,12,KDE-MC-JOINT,0.10426629721655156
113,T4_HIGH_AMP,12,TAIL-JOINT,0.18538600638543334
113,T4_HIGH_AMP,24,DIAGNOSTIC-GATE,0.12519725784963637
113,T4_HIGH_AMP,24,EMP-JOINT,0.14962583693243778
113,T4_HIGH_AMP,24,KDE-MC-JOINT,0.12519725784963637
113,T4_HIGH_AMP,24,TAIL-JOINT,2.6062168565019186
113,T5_HIGH_FREQ,12,DIAGNOSTIC-GATE,4.840475005344767
113,T5_HIGH_FREQ,12,EMP-JOINT,4.1017694122099035
113,T5_HIGH_FREQ,12,KDE-MC-JOINT,4.840475005344767
113,T5_HIGH_FREQ,12,TAIL-JOINT,0.5882254834856118
113,T5_HIGH_FREQ,24,DIAGNOSTIC-GATE,0.7032623510404814
113,T5_HIGH_FREQ,24,EMP-JOINT,0.09666493735417443
113,T5_HIGH_FREQ,24,KDE-MC-JOINT,0.26640133472811534
113,T5_HIGH_FREQ,24,TAIL-JOINT,0.7032623510404814
113,T6_CLUSTERED,12,DIAGNOSTIC-GATE,0.14546770273916526
113,T6_CLUSTERED,12,EMP-JOINT,0.4708939058145741
113,T6_CLUSTERED,12,KDE-MC-JOINT,0.3305205516043719
113,T6_CLUSTERED,12,TAIL-JOINT,0.14546770273916526
113,T6_CLUSTERED,12,TAIL-NODECLUSTER,0.09593267578847381
113,T6_CLUSTERED,24,DIAGNOSTIC-GATE,0.3010289213160956
113,T6_CLUSTERED,24,EMP-JOINT,0.05467765061855062
113,T6_CLUSTERED,24,KDE-MC-JOINT,0.008616151510731961
113,T6_CLUSTERED,24,TAIL-JOINT,0.3010289213160956
113,T6_CLUSTERED,24,TAIL-NODECLUSTER,0.25951866491094394
114,T4_HIGH_AMP,12,DIAGNOSTIC-GATE,0.33196740239299266
114,T4_HIGH_AMP,12,EMP-JOINT,0.0346929284700947
114,T4_HIGH_AMP,12,KDE-MC-JOINT,0.33196740239299266
114,T4_HIGH_AMP,12,TAIL-JOINT,1.1473175092811752
114,T4_HIGH_AMP,24,DIAGNOSTIC-GATE,0.18581731528891104
114,T4_HIGH_AMP,24,EMP-JOINT,0.5248397892206926
114,T4_HIGH_AMP,24,KDE-MC-JOINT,0.4325299759094742
114,T4_HIGH_AMP,24,TAIL-JOINT,0.18581731528891104
114,T5_HIGH_FREQ,12,DIAGNOSTIC-GATE,0.07719169696406891
114,T5_HIGH_FREQ,12,EMP-JOINT,0.5424637813521445
114,T5_HIGH_FREQ,12,KDE-MC-JOINT,0.6520666600958556
114,T5_HIGH_FREQ,12,TAIL-JOINT,0.07719169696406891
114,T5_HIGH_FREQ,24,DIAGNOSTIC-GATE,0.05023494400327807
114,T5_HIGH_FREQ,24,EMP-JOINT,0.018387468976586663
114,T5_HIGH_FREQ,24,KDE-MC-JOINT,0.033503731529934334
114,T5_HIGH_FREQ,24,TAIL-JOINT,0.05023494400327807
114,T6_CLUSTERED,12,DIAGNOSTIC-GATE,0.004972816936829849
114,T6_CLUSTERED,12,EMP-JOINT,1.2136491700035081
114,T6_CLUSTERED,12,KDE-MC-JOINT,0.6390767743040002
114,T6_CLUSTERED,12,TAIL-JOINT,0.004972816936829849
114,T6_CLUSTERED,12,TAIL-NODECLUSTER,0.024328058604916637
114,T6_CLUSTERED,24,DIAGNOSTIC-GATE,0.0007388089252046792
114,T6_CLUSTERED,24,EMP-JOINT,0.5770057837717009
114,T6_CLUSTERED,24,KDE-MC-JOINT,0.12145132236814554
114,T6_CLUSTERED,24,TAIL-JOINT,0.0007388089252046792
114,T6_CLUSTERED,24,TAIL-NODECLUSTER,0.003600961185788956
115,T4_HIGH_AMP,12,DIAGNOSTIC-GATE,0.039490570858158616
115,T4_HIGH_AMP,12,EMP-JOINT,1.2978657767859196
115,T4_HIGH_AMP,12,KDE-MC-JOINT,1.0260606789214965
115,T4_HIGH_AMP,12,TAIL-JOINT,0.039490570858158616
115,T4_HIGH_AMP,24,DIAGNOSTIC-GATE,0.43415238801822786
115,T4_HIGH_AMP,24,EMP-JOINT,1.0786235060736913
115,T4_HIGH_AMP,24,KDE-MC-JOINT,0.43415238801822786
115,T4_HIGH_AMP,24,TAIL-JOINT,5.208034478407464
115,T5_HIGH_FREQ,12,DIAGNOSTIC-GATE,0.07077614578850701
115,T5_HIGH_FREQ,12,EMP-JOINT,4.3428083113982403e-05
115,T5_HIGH_FREQ,12,KDE-MC-JOINT,0.07077614578850701
115,T5_HIGH_FREQ,12,TAIL-JOINT,0.877237440951311
115,T5_HIGH_FREQ,24,DIAGNOSTIC-GATE,0.05013087612552002
115,T5_HIGH_FREQ,24,EMP-JOINT,4.3428083113982403e-05
115,T5_HIGH_FREQ,24,KDE-MC-JOINT,0.05013087612552002
115,T5_HIGH_FREQ,24,TAIL-JOINT,1.5484290745339766
115,T6_CLUSTERED,12,DIAGNOSTIC-GATE,0.011572351312557617
115,T6_CLUSTERED,12,EMP-JOINT,7.634343454280751e-06
115,T6_CLUSTERED,12,KDE-MC-JOINT,0.004110501559274499
115,T6_CLUSTERED,12,TAIL-JOINT,0.011572351312557617
115,T6_CLUSTERED,12,TAIL-NODECLUSTER,0.011103588060247232
115,T6_CLUSTERED,24,DIAGNOSTIC-GATE,7.622933281704761e-05
115,T6_CLUSTERED,24,EMP-JOINT,7.634343454280751e-06
115,T6_CLUSTERED,24,KDE-MC-JOINT,0.004057230006036668
115,T6_CLUSTERED,24,TAIL-JOINT,7.622933281704761e-05
115,T6_CLUSTERED,24,TAIL-NODECLUSTER,0.007382135890733863
116,T4_HIGH_AMP,12,DIAGNOSTIC-GATE,0.7921033425456906
116,T4_HIGH_AMP,12,EMP-JOINT,0.11975622572955946
116,T4_HIGH_AMP,12,KDE-MC-JOINT,0.3594260193676808
116,T4_HIGH_AMP,12,TAIL-JOINT,0.7921033425456906
116,T4_HIGH_AMP,24,DIAGNOSTIC-GATE,0.20057895516490043
116,T4_HIGH_AMP,24,EMP-JOINT,0.04849840513831967
116,T4_HIGH_AMP,24,KDE-MC-JOINT,0.028028327344032804
116,T4_HIGH_AMP,24,TAIL-JOINT,0.20057895516490043
116,T5_HIGH_FREQ,12,DIAGNOSTIC-GATE,0.890754942738246
116,T5_HIGH_FREQ,12,EMP-JOINT,1.2849912461087745
116,T5_HIGH_FREQ,12,KDE-MC-JOINT,0.890754942738246
116,T5_HIGH_FREQ,12,TAIL-JOINT,0.006837080154504641
116,T5_HIGH_FREQ,24,DIAGNOSTIC-GATE,0.0021260181894747552
116,T5_HIGH_FREQ,24,EMP-JOINT,0.00022131544486191437
116,T5_HIGH_FREQ,24,KDE-MC-JOINT,0.0021260181894747552
116,T5_HIGH_FREQ,24,TAIL-JOINT,0.11522472729392688
116,T6_CLUSTERED,12,DIAGNOSTIC-GATE,0.21288028142312265
116,T6_CLUSTERED,12,EMP-JOINT,0.02562857754246009
116,T6_CLUSTERED,12,KDE-MC-JOINT,0.02310757967824517
116,T6_CLUSTERED,12,TAIL-JOINT,0.21288028142312265
116,T6_CLUSTERED,12,TAIL-NODECLUSTER,0.24979667714771678
116,T6_CLUSTERED,24,DIAGNOSTIC-GATE,0.009365474442394139
116,T6_CLUSTERED,24,EMP-JOINT,0.013194519521272421
116,T6_CLUSTERED,24,KDE-MC-JOINT,0.03080819933190262
116,T6_CLUSTERED,24,TAIL-JOINT,0.009365474442394139
116,T6_CLUSTERED,24,TAIL-NODECLUSTER,0.019226524682835644
117,T4_HIGH_AMP,12,DIAGNOSTIC-GATE,4.204388145953792
117,T4_HIGH_AMP,12,EMP-JOINT,2.297560138064057
117,T4_HIGH_AMP,12,KDE-MC-JOINT,4.204388145953792
117,T4_HIGH_AMP,12,TAIL-JOINT,1.120406771639611
117,T4_HIGH_AMP,24,DIAGNOSTIC-GATE,0.8146967137998044
117,T4_HIGH_AMP,24,EMP-JOINT,0.7946282600295644
117,T4_HIGH_AMP,24,KDE-MC-JOINT,0.8146967137998044
117,T4_HIGH_AMP,24,TAIL-JOINT,3.6151996295580386
117,T5_HIGH_FREQ,12,DIAGNOSTIC-GATE,0.0025043564638916656
117,T5_HIGH_FREQ,12,EMP-JOINT,0.0009050291436619633
117,T5_HIGH_FREQ,12,KDE-MC-JOINT,0.0025043564638916656
117,T5_HIGH_FREQ,12,TAIL-JOINT,0.18013101662110015
117,T5_HIGH_FREQ,24,DIAGNOSTIC-GATE,0.09247592891831241
117,T5_HIGH_FREQ,24,EMP-JOINT,0.0006976482899678966
117,T5_HIGH_FREQ,24,KDE-MC-JOINT,0.09247592891831241
117,T5_HIGH_FREQ,24,TAIL-JOINT,2.7277603659983116
117,T6_CLUSTERED,12,DIAGNOSTIC-GATE,0.19874197063882276
117,T6_CLUSTERED,12,EMP-JOINT,0.02879467973010158
117,T6_CLUSTERED,12,KDE-MC-JOINT,0.17016689262356136
117,T6_CLUSTERED,12,TAIL-JOINT,0.19874197063882276
117,T6_CLUSTERED,12,TAIL-NODECLUSTER,0.19591698992547307
117,T6_CLUSTERED,24,DIAGNOSTIC-GATE,0.19301848277175165
117,T6_CLUSTERED,24,EMP-JOINT,0.02879467973010158
117,T6_CLUSTERED,24,KDE-MC-JOINT,0.04295526366837423
117,T6_CLUSTERED,24,TAIL-JOINT,0.19301848277175165
117,T6_CLUSTERED,24,TAIL-NODECLUSTER,0.20828164872174598
118,T4_HIGH_AMP,12,DIAGNOSTIC-GATE,0.1710873318332366
118,T4_HIGH_AMP,12,EMP-JOINT,0.788875032758698
118,T4_HIGH_AMP,12,KDE-MC-JOINT,0.0858015977456251
118,T4_HIGH_AMP,12,TAIL-JOINT,0.1710873318332366
118,T4_HIGH_AMP,24,DIAGNOSTIC-GATE,0.011857446716123219
118,T4_HIGH_AMP,24,EMP-JOINT,0.35843988352577894
118,T4_HIGH_AMP,24,KDE-MC-JOINT,0.1176918351264494
118,T4_HIGH_AMP,24,TAIL-JOINT,0.011857446716123219
118,T5_HIGH_FREQ,12,DIAGNOSTIC-GATE,0.3607542840814113
118,T5_HIGH_FREQ,12,EMP-JOINT,0.26196089292991975
118,T5_HIGH_FREQ,12,KDE-MC-JOINT,0.07220504320518978
118,T5_HIGH_FREQ,12,TAIL-JOINT,0.3607542840814113
118,T5_HIGH_FREQ,24,DIAGNOSTIC-GATE,2.746409888237895e-06
118,T5_HIGH_FREQ,24,EMP-JOINT,0.05702087191845526
118,T5_HIGH_FREQ,24,KDE-MC-JOINT,2.746409888237895e-06
118,T5_HIGH_FREQ,24,TAIL-JOINT,1.641975216193972
118,T6_CLUSTERED,12,DIAGNOSTIC-GATE,0.001644462444191063
118,T6_CLUSTERED,12,EMP-JOINT,0.024561734311128937
118,T6_CLUSTERED,12,KDE-MC-JOINT,0.001644462444191063
118,T6_CLUSTERED,12,TAIL-JOINT,0.00595119741239482
118,T6_CLUSTERED,12,TAIL-NODECLUSTER,0.010664716828817632
118,T6_CLUSTERED,24,DIAGNOSTIC-GATE,0.003125412455067299
118,T6_CLUSTERED,24,EMP-JOINT,0.024561734311128937
118,T6_CLUSTERED,24,KDE-MC-JOINT,0.008855812096789002
118,T6_CLUSTERED,24,TAIL-JOINT,0.003125412455067299
118,T6_CLUSTERED,24,TAIL-NODECLUSTER,0.0038439784818046266
119,T4_HIGH_AMP,12,DIAGNOSTIC-GATE,0.21701271301122016
119,T4_HIGH_AMP,12,EMP-JOINT,0.1761200216251544
119,T4_HIGH_AMP,12,KDE-MC-JOINT,0.21701271301122016
119,T4_HIGH_AMP,12,TAIL-JOINT,1.3675162192168948
119,T4_HIGH_AMP,24,DIAGNOSTIC-GATE,0.02648155734936971
119,T4_HIGH_AMP,24,EMP-JOINT,0.06988729631406976
119,T4_HIGH_AMP,24,KDE-MC-JOINT,0.02648155734936971
119,T4_HIGH_AMP,24,TAIL-JOINT,0.1858997232410967
119,T5_HIGH_FREQ,12,DIAGNOSTIC-GATE,6.651420132191162
119,T5_HIGH_FREQ,12,EMP-JOINT,0.37610367623489205
119,T5_HIGH_FREQ,12,KDE-MC-JOINT,0.04367950096722992
119,T5_HIGH_FREQ,12,TAIL-JOINT,6.651420132191162
119,T5_HIGH_FREQ,24,DIAGNOSTIC-GATE,0.13012019830541655
119,T5_HIGH_FREQ,24,EMP-JOINT,0.9433481461978835
119,T5_HIGH_FREQ,24,KDE-MC-JOINT,0.48309553720832993
119,T5_HIGH_FREQ,24,TAIL-JOINT,0.13012019830541655
119,T6_CLUSTERED,12,DIAGNOSTIC-GATE,4.723277127978245
119,T6_CLUSTERED,12,EMP-JOINT,0.00025230026849266116
119,T6_CLUSTERED,12,KDE-MC-JOINT,0.010562910930277674
119,T6_CLUSTERED,12,TAIL-JOINT,4.723277127978245
119,T6_CLUSTERED,12,TAIL-NODECLUSTER,4.636118384311561
119,T6_CLUSTERED,24,DIAGNOSTIC-GATE,0.24544233598249682
119,T6_CLUSTERED,24,EMP-JOINT,0.6907272929466559
119,T6_CLUSTERED,24,KDE-MC-JOINT,0.2667866944031382
119,T6_CLUSTERED,24,TAIL-JOINT,0.24544233598249682
119,T6_CLUSTERED,24,TAIL-NODECLUSTER,0.23512509378560198
120,T4_HIGH_AMP,12,DIAGNOSTIC-GATE,0.35902066664816196
120,T4_HIGH_AMP,12,EMP-JOINT,0.06988729631406976
120,T4_HIGH_AMP,12,KDE-MC-JOINT,0.35902066664816196
120,T4_HIGH_AMP,12,TAIL-JOINT,0.20948050230947776
120,T4_HIGH_AMP,24,DIAGNOSTIC-GATE,0.07261645835968589
120,T4_HIGH_AMP,24,EMP-JOINT,1.252559063769556
120,T4_HIGH_AMP,24,KDE-MC-JOINT,0.7062568599837549
120,T4_HIGH_AMP,24,TAIL-JOINT,0.07261645835968589
120,T5_HIGH_FREQ,12,DIAGNOSTIC-GATE,0.3408185723441775
120,T5_HIGH_FREQ,12,EMP-JOINT,4.708394532763883
120,T5_HIGH_FREQ,12,KDE-MC-JOINT,0.36341691557140854
120,T5_HIGH_FREQ,12,TAIL-JOINT,0.3408185723441775
120,T5_HIGH_FREQ,24,DIAGNOSTIC-GATE,4.811797065873078
120,T5_HIGH_FREQ,24,EMP-JOINT,0.465033685893508
120,T5_HIGH_FREQ,24,KDE-MC-JOINT,0.07503682692955294
120,T5_HIGH_FREQ,24,TAIL-JOINT,4.811797065873078
120,T6_CLUSTERED,12,DIAGNOSTIC-GATE,0.36832631649862213
120,T6_CLUSTERED,12,EMP-JOINT,0.0487965523523339
120,T6_CLUSTERED,12,KDE-MC-JOINT,0.36832631649862213
120,T6_CLUSTERED,12,TAIL-JOINT,3.2296739861619788
120,T6_CLUSTERED,12,TAIL-NODECLUSTER,3.152457579749427
120,T6_CLUSTERED,24,DIAGNOSTIC-GATE,0.02877385412971843
120,T6_CLUSTERED,24,EMP-JOINT,0.017591251981266008
120,T6_CLUSTERED,24,KDE-MC-JOINT,0.02877385412971843
120,T6_CLUSTERED,24,TAIL-JOINT,3.599975875048562
120,T6_CLUSTERED,24,TAIL-NODECLUSTER,4.02041604852773
121,T4_HIGH_AMP,12,DIAGNOSTIC-GATE,0.4029345784829114
121,T4_HIGH_AMP,12,EMP-JOINT,0.8289388860196357
121,T4_HIGH_AMP,12,KDE-MC-JOINT,0.4029345784829114
121,T4_HIGH_AMP,12,TAIL-JOINT,0.7219883406228365
121,T4_HIGH_AMP,24,DIAGNOSTIC-GATE,0.12225207146972833
121,T4_HIGH_AMP,24,EMP-JOINT,0.4610924717722296
121,T4_HIGH_AMP,24,KDE-MC-JOINT,0.12225207146972833
121,T4_HIGH_AMP,24,TAIL-JOINT,1.9317797221867752
121,T5_HIGH_FREQ,12,DIAGNOSTIC-GATE,0.28203982725524235
121,T5_HIGH_FREQ,12,EMP-JOINT,0.09703323471987002
121,T5_HIGH_FREQ,12,KDE-MC-JOINT,0.08730886283802519
121,T5_HIGH_FREQ,12,TAIL-JOINT,0.28203982725524235
121,T5_HIGH_FREQ,24,DIAGNOSTIC-GATE,0.2254003020957313
121,T5_HIGH_FREQ,24,EMP-JOINT,4.102365703182935
121,T5_HIGH_FREQ,24,KDE-MC-JOINT,0.1501633168729707
121,T5_HIGH_FREQ,24,TAIL-JOINT,0.2254003020957313
121,T6_CLUSTERED,12,DIAGNOSTIC-GATE,0.044266498484052105
121,T6_CLUSTERED,12,EMP-JOINT,5.746196887796692
121,T6_CLUSTERED,12,KDE-MC-JOINT,0.9136747067039138
121,T6_CLUSTERED,12,TAIL-JOINT,0.044266498484052105
121,T6_CLUSTERED,12,TAIL-NODECLUSTER,0.05063582119331306
121,T6_CLUSTERED,24,DIAGNOSTIC-GATE,0.128682833690234
121,T6_CLUSTERED,24,EMP-JOINT,0.20329278276496926
121,T6_CLUSTERED,24,KDE-MC-JOINT,0.13701201357195353
121,T6_CLUSTERED,24,TAIL-JOINT,0.128682833690234
121,T6_CLUSTERED,24,TAIL-NODECLUSTER,0.13065420894814633
122,T4_HIGH_AMP,12,DIAGNOSTIC-GATE,0.10859133292173714
122,T4_HIGH_AMP,12,EMP-JOINT,0.388034698616185
122,T4_HIGH_AMP,12,KDE-MC-JOINT,1.190641202210011
122,T4_HIGH_AMP,12,TAIL-JOINT,0.10859133292173714
122,T4_HIGH_AMP,24,DIAGNOSTIC-GATE,0.026788870335688733
122,T4_HIGH_AMP,24,EMP-JOINT,0.1280226163718357
122,T4_HIGH_AMP,24,KDE-MC-JOINT,0.14693459295932526
122,T4_HIGH_AMP,24,TAIL-JOINT,0.026788870335688733
122,T5_HIGH_FREQ,12,DIAGNOSTIC-GATE,0.05615127079282502
122,T5_HIGH_FREQ,12,EMP-JOINT,1.5625216233307708
122,T5_HIGH_FREQ,12,KDE-MC-JOINT,0.7428202968497573
122,T5_HIGH_FREQ,12,TAIL-JOINT,0.05615127079282502
122,T5_HIGH_FREQ,24,DIAGNOSTIC-GATE,0.004952602045870204
122,T5_HIGH_FREQ,24,EMP-JOINT,0.1353476506962934
122,T5_HIGH_FREQ,24,KDE-MC-JOINT,0.08402625302268615
122,T5_HIGH_FREQ,24,TAIL-JOINT,0.004952602045870204
122,T6_CLUSTERED,12,DIAGNOSTIC-GATE,2.725566870232119
122,T6_CLUSTERED,12,EMP-JOINT,2.7108971666012946
122,T6_CLUSTERED,12,KDE-MC-JOINT,2.725566870232119
122,T6_CLUSTERED,12,TAIL-JOINT,1.5857392829857377
122,T6_CLUSTERED,12,TAIL-NODECLUSTER,1.928190516607421
122,T6_CLUSTERED,24,DIAGNOSTIC-GATE,0.3518100854026253
122,T6_CLUSTERED,24,EMP-JOINT,0.2622901919166395
122,T6_CLUSTERED,24,KDE-MC-JOINT,0.3518100854026253
122,T6_CLUSTERED,24,TAIL-JOINT,1.4339550414014652
122,T6_CLUSTERED,24,TAIL-NODECLUSTER,1.4980106627856518
123,T4_HIGH_AMP,12,DIAGNOSTIC-GATE,0.15818730918233953
123,T4_HIGH_AMP,12,EMP-JOINT,0.0019903953505718813
123,T4_HIGH_AMP,12,KDE-MC-JOINT,0.15818730918233953
123,T4_HIGH_AMP,12,TAIL-JOINT,0.0068284535486237315
123,T4_HIGH_AMP,24,DIAGNOSTIC-GATE,0.4334056421021848
123,T4_HIGH_AMP,24,EMP-JOINT,0.47237101880738736
123,T4_HIGH_AMP,24,KDE-MC-JOINT,0.4334056421021848
123,T4_HIGH_AMP,24,TAIL-JOINT,0.01934930978971234
123,T5_HIGH_FREQ,12,DIAGNOSTIC-GATE,0.04232088478735531
123,T5_HIGH_FREQ,12,EMP-JOINT,1.1938081416469797
123,T5_HIGH_FREQ,12,KDE-MC-JOINT,0.30434559491993673
123,T5_HIGH_FREQ,12,TAIL-JOINT,0.04232088478735531
123,T5_HIGH_FREQ,24,DIAGNOSTIC-GATE,0.05474954918231985
123,T5_HIGH_FREQ,24,EMP-JOINT,0.00015526740657762286
123,T5_HIGH_FREQ,24,KDE-MC-JOINT,0.06905233273368863
123,T5_HIGH_FREQ,24,TAIL-JOINT,0.05474954918231985
123,T6_CLUSTERED,12,DIAGNOSTIC-GATE,0.007708717885219162
123,T6_CLUSTERED,12,EMP-JOINT,0.17563792890930674
123,T6_CLUSTERED,12,KDE-MC-JOINT,0.007708717885219162
123,T6_CLUSTERED,12,TAIL-JOINT,1.83829439907811
123,T6_CLUSTERED,12,TAIL-NODECLUSTER,1.9531430095050335
123,T6_CLUSTERED,24,DIAGNOSTIC-GATE,0.011150745106892925
123,T6_CLUSTERED,24,EMP-JOINT,0.023774617882497226
123,T6_CLUSTERED,24,KDE-MC-JOINT,0.011150745106892925
123,T6_CLUSTERED,24,TAIL-JOINT,1.887059961831404
123,T6_CLUSTERED,24,TAIL-NODECLUSTER,1.9412782543351823
124,T4_HIGH_AMP,12,DIAGNOSTIC-GATE,0.7556057552661148
124,T4_HIGH_AMP,12,EMP-JOINT,0.9438258082718058
124,T4_HIGH_AMP,12,KDE-MC-JOINT,0.7556057552661148
124,T4_HIGH_AMP,12,TAIL-JOINT,0.39596417625013514
124,T4_HIGH_AMP,24,DIAGNOSTIC-GATE,0.5425332235368286
124,T4_HIGH_AMP,24,EMP-JOINT,0.0837708766852229
124,T4_HIGH_AMP,24,KDE-MC-JOINT,0.005544844890538808
124,T4_HIGH_AMP,24,TAIL-JOINT,0.5425332235368286
124,T5_HIGH_FREQ,12,DIAGNOSTIC-GATE,0.05929826151634804
124,T5_HIGH_FREQ,12,EMP-JOINT,0.0949829654665887
124,T5_HIGH_FREQ,12,KDE-MC-JOINT,0.05929826151634804
124,T5_HIGH_FREQ,12,TAIL-JOINT,0.0005698680789813772
124,T5_HIGH_FREQ,24,DIAGNOSTIC-GATE,0.14040457370886017
124,T5_HIGH_FREQ,24,EMP-JOINT,0.3861993830022462
124,T5_HIGH_FREQ,24,KDE-MC-JOINT,0.14040457370886017
124,T5_HIGH_FREQ,24,TAIL-JOINT,0.034160005134383394
124,T6_CLUSTERED,12,DIAGNOSTIC-GATE,0.7650000211463663
