replication_id,history,cap,baseline,delta
120,12,UNCAPPED,KDE-MC-JOINT,0.0
120,12,UNCAPPED,EMP-JOINT,0.0
120,24,BINDING,KDE-MC-JOINT,0.0
120,24,BINDING,EMP-JOINT,0.0
120,24,DISTANT,KDE-MC-JOINT,0.0
120,24,DISTANT,EMP-JOINT,0.0
120,24,Q999,KDE-MC-JOINT,0.0
120,24,Q999,EMP-JOINT,0.0
120,24,UNCAPPED,KDE-MC-JOINT,0.0
120,24,UNCAPPED,EMP-JOINT,0.0
121,12,BINDING,KDE-MC-JOINT,0.0
121,12,BINDING,EMP-JOINT,0.0
121,12,DISTANT,KDE-MC-JOINT,0.0
121,12,DISTANT,EMP-JOINT,0.0
121,12,Q999,KDE-MC-JOINT,0.0
121,12,Q999,EMP-JOINT,0.0
121,12,UNCAPPED,KDE-MC-JOINT,0.0
121,12,UNCAPPED,EMP-JOINT,0.0
121,24,BINDING,KDE-MC-JOINT,0.0
121,24,BINDING,EMP-JOINT,0.0
121,24,DISTANT,KDE-MC-JOINT,0.0
121,24,DISTANT,EMP-JOINT,0.0
121,24,Q999,KDE-MC-JOINT,0.0
121,24,Q999,EMP-JOINT,0.0
121,24,UNCAPPED,KDE-MC-JOINT,0.0
121,24,UNCAPPED,EMP-JOINT,0.0
122,12,BINDING,KDE-MC-JOINT,-6.4465051534205005
122,12,BINDING,EMP-JOINT,-6.4465051534205005
122,12,DISTANT,KDE-MC-JOINT,-7.8598972563295995
122,12,DISTANT,EMP-JOINT,-7.8598972563295995
122,12,Q999,KDE-MC-JOINT,-7.6127820471328675
122,12,Q999,EMP-JOINT,-7.6127820471328675
122,12,UNCAPPED,KDE-MC-JOINT,-10.666666666666636
122,12,UNCAPPED,EMP-JOINT,-10.666666666666636
122,24,BINDING,KDE-MC-JOINT,-2.1488350511402
122,24,BINDING,EMP-JOINT,-2.1488350511402
122,24,DISTANT,KDE-MC-JOINT,-2.6199657521099002
122,24,DISTANT,EMP-JOINT,-2.6199657521099002
122,24,Q999,KDE-MC-JOINT,-2.537594015711
122,24,Q999,EMP-JOINT,-2.537594015711
122,24,UNCAPPED,KDE-MC-JOINT,-2.6666666666667003
122,24,UNCAPPED,EMP-JOINT,-2.6666666666667003
123,12,BINDING,KDE-MC-JOINT,0.0
123,12,BINDING,EMP-JOINT,0.0
123,12,DISTANT,KDE-MC-JOINT,0.0
123,12,DISTANT,EMP-JOINT,0.0
123,12,Q999,KDE-MC-JOINT,0.0
123,12,Q999,EMP-JOINT,0.0
123,12,UNCAPPED,KDE-MC-JOINT,0.0
123,12,UNCAPPED,EMP-JOINT,0.0
123,24,BINDING,KDE-MC-JOINT,-7.473948835020634
123,24,BINDING,EMP-JOINT,-7.473948835020634
123,24,DISTANT,KDE-MC-JOINT,0.0
123,24,DISTANT,EMP-JOINT,0.0
123,24,Q999,KDE-MC-JOINT,-7.868878576806834
123,24,Q999,EMP-JOINT,-7.868878576806834
123,24,UNCAPPED,KDE-MC-JOINT,0.0
123,24,UNCAPPED,EMP-JOINT,0.0
124,12,BINDING,KDE-MC-JOINT,0.0
124,12,BINDING,EMP-JOINT,0.0
124,12,DISTANT,KDE-MC-JOINT,0.0
124,12,DISTANT,EMP-JOINT,0.0
124,12,Q999,KDE-MC-JOINT,0.0
124,12,Q999,EMP-JOINT,0.0
124,12,UNCAPPED,KDE-MC-JOINT,0.0
124,12,UNCAPPED,EMP-JOINT,0.0
124,24,BINDING,KDE-MC-JOINT,0.0
124,24,BINDING,EMP-JOINT,0.0
124,24,DISTANT,KDE-MC-JOINT,0.0
124,24,DISTANT,EMP-JOINT,0.0
124,24,Q999,KDE-MC-JOINT,0.0
124,24,Q999,EMP-JOINT,0.0
124,24,UNCAPPED,KDE-MC-JOINT,0.0
124,24,UNCAPPED,EMP-JOINT,0.0
125,12,BINDING,KDE-MC-JOINT,-1.0274436816001329
125,12,BINDING,EMP-JOINT,-1.0274436816001329
125,12,DISTANT,KDE-MC-JOINT,-0.09266054475549987
125,12,DISTANT,EMP-JOINT,-0.09266054475549987
125,12,Q999,KDE-MC-JOINT,-0.2560965296739665
125,12,Q999,EMP-JOINT,-0.2560965296739665
125,12,UNCAPPED,KDE-MC-JOINT,3.382710778154774e-14
125,12,UNCAPPED,EMP-JOINT,3.382710778154774e-14
125,24,BINDING,KDE-MC-JOINT,0.0
125,24,BINDING,EMP-JOINT,0.0
125,24,DISTANT,KDE-MC-JOINT,0.0
125,24,DISTANT,EMP-JOINT,0.0
125,24,Q999,KDE-MC-JOINT,0.0
125,24,Q999,EMP-JOINT,0.0
125,24,UNCAPPED,KDE-MC-JOINT,0.0
125,24,UNCAPPED,EMP-JOINT,0.0
126,12,BINDING,KDE-MC-JOINT,0.0
126,12,BINDING,EMP-JOINT,0.0
126,12,DISTANT,KDE-MC-JOINT,0.0
126,12,DISTANT,EMP-JOINT,0.0
126,12,Q999,KDE-MC-JOINT,0.0
126,12,Q999,EMP-JOINT,0.0
126,12,UNCAPPED,KDE-MC-JOINT,0.0
126,12,UNCAPPED,EMP-JOINT,0.0
126,24,BINDING,KDE-MC-JOINT,0.0
126,24,BINDING,EMP-JOINT,0.0
126,24,DISTANT,KDE-MC-JOINT,0.0
126,24,DISTANT,EMP-JOINT,0.0
126,24,Q999,KDE-MC-JOINT,0.0
126,24,Q999,EMP-JOINT,0.0
126,24,UNCAPPED,KDE-MC-JOINT,0.0
126,24,UNCAPPED,EMP-JOINT,0.0
127,12,BINDING,KDE-MC-JOINT,0.0
127,12,BINDING,EMP-JOINT,0.0
127,12,DISTANT,KDE-MC-JOINT,0.0
127,12,DISTANT,EMP-JOINT,0.0
127,12,Q999,KDE-MC-JOINT,0.0
127,12,Q999,EMP-JOINT,0.0
127,12,UNCAPPED,KDE-MC-JOINT,0.0
127,12,UNCAPPED,EMP-JOINT,0.0
127,24,BINDING,KDE-MC-JOINT,1.0274436816001329
127,24,BINDING,EMP-JOINT,3.1762787327403332
127,24,DISTANT,KDE-MC-JOINT,2.7126262968654
127,24,DISTANT,EMP-JOINT,0.09266054475549987
127,24,Q999,KDE-MC-JOINT,0.2560965296739665
127,24,Q999,EMP-JOINT,0.2560965296739665
127,24,UNCAPPED,KDE-MC-JOINT,2.6666666666666665
127,24,UNCAPPED,EMP-JOINT,-3.382710778154774e-14
128,12,BINDING,KDE-MC-JOINT,-1.0274436816001329
128,12,BINDING,EMP-JOINT,-1.0274436816001329
128,12,DISTANT,KDE-MC-JOINT,-2.7126262968654
128,12,DISTANT,EMP-JOINT,-2.7126262968654
128,12,Q999,KDE-MC-JOINT,-2.7936905453849663
128,12,Q999,EMP-JOINT,-2.7936905453849663
128,12,UNCAPPED,KDE-MC-JOINT,-2.6666666666666665
128,12,UNCAPPED,EMP-JOINT,-2.6666666666666665
128,24,BINDING,KDE-MC-JOINT,0.0
128,24,BINDING,EMP-JOINT,0.0
128,24,DISTANT,KDE-MC-JOINT,0.0
128,24,DISTANT,EMP-JOINT,0.0
128,24,Q999,KDE-MC-JOINT,0.0
128,24,Q999,EMP-JOINT,0.0
128,24,UNCAPPED,KDE-MC-JOINT,0.0
128,24,UNCAPPED,EMP-JOINT,0.0
129,12,BINDING,KDE-MC-JOINT,-7.473948835020634
129,12,BINDING,EMP-JOINT,-7.473948835020634
129,12,DISTANT,KDE-MC-JOINT,-7.952557801085098
129,12,DISTANT,EMP-JOINT,-7.952557801085098
129,12,Q999,KDE-MC-JOINT,-7.868878576806834
129,12,Q999,EMP-JOINT,-7.868878576806834
129,12,UNCAPPED,KDE-MC-JOINT,-7.999999999999934
129,12,UNCAPPED,EMP-JOINT,-7.999999999999934
129,24,BINDING,KDE-MC-JOINT,0.0
129,24,BINDING,EMP-JOINT,0.0
129,24,DISTANT,KDE-MC-JOINT,0.0
129,24,DISTANT,EMP-JOINT,0.0
129,24,Q999,KDE-MC-JOINT,0.0
129,24,Q999,EMP-JOINT,0.0
129,24,UNCAPPED,KDE-MC-JOINT,0.0
129,24,UNCAPPED,EMP-JOINT,0.0
130,12,BINDING,KDE-MC-JOINT,-9.622783886160834
130,12,BINDING,EMP-JOINT,-9.622783886160834
130,12,DISTANT,KDE-MC-JOINT,-10.572523553195
130,12,DISTANT,EMP-JOINT,-10.572523553195
130,12,Q999,KDE-MC-JOINT,-2.537594015711
130,12,Q999,EMP-JOINT,-10.406472592517833
130,12,UNCAPPED,KDE-MC-JOINT,-7.999999999999969
130,12,UNCAPPED,EMP-JOINT,-7.999999999999969
130,24,BINDING,KDE-MC-JOINT,0.0
130,24,BINDING,EMP-JOINT,0.0
130,24,DISTANT,KDE-MC-JOINT,0.0
130,24,DISTANT,EMP-JOINT,0.0
130,24,Q999,KDE-MC-JOINT,0.0
130,24,Q999,EMP-JOINT,0.0
130,24,UNCAPPED,KDE-MC-JOINT,0.0
130,24,UNCAPPED,EMP-JOINT,0.0
131,12,BINDING,KDE-MC-JOINT,0.0
131,12,BINDING,EMP-JOINT,0.0
131,12,DISTANT,KDE-MC-JOINT,0.0
131,12,DISTANT,EMP-JOINT,0.0
131,12,Q999,KDE-MC-JOINT,0.0
131,12,Q999,EMP-JOINT,0.0
131,12,UNCAPPED,KDE-MC-JOINT,0.0
131,12,UNCAPPED,EMP-JOINT,0.0
131,24,BINDING,KDE-MC-JOINT,-7.473948835020634
131,24,BINDING,EMP-JOINT,-7.473948835020634
131,24,DISTANT,KDE-MC-JOINT,-2.6199657521099002
131,24,DISTANT,EMP-JOINT,-10.572523553195
131,24,Q999,KDE-MC-JOINT,-10.406472592517833
131,24,Q999,EMP-JOINT,-10.406472592517833
131,24,UNCAPPED,KDE-MC-JOINT,0.0
131,24,UNCAPPED,EMP-JOINT,-7.999999999999934
132,12,BINDING,KDE-MC-JOINT,0.0
132,12,BINDING,EMP-JOINT,0.0
132,12,DISTANT,KDE-MC-JOINT,0.0
132,12,DISTANT,EMP-JOINT,0.0
132,12,Q999,KDE-MC-JOINT,0.0
132,12,Q999,EMP-JOINT,0.0
132,12,UNCAPPED,KDE-MC-JOINT,0.0
132,12,UNCAPPED,EMP-JOINT,0.0
132,24,BINDING,KDE-MC-JOINT,0.0
132,24,BINDING,EMP-JOINT,0.0
132,24,DISTANT,KDE-MC-JOINT,0.0
132,24,DISTANT,EMP-JOINT,0.0
132,24,Q999,KDE-MC-JOINT,0.0
132,24,Q999,EMP-JOINT,0.0
132,24,UNCAPPED,KDE-MC-JOINT,0.0
132,24,UNCAPPED,EMP-JOINT,0.0
133,12,BINDING,KDE-MC-JOINT,0.0
133,12,BINDING,EMP-JOINT,0.0
133,12,DISTANT,KDE-MC-JOINT,0.0
133,12,DISTANT,EMP-JOINT,0.0
133,12,Q999,KDE-MC-JOINT,0.0
133,12,Q999,EMP-JOINT,0.0
133,12,UNCAPPED,KDE-MC-JOINT,0.0
133,12,UNCAPPED,EMP-JOINT,0.0
133,24,BINDING,KDE-MC-JOINT,0.0
133,24,BINDING,EMP-JOINT,0.0
133,24,DISTANT,KDE-MC-JOINT,0.0
133,24,DISTANT,EMP-JOINT,0.0
133,24,Q999,KDE-MC-JOINT,0.0
133,24,Q999,EMP-JOINT,0.0
133,24,UNCAPPED,KDE-MC-JOINT,0.0
133,24,UNCAPPED,EMP-JOINT,0.0
134,12,BINDING,KDE-MC-JOINT,-7.473948835020634
134,12,BINDING,EMP-JOINT,-7.473948835020634
134,12,DISTANT,KDE-MC-JOINT,-7.952557801085098
134,12,DISTANT,EMP-JOINT,-7.952557801085098
134,12,Q999,KDE-MC-JOINT,-7.868878576806834
134,12,Q999,EMP-JOINT,-7.868878576806834
134,12,UNCAPPED,KDE-MC-JOINT,0.0
134,12,UNCAPPED,EMP-JOINT,0.0
134,24,BINDING,KDE-MC-JOINT,9.622783886160834
134,24,BINDING,EMP-JOINT,9.622783886160834
134,24,DISTANT,KDE-MC-JOINT,0.0
134,24,DISTANT,EMP-JOINT,2.6199657521099002
134,24,Q999,KDE-MC-JOINT,0.0
134,24,Q999,EMP-JOINT,2.537594015711
134,24,UNCAPPED,KDE-MC-JOINT,10.666666666666636
134,24,UNCAPPED,EMP-JOINT,10.666666666666636
135,12,BINDING,KDE-MC-JOINT,0.0
135,12,BINDING,EMP-JOINT,0.0
135,12,DISTANT,KDE-MC-JOINT,0.0
135,12,DISTANT,EMP-JOINT,0.0
135,12,Q999,KDE-MC-JOINT,0.0
135,12,Q999,EMP-JOINT,0.0
135,12,UNCAPPED,KDE-MC-JOINT,0.0
135,12,UNCAPPED,EMP-JOINT,0.0
135,24,BINDING,KDE-MC-JOINT,0.0
135,24,BINDING,EMP-JOINT,0.0
135,24,DISTANT,KDE-MC-JOINT,0.0
135,24,DISTANT,EMP-JOINT,0.0
135,24,Q999,KDE-MC-JOINT,0.0
135,24,Q999,EMP-JOINT,0.0
135,24,UNCAPPED,KDE-MC-JOINT,0.0
135,24,UNCAPPED,EMP-JOINT,0.0
136,12,BINDING,KDE-MC-JOINT,-9.622783886160834
136,12,BINDING,EMP-JOINT,-9.622783886160834
136,12,DISTANT,KDE-MC-JOINT,0.0
136,12,DISTANT,EMP-JOINT,-7.952557801085098
136,12,Q999,KDE-MC-JOINT,-10.406472592517833
136,12,Q999,EMP-JOINT,-2.537594015711
136,12,UNCAPPED,KDE-MC-JOINT,-10.666666666666636
136,12,UNCAPPED,EMP-JOINT,-2.6666666666667003
136,24,BINDING,KDE-MC-JOINT,-3.1762787327403332
136,24,BINDING,EMP-JOINT,-3.1762787327403332
136,24,DISTANT,KDE-MC-JOINT,-2.7126262968654
136,24,DISTANT,EMP-JOINT,-2.7126262968654
136,24,Q999,KDE-MC-JOINT,-2.7936905453849663
136,24,Q999,EMP-JOINT,-2.7936905453849663
136,24,UNCAPPED,KDE-MC-JOINT,-2.6666666666666665
136,24,UNCAPPED,EMP-JOINT,-2.6666666666666665
137,12,BINDING,KDE-MC-JOINT,0.0
137,12,BINDING,EMP-JOINT,0.0
137,12,DISTANT,KDE-MC-JOINT,0.0
137,12,DISTANT,EMP-JOINT,0.0
137,12,Q999,KDE-MC-JOINT,0.0
137,12,Q999,EMP-JOINT,0.0
137,12,UNCAPPED,KDE-MC-JOINT,0.0
137,12,UNCAPPED,EMP-JOINT,0.0
137,24,BINDING,KDE-MC-JOINT,0.0
137,24,BINDING,EMP-JOINT,0.0
137,24,DISTANT,KDE-MC-JOINT,0.0
137,24,DISTANT,EMP-JOINT,0.0
137,24,Q999,KDE-MC-JOINT,0.0
137,24,Q999,EMP-JOINT,0.0
137,24,UNCAPPED,KDE-MC-JOINT,0.0
137,24,UNCAPPED,EMP-JOINT,0.0
138,12,BINDING,KDE-MC-JOINT,-2.1488350511402
138,12,BINDING,EMP-JOINT,-2.1488350511402
138,12,DISTANT,KDE-MC-JOINT,2.6199657521099002
138,12,DISTANT,EMP-JOINT,0.0
138,12,Q999,KDE-MC-JOINT,0.0
138,12,Q999,EMP-JOINT,0.0
138,12,UNCAPPED,KDE-MC-JOINT,0.0
138,12,UNCAPPED,EMP-JOINT,2.6666666666667003
138,24,BINDING,KDE-MC-JOINT,0.0
138,24,BINDING,EMP-JOINT,2.1488350511402
138,24,DISTANT,KDE-MC-JOINT,0.0
138,24,DISTANT,EMP-JOINT,0.0
138,24,Q999,KDE-MC-JOINT,7.868878576806834
138,24,Q999,EMP-JOINT,7.868878576806834
138,24,UNCAPPED,KDE-MC-JOINT,7.999999999999934
138,24,UNCAPPED,EMP-JOINT,7.999999999999934
139,12,BINDING,KDE-MC-JOINT,-9.622783886160834
139,12,BINDING,EMP-JOINT,-9.622783886160834
139,12,DISTANT,KDE-MC-JOINT,-10.572523553195
139,12,DISTANT,EMP-JOINT,-10.572523553195
139,12,Q999,KDE-MC-JOINT,-10.406472592517833
139,12,Q999,EMP-JOINT,-10.406472592517833
139,12,UNCAPPED,KDE-MC-JOINT,-10.666666666666636
139,12,UNCAPPED,EMP-JOINT,-10.666666666666636
139,24,BINDING,KDE-MC-JOINT,0.0
139,24,BINDING,EMP-JOINT,0.0
139,24,DISTANT,KDE-MC-JOINT,0.0
139,24,DISTANT,EMP-JOINT,0.0
139,24,Q999,KDE-MC-JOINT,0.0
139,24,Q999,EMP-JOINT,0.0
139,24,UNCAPPED,KDE-MC-JOINT,0.0
139,24,UNCAPPED,EMP-JOINT,0.0
140,12,BINDING,KDE-MC-JOINT,0.0
140,12,BINDING,EMP-JOINT,0.0
140,12,DISTANT,KDE-MC-JOINT,0.0
140,12,DISTANT,EMP-JOINT,0.0
140,12,Q999,KDE-MC-JOINT,0.0
140,12,Q999,EMP-JOINT,0.0
140,12,UNCAPPED,KDE-MC-JOINT,0.0
140,12,UNCAPPED,EMP-JOINT,0.0
140,24,BINDING,KDE-MC-JOINT,3.1762787327403332
140,24,BINDING,EMP-JOINT,3.1762787327403332
140,24,DISTANT,KDE-MC-JOINT,2.7126262968654
140,24,DISTANT,EMP-JOINT,2.7126262968654
140,24,Q999,KDE-MC-JOINT,2.7936905453849663
140,24,Q999,EMP-JOINT,0.2560965296739665
140,24,UNCAPPED,KDE-MC-JOINT,-3.382710778154774e-14
140,24,UNCAPPED,EMP-JOINT,2.6666666666666665
141,12,BINDING,KDE-MC-JOINT,0.0
141,12,BINDING,EMP-JOINT,0.0
141,12,DISTANT,KDE-MC-JOINT,0.0
141,12,DISTANT,EMP-JOINT,0.0
141,12,Q999,KDE-MC-JOINT,0.0
141,12,Q999,EMP-JOINT,0.0
141,12,UNCAPPED,KDE-MC-JOINT,0.0
141,12,UNCAPPED,EMP-JOINT,0.0
141,24,BINDING,KDE-MC-JOINT,0.0
141,24,BINDING,EMP-JOINT,0.0
141,24,DISTANT,KDE-MC-JOINT,0.0
141,24,DISTANT,EMP-JOINT,0.0
141,24,Q999,KDE-MC-JOINT,0.0
141,24,Q999,EMP-JOINT,0.0
141,24,UNCAPPED,KDE-MC-JOINT,0.0
141,24,UNCAPPED,EMP-JOINT,0.0
142,12,BINDING,KDE-MC-JOINT,0.0
142,12,BINDING,EMP-JOINT,-3.1762787327403332
142,12,DISTANT,KDE-MC-JOINT,2.7126262968654
142,12,DISTANT,EMP-JOINT,2.7126262968654
142,12,Q999,KDE-MC-JOINT,0.0
142,12,Q999,EMP-JOINT,0.0
142,12,UNCAPPED,KDE-MC-JOINT,2.6666666666666665
142,12,UNCAPPED,EMP-JOINT,2.6666666666666665
142,24,BINDING,KDE-MC-JOINT,-3.1762787327403332
142,24,BINDING,EMP-JOINT,-3.1762787327403332
142,24,DISTANT,KDE-MC-JOINT,0.0
142,24,DISTANT,EMP-JOINT,0.0
142,24,Q999,KDE-MC-JOINT,0.0
142,24,Q999,EMP-JOINT,0.0
142,24,UNCAPPED,KDE-MC-JOINT,0.0
142,24,UNCAPPED,EMP-JOINT,0.0
143,12,BINDING,KDE-MC-JOINT,0.0
143,12,BINDING,EMP-JOINT,0.0
143,12,DISTANT,KDE-MC-JOINT,0.0
143,12,DISTANT,EMP-JOINT,0.0
143,12,Q999,KDE-MC-JOINT,0.0
143,12,Q999,EMP-JOINT,0.0
143,12,UNCAPPED,KDE-MC-JOINT,0.0
143,12,UNCAPPED,EMP-JOINT,0.0
143,24,BINDING,KDE-MC-JOINT,-2.1488350511402
143,24,BINDING,EMP-JOINT,-2.1488350511402
143,24,DISTANT,KDE-MC-JOINT,0.0
143,24,DISTANT,EMP-JOINT,0.0
143,24,Q999,KDE-MC-JOINT,-2.537594015711
143,24,Q999,EMP-JOINT,-2.537594015711
143,24,UNCAPPED,KDE-MC-JOINT,-2.6666666666667003
143,24,UNCAPPED,EMP-JOINT,-2.6666666666667003
144,12,BINDING,KDE-MC-JOINT,7.473948835020634
144,12,BINDING,EMP-JOINT,0.0
144,12,DISTANT,KDE-MC-JOINT,0.0
144,12,DISTANT,EMP-JOINT,0.0
144,12,Q999,KDE-MC-JOINT,0.0
144,12,Q999,EMP-JOINT,7.868878576806834
144,12,UNCAPPED,KDE-MC-JOINT,0.0
144,12,UNCAPPED,EMP-JOINT,7.999999999999934
144,24,BINDING,KDE-MC-JOINT,-1.0274436816001329
144,24,BINDING,EMP-JOINT,-1.0274436816001329
144,24,DISTANT,KDE-MC-JOINT,-0.09266054475549987
144,24,DISTANT,EMP-JOINT,-0.09266054475549987
144,24,Q999,KDE-MC-JOINT,7.6127820471328675
144,24,Q999,EMP-JOINT,7.6127820471328675
144,24,UNCAPPED,KDE-MC-JOINT,3.382710778154774e-14
144,24,UNCAPPED,EMP-JOINT,3.382710778154774e-14
145,12,BINDING,KDE-MC-JOINT,0.0
145,12,BINDING,EMP-JOINT,0.0
145,12,DISTANT,KDE-MC-JOINT,7.952557801085098
145,12,DISTANT,EMP-JOINT,7.952557801085098
145,12,Q999,KDE-MC-JOINT,7.868878576806834
145,12,Q999,EMP-JOINT,7.868878576806834
145,12,UNCAPPED,KDE-MC-JOINT,7.999999999999934
145,12,UNCAPPED,EMP-JOINT,7.999999999999934
145,24,BINDING,KDE-MC-JOINT,0.0
145,24,BINDING,EMP-JOINT,0.0
145,24,DISTANT,KDE-MC-JOINT,0.0
145,24,DISTANT,EMP-JOINT,0.0
145,24,Q999,KDE-MC-JOINT,7.868878576806834
145,24,Q999,EMP-JOINT,0.0
145,24,UNCAPPED,KDE-MC-JOINT,0.0
145,24,UNCAPPED,EMP-JOINT,0.0
146,12,BINDING,KDE-MC-JOINT,0.0
146,12,BINDING,EMP-JOINT,0.0
146,12,DISTANT,KDE-MC-JOINT,0.0
146,12,DISTANT,EMP-JOINT,0.0
146,12,Q999,KDE-MC-JOINT,0.0
146,12,Q999,EMP-JOINT,0.0
146,12,UNCAPPED,KDE-MC-JOINT,0.0
146,12,UNCAPPED,EMP-JOINT,0.0
146,24,BINDING,KDE-MC-JOINT,0.0
146,24,BINDING,EMP-JOINT,0.0
146,24,DISTANT,KDE-MC-JOINT,0.0
146,24,DISTANT,EMP-JOINT,0.0
146,24,Q999,KDE-MC-JOINT,0.0
146,24,Q999,EMP-JOINT,0.0
146,24,UNCAPPED,KDE-MC-JOINT,0.0
146,24,UNCAPPED,EMP-JOINT,0.0
147,12,BINDING,KDE-MC-JOINT,0.0
147,12,BINDING,EMP-JOINT,0.0
147,12,DISTANT,KDE-MC-JOINT,0.0
147,12,DISTANT,EMP-JOINT,0.0
147,12,Q999,KDE-MC-JOINT,0.0
147,12,Q999,EMP-JOINT,0.0
147,12,UNCAPPED,KDE-MC-JOINT,0.0
147,12,UNCAPPED,EMP-JOINT,0.0
147,24,BINDING,KDE-MC-JOINT,0.0
147,24,BINDING,EMP-JOINT,0.0
147,24,DISTANT,KDE-MC-JOINT,0.0
147,24,DISTANT,EMP-JOINT,0.0
147,24,Q999,KDE-MC-JOINT,0.0
147,24,Q999,EMP-JOINT,0.0
147,24,UNCAPPED,KDE-MC-JOINT,0.0
147,24,UNCAPPED,EMP-JOINT,0.0
148,12,BINDING,KDE-MC-JOINT,1.0274436816001329
148,12,BINDING,EMP-JOINT,3.1762787327403332
148,12,DISTANT,KDE-MC-JOINT,0.0
148,12,DISTANT,EMP-JOINT,-2.6199657521099002
148,12,Q999,KDE-MC-JOINT,0.0
148,12,Q999,EMP-JOINT,0.0
148,12,UNCAPPED,KDE-MC-JOINT,2.6666666666667003
148,12,UNCAPPED,EMP-JOINT,2.6666666666667003
148,24,BINDING,KDE-MC-JOINT,7.473948835020634
148,24,BINDING,EMP-JOINT,7.473948835020634
148,24,DISTANT,KDE-MC-JOINT,7.952557801085098
148,24,DISTANT,EMP-JOINT,7.952557801085098
148,24,Q999,KDE-MC-JOINT,7.868878576806834
148,24,Q999,EMP-JOINT,0.0
148,24,UNCAPPED,KDE-MC-JOINT,7.999999999999934
148,24,UNCAPPED,EMP-JOINT,7.999999999999934
149,12,BINDING,KDE-MC-JOINT,9.622783886160834
149,12,BINDING,EMP-JOINT,9.622783886160834
149,12,DISTANT,KDE-MC-JOINT,10.572523553195
149,12,DISTANT,EMP-JOINT,10.572523553195
149,12,Q999,KDE-MC-JOINT,10.406472592517833
149,12,Q999,EMP-JOINT,10.406472592517833
149,12,UNCAPPED,KDE-MC-JOINT,10.666666666666636
149,12,UNCAPPED,EMP-JOINT,10.666666666666636
149,24,BINDING,KDE-MC-JOINT,0.0
149,24,BINDING,EMP-JOINT,0.0
149,24,DISTANT,KDE-MC-JOINT,0.0
149,24,DISTANT,EMP-JOINT,0.0
149,24,Q999,KDE-MC-JOINT,0.0
149,24,Q999,EMP-JOINT,0.0
149,24,UNCAPPED,KDE-MC-JOINT,0.0
149,24,UNCAPPED,EMP-JOINT,0.0
150,12,BINDING,KDE-MC-JOINT,0.0
150,12,BINDING,EMP-JOINT,0.0
150,12,DISTANT,KDE-MC-JOINT,0.0
150,12,DISTANT,EMP-JOINT,0.0
150,12,Q999,KDE-MC-JOINT,0.0
150,12,Q999,EMP-JOINT,0.0
150,12,UNCAPPED,KDE-MC-JOINT,0.0
150,12,UNCAPPED,EMP-JOINT,0.0
150,24,BINDING,KDE-MC-JOINT,-7.473948835020634
150,24,BINDING,EMP-JOINT,-7.473948835020634
150,24,DISTANT,KDE-MC-JOINT,-7.952557801085098
150,24,DISTANT,EMP-JOINT,-7.952557801085098
150,24,Q999,KDE-MC-JOINT,-7.868878576806834
150,24,Q999,EMP-JOINT,-7.868878576806834
150,24,UNCAPPED,KDE-MC-JOINT,-7.999999999999934
150,24,UNCAPPED,EMP-JOINT,-7.999999999999934
151,12,BINDING,KDE-MC-JOINT,0.0
151,12,BINDING,EMP-JOINT,3.1762787327403332
151,12,DISTANT,KDE-MC-JOINT,0.0
151,12,DISTANT,EMP-JOINT,0.0
151,12,Q999,KDE-MC-JOINT,0.0
151,12,Q999,EMP-JOINT,0.0
151,12,UNCAPPED,KDE-MC-JOINT,0.0
151,12,UNCAPPED,EMP-JOINT,0.0
151,24,BINDING,KDE-MC-JOINT,0.0
151,24,BINDING,EMP-JOINT,0.0
151,24,DISTANT,KDE-MC-JOINT,2.7126262968654
151,24,DISTANT,EMP-JOINT,2.7126262968654
151,24,Q999,KDE-MC-JOINT,-2.7936905453849663
151,24,Q999,EMP-JOINT,-2.7936905453849663
151,24,UNCAPPED,KDE-MC-JOINT,-2.6666666666666665
151,24,UNCAPPED,EMP-JOINT,-2.6666666666666665
152,12,BINDING,KDE-MC-JOINT,0.0
152,12,BINDING,EMP-JOINT,0.0
152,12,DISTANT,KDE-MC-JOINT,-7.952557801085098
152,12,DISTANT,EMP-JOINT,-7.952557801085098
152,12,Q999,KDE-MC-JOINT,0.0
152,12,Q999,EMP-JOINT,0.0
152,12,UNCAPPED,KDE-MC-JOINT,-7.999999999999934
152,12,UNCAPPED,EMP-JOINT,-7.999999999999934
152,24,BINDING,KDE-MC-JOINT,0.0
152,24,BINDING,EMP-JOINT,0.0
152,24,DISTANT,KDE-MC-JOINT,0.0
152,24,DISTANT,EMP-JOINT,0.0
152,24,Q999,KDE-MC-JOINT,0.0
152,24,Q999,EMP-JOINT,0.0
152,24,UNCAPPED,KDE-MC-JOINT,0.0
152,24,UNCAPPED,EMP-JOINT,0.0
153,12,BINDING,KDE-MC-JOINT,0.0
153,12,BINDING,EMP-JOINT,0.0
153,12,DISTANT,KDE-MC-JOINT,0.0
153,12,DISTANT,EMP-JOINT,0.0
153,12,Q999,KDE-MC-JOINT,0.0
153,12,Q999,EMP-JOINT,0.0
153,12,UNCAPPED,KDE-MC-JOINT,0.0
153,12,UNCAPPED,EMP-JOINT,0.0
153,24,BINDING,KDE-MC-JOINT,0.0
153,24,BINDING,EMP-JOINT,0.0
153,24,DISTANT,KDE-MC-JOINT,0.0
153,24,DISTANT,EMP-JOINT,0.0
153,24,Q999,KDE-MC-JOINT,0.0
153,24,Q999,EMP-JOINT,0.0
153,24,UNCAPPED,KDE-MC-JOINT,0.0
