replication_id,method_id,cell_id,oracle_mode,alpha,utilization,action_correct,d_mv,regret_cny_per_month,regret_over_oracle_value,oracle_margin_cny,oracle_best_value_cny
367,EMP,STRESS_CAPACITY_CLEAR,capacity,1.2,0.69999999999999996,True,0.1151041508430076,0,0,511356.73350391717,4764708.3693036148
368,TAIL,BASE_ACTUAL_NEAR,actual_maximum_demand,1.05,0.62,True,10.420071025033604,0,0,43036.075593709946,5336473.3736200482
368,TAIL,BASE_CAPACITY_NEAR,capacity,1.05,0.63,False,10.588136686727903,42352.963282697841,0.0079999999999998007,42352.963282697841,5294120.4103373503
368,TAIL,STRESS_ACTUAL_CLEAR,actual_maximum_demand,1.2,0.40000000000000002,True,1.1270315189988438,0,0,318649.43913878035,5336473.3736200482
368,TAIL,STRESS_ACTUAL_NEAR,actual_maximum_demand,1.2,0.45000000000000001,True,72.373980616245689,0,0,4962.1142620984474,5336473.3736200482
368,TAIL,STRESS_CONTRACT_NEAR_LOW,contracted_maximum_demand,1.2,0.45500000000000002,False,30.276897098213091,11861.451992777176,0.0022276650706878,11861.451992777176,5324611.921627271
368,TAIL,STRESS_CONTRACT_CLEAR,contracted_maximum_demand,1.2,0.625,True,6.7230952769501267,13934.554015722126,0.0026410883384109002,60408.270812516101,5276065.1028075321
368,TAIL,STRESS_CONTRACT_NEAR_HIGH,contracted_maximum_demand,1.2,0.63,True,22.493693863570488,13934.554015722126,0.0026410883384109002,18055.307529818267,5276065.1028075321
368,TAIL,STRESS_CAPACITY_NEAR,capacity,1.2,0.63500000000000001,False,17.186579522615798,37565.233968875371,0.0071519662968891999,23630.679953153245,5252434.4228543788
368,TAIL,STRESS_CAPACITY_CLEAR,capacity,1.2,0.69999999999999996,True,0.79422159439549078,0,0,511356.73350391717,4764708.3693036148
368,EVENT-EMP,BASE_ACTUAL_NEAR,actual_maximum_demand,1.05,0.62,True,12.288365755579758,0,0,43036.075593709946,5336473.3736200482
368,EVENT-EMP,BASE_CAPACITY_NEAR,capacity,1.05,0.63,False,12.486565203250647,42352.963282697841,0.0079999999999998007,42352.963282697841,5294120.4103373503
368,EVENT-EMP,STRESS_ACTUAL_CLEAR,actual_maximum_demand,1.2,0.40000000000000002,True,1.2430106560429337,0,0,318649.43913878035,5336473.3736200482
368,EVENT-EMP,STRESS_ACTUAL_NEAR,actual_maximum_demand,1.2,0.45000000000000001,True,79.821750864742583,0,0,4962.1142620984474,5336473.3736200482
368,EVENT-EMP,STRESS_CONTRACT_NEAR_LOW,contracted_maximum_demand,1.2,0.45500000000000002,False,33.392593809998722,11861.451992777176,0.0022276650706878,11861.451992777176,5324611.921627271
368,EVENT-EMP,STRESS_CONTRACT_CLEAR,contracted_maximum_demand,1.2,0.625,True,7.7239908125621364,40898.447992388159,0.0077516950976637003,60408.270812516101,5276065.1028075321
368,EVENT-EMP,STRESS_CONTRACT_NEAR_HIGH,contracted_maximum_demand,1.2,0.63,True,25.842424892960896,40898.447992388159,0.0077516950976637003,18055.307529818267,5276065.1028075321
368,EVENT-EMP,STRESS_CAPACITY_NEAR,capacity,1.2,0.63500000000000001,False,19.745218067513893,64529.127945541411,0.0122855656540446,23630.679953153245,5252434.4228543788
368,EVENT-EMP,STRESS_CAPACITY_CLEAR,capacity,1.2,0.69999999999999996,True,0.91246071125621642,0,0,511356.73350391717,4764708.3693036148
368,GEV,BASE_ACTUAL_NEAR,actual_maximum_demand,1.05,0.62,True,4.8445387109836622,0,0,43036.075593709946,5336473.3736200482
368,GEV,BASE_CAPACITY_NEAR,capacity,1.05,0.63,False,4.9226764321286582,42352.963282697841,0.0079999999999998007,42352.963282697841,5294120.4103373503
368,GEV,STRESS_ACTUAL_CLEAR,actual_maximum_demand,1.2,0.40000000000000002,True,0.53945720227248684,0,0,318649.43913878035,5336473.3736200482
368,GEV,STRESS_ACTUAL_NEAR,actual_maximum_demand,1.2,0.45000000000000001,False,39.562996536379622,4962.1142620984474,0.00092984896853930002,4962.1142620984474,5336473.3736200482
368,GEV,STRESS_CONTRACT_NEAR_LOW,contracted_maximum_demand,1.2,0.45500000000000002,True,16.670695011272976,0,0,11861.451992777176,5324611.921627271
368,GEV,STRESS_CONTRACT_CLEAR,contracted_maximum_demand,1.2,0.625,True,3.395881043257301,68.631353355944157,1.3008056575993276e-05,60408.270812516101,5276065.1028075321
368,GEV,STRESS_CONTRACT_NEAR_HIGH,contracted_maximum_demand,1.2,0.63,True,11.361717399129869,68.631353355944157,1.3008056575993276e-05,18055.307529818267,5276065.1028075321
368,GEV,STRESS_CAPACITY_NEAR,capacity,1.2,0.63500000000000001,False,8.6810579346365024,23699.311306509189,0.0045120622931317999,23630.679953153245,5252434.4228543788
368,GEV,STRESS_CAPACITY_CLEAR,capacity,1.2,0.69999999999999996,True,0.40116671643789992,0,0,511356.73350391717,4764708.3693036148
368,KDE,BASE_ACTUAL_NEAR,actual_maximum_demand,1.05,0.62,True,3.9097180645697711,0,0,43036.075593709946,5336473.3736200482
368,KDE,BASE_CAPACITY_NEAR,capacity,1.05,0.63,False,3.9727780333532334,42352.963282697841,0.0079999999999998007,42352.963282697841,5294120.4103373503
368,KDE,STRESS_ACTUAL_CLEAR,actual_maximum_demand,1.2,0.40000000000000002,True,0.52803771640607455,0,0,318649.43913878035,5336473.3736200482
368,KDE,STRESS_ACTUAL_NEAR,actual_maximum_demand,1.2,0.45000000000000001,True,33.90871577910066,0,0,4962.1142620984474,5336473.3736200482
368,KDE,STRESS_CONTRACT_NEAR_LOW,contracted_maximum_demand,1.2,0.45500000000000002,False,14.18535625144176,11861.451992777176,0.0022276650706878,11861.451992777176,5324611.921627271
368,KDE,STRESS_CONTRACT_CLEAR,contracted_maximum_demand,1.2,0.625,False,2.7853623338951152,60408.270812516101,0.0114494930664087,60408.270812516101,5276065.1028075321
368,KDE,STRESS_CONTRACT_NEAR_HIGH,contracted_maximum_demand,1.2,0.63,False,9.3190837042813648,60408.270812516101,0.0114494930664087,18055.307529818267,5276065.1028075321
368,KDE,STRESS_CAPACITY_NEAR,capacity,1.2,0.63500000000000001,False,7.1203588940514502,84038.950765669346,0.015999999999999799,23630.679953153245,5252434.4228543788
368,KDE,STRESS_CAPACITY_CLEAR,capacity,1.2,0.69999999999999996,True,0.32904411177686987,0,0,511356.73350391717,4764708.3693036148
368,EMP,BASE_ACTUAL_NEAR,actual_maximum_demand,1.05,0.62,True,6.1080249482518481,0,0,43036.075593709946,5336473.3736200482
368,EMP,BASE_CAPACITY_NEAR,capacity,1.05,0.63,False,6.2065414796753879,42352.963282697841,0.0079999999999998007,42352.963282697841,5294120.4103373503
368,EMP,STRESS_ACTUAL_CLEAR,actual_maximum_demand,1.2,0.40000000000000002,True,0.59164357918610677,0,0,318649.43913878035,5336473.3736200482
368,EMP,STRESS_ACTUAL_NEAR,actual_maximum_demand,1.2,0.45000000000000001,False,44.10521023836025,4962.1142620984474,0.00092984896853930002,4962.1142620984474,5336473.3736200482
368,EMP,STRESS_CONTRACT_NEAR_LOW,contracted_maximum_demand,1.2,0.45500000000000002,True,18.693614602121407,0,0,11861.451992777176,5324611.921627271
368,EMP,STRESS_CONTRACT_CLEAR,contracted_maximum_demand,1.2,0.625,True,3.91358040057658,6887.5646521830931,0.0013054358727526,60408.270812516101,5276065.1028075321
368,EMP,STRESS_CONTRACT_NEAR_HIGH,contracted_maximum_demand,1.2,0.63,True,13.09380215729645,6887.5646521830931,0.0013054358727526,18055.307529818267,5276065.1028075321
368,EMP,STRESS_CAPACITY_NEAR,capacity,1.2,0.63500000000000001,False,10.004478294880323,30518.244605336338,0.0058103047365132996,23630.679953153245,5252434.4228543788
368,EMP,STRESS_CAPACITY_CLEAR,capacity,1.2,0.69999999999999996,True,0.46232426248626729,0,0,511356.73350391717,4764708.3693036148
369,TAIL,BASE_ACTUAL_NEAR,actual_maximum_demand,1.05,0.62,True,18.45960991971581,0,0,43036.075593709946,5336473.3736200482
369,TAIL,BASE_CAPACITY_NEAR,capacity,1.05,0.63,False,18.757345563582568,42352.963282697841,0.0079999999999998007,42352.963282697841,5294120.4103373503
369,TAIL,STRESS_ACTUAL_CLEAR,actual_maximum_demand,1.2,0.40000000000000002,True,1.3555907282375821,0,0,318649.43913878035,5336473.3736200482
369,TAIL,STRESS_ACTUAL_NEAR,actual_maximum_demand,1.2,0.45000000000000001,False,127.59936852238708,4962.1142620984474,0.00092984896853930002,4962.1142620984474,5336473.3736200482
369,TAIL,STRESS_CONTRACT_NEAR_LOW,contracted_maximum_demand,1.2,0.45500000000000002,True,54.936261123022646,0,0,11861.451992777176,5324611.921627271
369,TAIL,STRESS_CONTRACT_CLEAR,contracted_maximum_demand,1.2,0.625,True,12.713274882764704,6570.566489120014,0.0012453535657897001,60408.270812516101,5276065.1028075321
369,TAIL,STRESS_CONTRACT_NEAR_HIGH,contracted_maximum_demand,1.2,0.63,True,42.535246257294808,6570.566489120014,0.0012453535657897001,18055.307529818267,5276065.1028075321
369,TAIL,STRESS_CAPACITY_NEAR,capacity,1.2,0.63500000000000001,False,32.499570624057732,30201.246442273259,0.0057499521195089002,23630.679953153245,5252434.4228543788
369,TAIL,STRESS_CAPACITY_CLEAR,capacity,1.2,0.69999999999999996,True,1.5018614241561092,0,0,511356.73350391717,4764708.3693036148
369,EVENT-EMP,BASE_ACTUAL_NEAR,actual_maximum_demand,1.05,0.62,True,13.974604097780906,0,0,43036.075593709946,5336473.3736200482
369,EVENT-EMP,BASE_CAPACITY_NEAR,capacity,1.05,0.63,False,14.200000938067976,42352.963282697841,0.0079999999999998007,42352.963282697841,5294120.4103373503
