alpha,utilization,oracle_mode,oracle_margin_cny,oracle_best_value_cny,capacity,actual_maximum_demand,contracted_maximum_demand
1.2,0.609,contracted_maximum_demand,60408.2708125161,5276065.102807532,5476676.286555879,5336473.373620048,5276065.102807532
1.2,0.6094999999999999,contracted_maximum_demand,60408.2708125161,5276065.102807532,5472183.525041068,5336473.373620048,5276065.102807532
1.2,0.61,contracted_maximum_demand,60408.2708125161,5276065.102807532,5467698.128709067,5336473.373620048,5276065.102807532
1.2,0.6104999999999999,contracted_maximum_demand,60408.2708125161,5276065.102807532,5463220.079463605,5336473.373620048,5276065.102807532
1.2,0.611,contracted_maximum_demand,60408.2708125161,5276065.102807532,5458749.359267644,5336473.373620048,5276065.102807532
1.2,0.6114999999999999,contracted_maximum_demand,60408.2708125161,5276065.102807532,5454285.950143141,5336473.373620048,5276065.102807532
1.2,0.612,contracted_maximum_demand,60408.2708125161,5276065.102807532,5449829.834170802,5336473.373620048,5276065.102807532
1.2,0.6124999999999999,contracted_maximum_demand,60408.2708125161,5276065.102807532,5445380.993489847,5336473.373620048,5276065.102807532
1.2,0.613,contracted_maximum_demand,60408.2708125161,5276065.102807532,5440939.410297766,5336473.373620048,5276065.102807532
1.2,0.6134999999999999,contracted_maximum_demand,60408.2708125161,5276065.102807532,5436505.06685009,5336473.373620048,5276065.102807532
1.2,0.614,contracted_maximum_demand,60408.2708125161,5276065.102807532,5432077.945460147,5336473.373620048,5276065.102807532
1.2,0.6144999999999999,contracted_maximum_demand,60408.2708125161,5276065.102807532,5427658.028498829,5336473.373620048,5276065.102807532
1.2,0.615,contracted_maximum_demand,60408.2708125161,5276065.102807532,5423245.298394359,5336473.373620048,5276065.102807532
1.2,0.6154999999999999,contracted_maximum_demand,60408.2708125161,5276065.102807532,5418839.737632057,5336473.373620048,5276065.102807532
1.2,0.616,contracted_maximum_demand,60408.2708125161,5276065.102807532,5414441.3287541075,5336473.373620048,5276065.102807532
1.2,0.6164999999999999,contracted_maximum_demand,60408.2708125161,5276065.102807532,5410050.054359335,5336473.373620048,5276065.102807532
1.2,0.617,contracted_maximum_demand,60408.2708125161,5276065.102807532,5405665.897102967,5336473.373620048,5276065.102807532
1.2,0.6174999999999999,contracted_maximum_demand,60408.2708125161,5276065.102807532,5401288.839696405,5336473.373620048,5276065.102807532
1.2,0.618,contracted_maximum_demand,60408.2708125161,5276065.102807532,5396918.864907007,5336473.373620048,5276065.102807532
1.2,0.6184999999999999,contracted_maximum_demand,60408.2708125161,5276065.102807532,5392555.955557851,5336473.373620048,5276065.102807532
1.2,0.619,contracted_maximum_demand,60408.2708125161,5276065.102807532,5388200.094527513,5336473.373620048,5276065.102807532
1.2,0.6194999999999999,contracted_maximum_demand,60408.2708125161,5276065.102807532,5383851.264749848,5336473.373620048,5276065.102807532
1.2,0.62,contracted_maximum_demand,60408.2708125161,5276065.102807532,5379509.449213758,5336473.373620048,5276065.102807532
1.2,0.6204999999999999,contracted_maximum_demand,60408.2708125161,5276065.102807532,5375174.630962983,5336473.373620048,5276065.102807532
1.2,0.621,contracted_maximum_demand,60408.2708125161,5276065.102807532,5370846.793095862,5336473.373620048,5276065.102807532
1.2,0.6214999999999999,contracted_maximum_demand,60408.2708125161,5276065.102807532,5366525.918765134,5336473.373620048,5276065.102807532
1.2,0.622,contracted_maximum_demand,60408.2708125161,5276065.102807532,5362211.991177701,5336473.373620048,5276065.102807532
1.2,0.6224999999999999,contracted_maximum_demand,60408.2708125161,5276065.102807532,5357904.993594427,5336473.373620048,5276065.102807532
1.2,0.623,contracted_maximum_demand,60408.2708125161,5276065.102807532,5353604.909329904,5336473.373620048,5276065.102807532
1.2,0.6234999999999999,contracted_maximum_demand,60408.2708125161,5276065.102807532,5349311.721752254,5336473.373620048,5276065.102807532
1.2,0.6239999999999999,contracted_maximum_demand,60408.2708125161,5276065.102807532,5345025.414282902,5336473.373620048,5276065.102807532
1.2,0.6244999999999999,contracted_maximum_demand,60408.2708125161,5276065.102807532,5340745.970396366,5336473.373620048,5276065.102807532
1.2,0.625,contracted_maximum_demand,60408.2708125161,5276065.102807532,5336473.373620048,5336473.373620048,5276065.102807532
1.2,0.6255,contracted_maximum_demand,56142.504726490006,5276065.102807532,5332207.607534022,5336473.373620048,5276065.102807532
1.2,0.6259999999999999,contracted_maximum_demand,51883.552963283844,5276065.102807532,5327948.655770816,5336473.373620048,5276065.102807532
1.2,0.6265,contracted_maximum_demand,47631.399207680486,5276065.102807532,5323696.502015213,5336473.373620048,5276065.102807532
1.2,0.627,contracted_maximum_demand,43386.027196504176,5276065.102807532,5319451.130004036,5336473.373620048,5276065.102807532
1.2,0.6275,contracted_maximum_demand,39147.420718412846,5276065.102807532,5315212.523525945,5336473.373620048,5276065.102807532
1.2,0.6279999999999999,contracted_maximum_demand,34915.563613696024,5276065.102807532,5310980.666421228,5336473.373620048,5276065.102807532
1.2,0.6285,contracted_maximum_demand,30690.439774060622,5276065.102807532,5306755.542581593,5336473.373620048,5276065.102807532
1.2,0.629,contracted_maximum_demand,26472.033142436296,5276065.102807532,5302537.135949968,5336473.373620048,5276065.102807532
1.2,0.6295,contracted_maximum_demand,22260.327712771483,5276065.102807532,5298325.430520304,5336473.373620048,5276065.102807532
1.2,0.6299999999999999,contracted_maximum_demand,18055.307529818267,5276065.102807532,5294120.41033735,5336473.373620048,5276065.102807532
1.2,0.6305,contracted_maximum_demand,13856.956688947976,5276065.102807532,5289922.05949648,5336473.373620048,5276065.102807532
1.2,0.631,contracted_maximum_demand,9665.259335938841,5276065.102807532,5285730.362143471,5336473.373620048,5276065.102807532
1.2,0.6315,contracted_maximum_demand,5480.199666784145,5276065.102807532,5281545.302474316,5336473.373620048,5276065.102807532
1.2,0.6319999999999999,contracted_maximum_demand,1301.761927485466,5276065.102807532,5277366.8647350175,5336473.373620048,5276065.102807532
1.2,0.6325,capacity,2870.0695861401036,5273195.033221392,5273195.033221392,5336473.373620048,5276065.102807532
1.2,0.633,capacity,7035.3105286527425,5269029.792278879,5269029.792278879,5336473.373620048,5276065.102807532
1.2,0.6335,capacity,11193.97650519479,5264871.126302337,5264871.126302337,5336473.373620048,5276065.102807532
1.2,0.6339999999999999,capacity,15346.083071678877,5260719.019735853,5260719.019735853,5336473.373620048,5276065.102807532
1.2,0.6345,capacity,19491.64573498536,5256573.457072547,5256573.457072547,5336473.373620048,5276065.102807532
1.2,0.635,capacity,23630.679953153245,5252434.422854379,5252434.422854379,5336473.373620048,5276065.102807532
1.2,0.6355,capacity,27763.201135572046,5248301.90167196,5248301.90167196,5336473.373620048,5276065.102807532
1.2,0.6359999999999999,capacity,31889.22464317456,5244175.8781643575,5244175.8781643575,5336473.373620048,5276065.102807532
1.2,0.6365,capacity,36008.76578863058,5240056.3370189015,5240056.3370189015,5336473.373620048,5276065.102807532
1.2,0.637,capacity,40121.83983652666,5235943.262971005,5235943.262971005,5336473.373620048,5276065.102807532
1.2,0.6375,capacity,44228.4620035626,5231836.640803969,5231836.640803969,5336473.373620048,5276065.102807532
1.2,0.6379999999999999,capacity,48328.647458737716,5227736.455348794,5227736.455348794,5336473.373620048,5276065.102807532
1.2,0.6385,capacity,52422.41132353712,5223642.691483995,5223642.691483995,5336473.373620048,5276065.102807532
1.2,0.639,capacity,56509.76867211703,5219555.334135415,5219555.334135415,5336473.373620048,5276065.102807532
1.2,0.6395,capacity,60590.73453148734,5215474.368276045,5215474.368276045,5336473.373620048,5276065.102807532
1.2,0.6399999999999999,capacity,64665.3238817025,5211399.77892583,5211399.77892583,5336473.373620048,5276065.102807532
1.2,0.6405,capacity,68733.55165604036,5207331.551151492,5207331.551151492,5336473.373620048,5276065.102807532
1.2,0.641,capacity,72795.43274118192,5203269.67006635,5203269.67006635,5336473.373620048,5276065.102807532
1.2,0.6415,capacity,76850.98197739851,5199214.120830134,5199214.120830134,5336473.373620048,5276065.102807532
1.2,0.6419999999999999,capacity,80900.21415873058,5195164.8886488015,5195164.8886488015,5336473.373620048,5276065.102807532
1.2,0.6425,capacity,84943.14403316565,5191121.958774366,5191121.958774366,5336473.373620048,5276065.102807532
1.2,0.643,capacity,88979.78630281892,5187085.316504713,5187085.316504713,5336473.373620048,5276065.102807532
1.2,0.6435,capacity,93010.15562411211,5183054.94718342,5183054.94718342,5336473.373620048,5276065.102807532
1.2,0.6439999999999999,capacity,97034.26660795044,5179030.836199582,5179030.836199582,5336473.373620048,5276065.102807532
1.2,0.6445,capacity,101052.13381989766,5175012.968987634,5175012.968987634,5336473.373620048,5276065.102807532
1.2,0.645,capacity,105063.77178035304,5171001.331027179,5171001.331027179,5336473.373620048,5276065.102807532
1.2,0.6455,capacity,109069.19496472739,5166995.907842805,5166995.907842805,5336473.373620048,5276065.102807532
1.2,0.6459999999999999,capacity,113068.4178036144,5162996.685003918,5162996.685003918,5336473.373620048,5276065.102807532
1.2,0.6465,capacity,117061.45468296856,5159003.6481245635,5159003.6481245635,5336473.373620048,5276065.102807532
1.2,0.647,capacity,121048.31994427089,5155016.782863261,5155016.782863261,5336473.373620048,5276065.102807532
1.2,0.6475,capacity,125029.02788470499,5151036.074922827,5151036.074922827,5336473.373620048,5276065.102807532
1.2,0.6479999999999999,capacity,129003.59275733028,5147061.510050202,5147061.510050202,5336473.373620048,5276065.102807532
1.2,0.6485,capacity,132972.02877124771,5143093.074036284,5143093.074036284,5336473.373620048,5276065.102807532
1.2,0.649,capacity,136934.35009176843,5139130.752715764,5139130.752715764,5336473.373620048,5276065.102807532
1.2,0.6495,capacity,140890.57084058784,5135174.531966944,5135174.531966944,5336473.373620048,5276065.102807532
1.2,0.6499999999999999,capacity,144840.7050959468,5131224.397711585,5131224.397711585,5336473.373620048,5276065.102807532
1.2,0.6505,capacity,148784.76689280383,5127280.335914728,5127280.335914728,5336473.373620048,5276065.102807532
1.2,0.651,capacity,152722.7702230001,5123342.332584532,5123342.332584532,5336473.373620048,5276065.102807532
1.2,0.6515,capacity,156654.72903542034,5119410.373772112,5119410.373772112,5336473.373620048,5276065.102807532
1.2,0.6519999999999999,capacity,160580.65723616537,5115484.445571367,5115484.445571367,5336473.373620048,5276065.102807532
1.2,0.6525,capacity,164500.56868871115,5111564.534118821,5111564.534118821,5336473.373620048,5276065.102807532
1.2,0.653,capacity,168414.47721407097,5107650.625593461,5107650.625593461,5336473.373620048,5276065.102807532
1.2,0.6535,capacity,172322.39659095928,5103742.706216573,5103742.706216573,5336473.373620048,5276065.102807532
1.2,0.6539999999999999,capacity,176224.34055595566,5099840.762251576,5099840.762251576,5336473.373620048,5276065.102807532
1.2,0.6545,capacity,180120.32280366588,5095944.780003866,5095944.780003866,5336473.373620048,5276065.102807532
1.2,0.655,capacity,184010.35698687565,5092054.745820656,5092054.745820656,5336473.373620048,5276065.102807532
1.2,0.6555,capacity,187894.45671671536,5088170.646090817,5088170.646090817,5336473.373620048,5276065.102807532
1.2,0.6559999999999999,capacity,191772.63556282036,5084292.467244712,5084292.467244712,5336473.373620048,5276065.102807532
1.2,0.6565,capacity,195644.90705348738,5080420.195754045,5080420.195754045,5336473.373620048,5276065.102807532
1.2,0.657,capacity,199511.28467582725,5076553.818131705,5076553.818131705,5336473.373620048,5276065.102807532
1.2,0.6575,capacity,203371.781875927,5072693.320931605,5072693.320931605,5336473.373620048,5276065.102807532
1.2,0.6579999999999999,capacity,207226.41205900535,5068838.690748527,5068838.690748527,5336473.373620048,5276065.102807532
1.2,0.6585,capacity,211075.1885895664,5064989.914217966,5064989.914217966,5336473.373620048,5276065.102807532
1.2,0.659,capacity,214918.12479155324,5061146.978015979,5061146.978015979,5336473.373620048,5276065.102807532
1.2,0.6595,capacity,218755.23394850176,5057309.86885903,5057309.86885903,5336473.373620048,5276065.102807532
1.2,0.6599999999999999,capacity,222586.52930369694,5053478.573503835,5053478.573503835,5336473.373620048,5276065.102807532
1.2,0.6605,capacity,226412.02406032477,5049653.078747207,5049653.078747207,5336473.373620048,5276065.102807532
1.2,0.661,capacity,230231.73138161656,5045833.3714259155,5045833.3714259155,5336473.373620048,5276065.102807532
1.2,0.6615,capacity,234045.6643910082,5042019.438416524,5042019.438416524,5336473.373620048,5276065.102807532
1.2,0.6619999999999999,capacity,237853.83617228922,5038211.266635243,5038211.266635243,5336473.373620048,5276065.102807532
1.2,0.6624999999999999,capacity,241656.2597697489,5034408.843037783,5034408.843037783,5336473.373620048,5276065.102807532
1.2,0.6629999999999999,capacity,245452.94818833098,5030612.154619201,5030612.154619201,5336473.373620048,5276065.102807532
1.2,0.6635,capacity,249243.91439377144,5026821.188413761,5026821.188413761,5336473.373620048,5276065.102807532
1.2,0.6639999999999999,capacity,253029.17131275684,5023035.931494775,5023035.931494775,5336473.373620048,5276065.102807532
1.2,0.6644999999999999,capacity,256808.73183306865,5019256.370974463,5019256.370974463,5336473.373620048,5276065.102807532
1.2,0.6649999999999999,capacity,260582.60880372673,5015482.494003805,5015482.494003805,5336473.373620048,5276065.102807532
1.2,0.6655,capacity,264350.81503513455,5011714.2877723975,5011714.2877723975,5336473.373620048,5276065.102807532
1.2,0.6659999999999999,capacity,268113.3632992273,5007951.739508305,5007951.739508305,5336473.373620048,5276065.102807532
1.2,0.6664999999999999,capacity,271870.2663296163,5004194.836477916,5004194.836477916,5336473.373620048,5276065.102807532
1.2,0.6669999999999999,capacity,275621.5368217295,5000443.565985803,5000443.565985803,5336473.373620048,5276065.102807532
1.2,0.6675,capacity,279367.1874329541,4996697.915374578,4996697.915374578,5336473.373620048,5276065.102807532
1.2,0.6679999999999999,capacity,283107.23078278545,4992957.872024747,4992957.872024747,5336473.373620048,5276065.102807532
1.2,0.6684999999999999,capacity,286841.6794529604,4989223.423354572,4989223.423354572,5336473.373620048,5276065.102807532
1.2,0.6689999999999999,capacity,290570.54598760605,4985494.556819926,4985494.556819926,5336473.373620048,5276065.102807532
1.2,0.6695,capacity,294293.84289337136,4981771.259914161,4981771.259914161,5336473.373620048,5276065.102807532
1.2,0.6699999999999999,capacity,298011.58263957594,4978053.520167956,4978053.520167956,5336473.373620048,5276065.102807532
1.2,0.6704999999999999,capacity,301723.7776583433,4974341.325149189,4974341.325149189,5336473.373620048,5276065.102807532
1.2,0.6709999999999999,capacity,305430.44034474343,4970634.662462789,4970634.662462789,5336473.373620048,5276065.102807532
1.2,0.6715,capacity,309131.58305692766,4966933.519750604,4966933.519750604,5336473.373620048,5276065.102807532
1.2,0.6719999999999999,capacity,312827.2181162657,4963237.884691266,4963237.884691266,5336473.373620048,5276065.102807532
1.2,0.6724999999999999,capacity,316517.3578074863,4959547.745000046,4959547.745000046,5336473.373620048,5276065.102807532
1.2,0.6729999999999999,capacity,320202.01437880844,4955863.088428724,4955863.088428724,5336473.373620048,5276065.102807532
1.2,0.6735,capacity,323881.200042082,4952183.90276545,4952183.90276545,5336473.373620048,5276065.102807532
1.2,0.6739999999999999,capacity,327554.92697291635,4948510.175834616,4948510.175834616,5336473.373620048,5276065.102807532
1.2,0.6744999999999999,capacity,331223.20731082186,4944841.89549671,4944841.89549671,5336473.373620048,5276065.102807532
1.2,0.6749999999999999,capacity,334886.0531593384,4941179.049648194,4941179.049648194,5336473.373620048,5276065.102807532
1.2,0.6755,capacity,338543.47658616956,4937521.6262213625,4937521.6262213625,5336473.373620048,5276065.102807532
1.2,0.6759999999999999,capacity,342195.48962331563,4933869.613184216,4933869.613184216,5336473.373620048,5276065.102807532
1.2,0.6764999999999999,capacity,345842.1042672051,4930222.998540327,4930222.998540327,5336473.373620048,5276065.102807532
1.2,0.6769999999999999,capacity,349483.3324788306,4926581.7703287015,4926581.7703287015,5336473.373620048,5276065.102807532
1.2,0.6775,capacity,353119.18618387077,4922945.916623661,4922945.916623661,5336473.373620048,5276065.102807532
1.2,0.6779999999999999,capacity,356749.6772728255,4919315.425534707,4919315.425534707,5336473.373620048,5276065.102807532
1.2,0.6784999999999999,capacity,360374.81760114897,4915690.285206383,4915690.285206383,5336473.373620048,5276065.102807532
1.2,0.6789999999999999,capacity,363994.6189893717,4912070.48381816,4912070.48381816,5336473.373620048,5276065.102807532
1.2,0.6795,capacity,367609.09322323464,4908456.009584297,4908456.009584297,5336473.373620048,5276065.102807532
1.2,0.6799999999999999,capacity,371218.2520538103,4904846.850753722,4904846.850753722,5336473.373620048,5276065.102807532
1.2,0.6804999999999999,capacity,374822.10719764046,4901242.995609892,4901242.995609892,5336473.373620048,5276065.102807532
1.2,0.6809999999999999,capacity,378420.6703368556,4897644.4324706765,4897644.4324706765,5336473.373620048,5276065.102807532
1.2,0.6815,capacity,382013.9531192994,4894051.149688233,4894051.149688233,5336473.373620048,5276065.102807532
1.2,0.6819999999999999,capacity,385601.9671586603,4890463.135648872,4890463.135648872,5336473.373620048,5276065.102807532
1.2,0.6824999999999999,capacity,389184.7240345925,4886880.37877294,4886880.37877294,5336473.373620048,5276065.102807532
1.2,0.6829999999999999,capacity,392762.2352928454,4883302.867514687,4883302.867514687,5336473.373620048,5276065.102807532
1.2,0.6835,capacity,396334.5124453809,4879730.590362151,4879730.590362151,5336473.373620048,5276065.102807532
1.2,0.6839999999999999,capacity,399901.56697049923,4876163.535837033,4876163.535837033,5336473.373620048,5276065.102807532
1.2,0.6844999999999999,capacity,403463.4103129655,4872601.692494567,4872601.692494567,5336473.373620048,5276065.102807532
1.2,0.6849999999999999,capacity,407020.05388412904,4869045.048923403,4869045.048923403,5336473.373620048,5276065.102807532
1.2,0.6855,capacity,410571.5090620462,4865493.593745486,4865493.593745486,5336473.373620048,5276065.102807532
1.2,0.6859999999999999,capacity,414117.78719159774,4861947.315615934,4861947.315615934,5336473.373620048,5276065.102807532
1.2,0.6864999999999999,capacity,417658.89958461747,4858406.203222915,4858406.203222915,5336473.373620048,5276065.102807532
1.2,0.6869999999999999,capacity,421194.85752000567,4854870.245287526,4854870.245287526,5336473.373620048,5276065.102807532
1.2,0.6875,capacity,424725.67224385124,4851339.430563681,4851339.430563681,5336473.373620048,5276065.102807532
1.2,0.688,capacity,428251.35496955086,4847813.747837981,4847813.747837981,5336473.373620048,5276065.102807532
1.2,0.6884999999999999,capacity,431771.91687793005,4844293.185929602,4844293.185929602,5336473.373620048,5276065.102807532
1.2,0.689,capacity,435287.36911735684,4840777.733690175,4840777.733690175,5336473.373620048,5276065.102807532
1.2,0.6895,capacity,438797.72280386183,4837267.38000367,4837267.38000367,5336473.373620048,5276065.102807532
1.2,0.69,capacity,442302.98902125563,4833762.113786276,4833762.113786276,5336473.373620048,5276065.102807532
1.2,0.6904999999999999,capacity,445803.1788212452,4830261.923986287,4830261.923986287,5336473.373620048,5276065.102807532
1.2,0.691,capacity,449298.30322355125,4826766.799583981,4826766.799583981,5336473.373620048,5276065.102807532
1.2,0.6915,capacity,452788.3732160209,4823276.729591511,4823276.729591511,5336473.373620048,5276065.102807532
1.2,0.692,capacity,456273.39975474216,4819791.70305279,4819791.70305279,5336473.373620048,5276065.102807532
1.2,0.6924999999999999,capacity,459753.39376416616,4816311.709043366,4816311.709043366,5336473.373620048,5276065.102807532
1.2,0.693,capacity,463228.366137214,4812836.736670318,4812836.736670318,5336473.373620048,5276065.102807532
1.2,0.6935,capacity,466698.3277353905,4809366.775072142,4809366.775072142,5336473.373620048,5276065.102807532
1.2,0.694,capacity,470163.2893889006,4805901.813418631,4805901.813418631,5336473.373620048,5276065.102807532
1.2,0.6944999999999999,capacity,473623.2618967602,4802441.840910772,4802441.840910772,5336473.373620048,5276065.102807532
1.2,0.695,capacity,477078.2560269125,4798986.84678062,4798986.84678062,5336473.373620048,5276065.102807532
1.2,0.6955,capacity,480528.2825163305,4795536.820291202,4795536.820291202,5336473.373620048,5276065.102807532
1.2,0.696,capacity,483973.35207113717,4792091.750736395,4792091.750736395,5336473.373620048,5276065.102807532
1.2,0.6964999999999999,capacity,487413.47536671255,4788651.6274408195,4788651.6274408195,5336473.373620048,5276065.102807532
1.2,0.697,capacity,490848.66304780357,4785216.4397597285,4785216.4397597285,5336473.373620048,5276065.102807532
1.2,0.6975,capacity,494278.92572863586,4781786.177078896,4781786.177078896,5336473.373620048,5276065.102807532
1.2,0.698,capacity,497704.2739930181,4778360.828814514,4778360.828814514,5336473.373620048,5276065.102807532
1.2,0.6984999999999999,capacity,501124.71839446016,4774940.384413072,4774940.384413072,5336473.373620048,5276065.102807532
1.2,0.699,capacity,504540.269456272,4771524.83335126,4771524.83335126,5336473.373620048,5276065.102807532
1.2,0.6995,capacity,507950.9376716772,4768114.165135855,4768114.165135855,5336473.373620048,5276065.102807532
1.2,0.7,capacity,511356.73350391723,4764708.369303615,4764708.369303615,5336473.373620048,5276065.102807532
1.2,0.7004999999999999,capacity,514757.66738636047,4761307.435421172,4761307.435421172,5336473.373620048,5276065.102807532
1.2,0.701,capacity,518153.7497226093,4757911.353084923,4757911.353084923,5336473.373620048,5276065.102807532
1.2,0.7015,capacity,521544.99088660534,4754520.111920927,4754520.111920927,5336473.373620048,5276065.102807532
1.2,0.702,capacity,524931.401222731,4751133.701584801,4751133.701584801,5336473.373620048,5276065.102807532
1.2,0.7024999999999999,capacity,528312.991045922,4747752.11176161,4747752.11176161,5336473.373620048,5276065.102807532
1.2,0.703,capacity,531689.7706417702,4744375.332165762,4744375.332165762,5336473.373620048,5276065.102807532
1.2,0.7035,capacity,535061.7502666218,4741003.35254091,4741003.35254091,5336473.373620048,5276065.102807532
1.2,0.704,capacity,538428.9401476877,4737636.162659844,4737636.162659844,5336473.373620048,5276065.102807532
1.2,0.7044999999999999,capacity,541791.3504831446,4734273.752324387,4734273.752324387,5336473.373620048,5276065.102807532
1.2,0.705,capacity,545148.9914422398,4730916.111365292,4730916.111365292,5336473.373620048,5276065.102807532
1.2,0.7055,capacity,548501.8731653914,4727563.229642141,4727563.229642141,5336473.373620048,5276065.102807532
1.2,0.706,capacity,551850.0057642879,4724215.097043244,4724215.097043244,5336473.373620048,5276065.102807532
1.2,0.7064999999999999,capacity,555193.3993219966,4720871.703485535,4720871.703485535,5336473.373620048,5276065.102807532
1.2,0.707,capacity,558532.0638930611,4717533.038914471,4717533.038914471,5336473.373620048,5276065.102807532
1.2,0.7075,capacity,561866.009503602,4714199.09330393,4714199.09330393,5336473.373620048,5276065.102807532
1.2,0.708,capacity,565195.2461514156,4710869.856656116,4710869.856656116,5336473.373620048,5276065.102807532
1.2,0.7084999999999999,capacity,568519.7838060772,4707545.319001455,4707545.319001455,5336473.373620048,5276065.102807532
1.2,0.709,capacity,571839.6324090399,4704225.470398492,4704225.470398492,5336473.373620048,5276065.102807532
1.2,0.7095,capacity,575154.8018737333,4700910.300933799,4700910.300933799,5336473.373620048,5276065.102807532
1.2,0.71,capacity,578465.3020856576,4697599.800721874,4697599.800721874,5336473.373620048,5276065.102807532
1.2,0.7104999999999999,capacity,581771.1429024916,4694293.95990504,4694293.95990504,5336473.373620048,5276065.102807532
1.2,0.711,capacity,585072.334154184,4690992.768653348,4690992.768653348,5336473.373620048,5276065.102807532
1.2,0.7115,capacity,588368.8856430482,4687696.217164484,4687696.217164484,5336473.373620048,5276065.102807532
1.2,0.712,capacity,591660.8071438661,4684404.295663666,4684404.295663666,5336473.373620048,5276065.102807532
1.2,0.7124999999999999,capacity,594948.1084039798,4681116.994403552,4681116.994403552,5336473.373620048,5276065.102807532
1.2,0.7129999999999999,capacity,598230.7991433935,4677834.303664139,4677834.303664139,5336473.373620048,5276065.102807532
1.2,0.7134999999999999,capacity,601508.8890548609,4674556.213752671,4674556.213752671,5336473.373620048,5276065.102807532
1.2,0.714,capacity,604782.3878039876,4671282.715003544,4671282.715003544,5336473.373620048,5276065.102807532
1.2,0.7144999999999999,capacity,608051.3050293224,4668013.79777821,4668013.79777821,5336473.373620048,5276065.102807532
1.2,0.7149999999999999,capacity,611315.6503424542,4664749.452465078,4664749.452465078,5336473.373620048,5276065.102807532
1.2,0.7154999999999999,capacity,614575.4333281042,4661489.669479428,4661489.669479428,5336473.373620048,5276065.102807532
1.2,0.716,capacity,617830.6635442218,4658234.43926331,4658234.43926331,5336473.373620048,5276065.102807532
1.2,0.7164999999999999,capacity,621081.3505220739,4654983.752285458,4654983.752285458,5336473.373620048,5276065.102807532
1.2,0.7169999999999999,capacity,624327.5037663449,4651737.599041187,4651737.599041187,5336473.373620048,5276065.102807532
1.2,0.7174999999999999,capacity,627569.1327552237,4648495.970052308,4648495.970052308,5336473.373620048,5276065.102807532
1.2,0.718,capacity,630806.2469404982,4645258.855867034,4645258.855867034,5336473.373620048,5276065.102807532
1.2,0.7184999999999999,capacity,634038.855747642,4642026.24705989,4642026.24705989,5336473.373620048,5276065.102807532
1.2,0.7189999999999999,capacity,637266.9685759172,4638798.134231615,4638798.134231615,5336473.373620048,5276065.102807532
1.2,0.7194999999999999,capacity,640490.594798455,4635574.508009077,4635574.508009077,5336473.373620048,5276065.102807532
1.2,0.72,capacity,643709.7437623506,4632355.359045181,4632355.359045181,5336473.373620048,5276065.102807532
