replication_id,method_id,information_set,q99_relative_error,mean_relative_error,estimated_q99_kw,fit_status
491,EMP,monthly_maxima,0.26481586633952542,0.098260903120898593,336014.79015683883,PASS
492,TAIL,event_level,0.097489564769639894,-0.019037684825831101,291562.381228382,PASS
492,EVENT-EMP,event_level,-0.1119436546394894,-0.0275226177374919,235923.72176461856,PASS
492,GEV,monthly_maxima,-0.053586971667499303,-0.019315337887712902,251426.93381700333,PASS_LMOM_FINITE_MEAN
492,KDE,monthly_maxima,-0.066477010411075399,-0.0193153378425951,248002.52732527329,PASS
492,EMP,monthly_maxima,-0.1119436546394894,-0.0193153378877115,235923.72176461856,PASS
493,TAIL,event_level,-0.1645899802106349,-0.062024427708243998,221937.54044755999,PASS
493,EVENT-EMP,event_level,-0.29699191331769309,-0.074299024995341897,186763.24436754439,PASS
493,GEV,monthly_maxima,-0.30362117574346859,-0.067330974886949294,185002.09455738409,PASS_LMOM_FINITE_MEAN
493,KDE,monthly_maxima,-0.26729261980750357,-0.067330974893399897,194653.24807655369,PASS
493,EMP,monthly_maxima,-0.29699191331769309,-0.067330974893399703,186763.24436754439,PASS
494,TAIL,event_level,0.056072845117269399,0.030920778809498999,280559.49082090182,PASS
494,EVENT-EMP,event_level,-0.16699941462608009,0.032771117188141297,221297.44284833749,PASS
494,GEV,monthly_maxima,0.034644141205204898,0.037484463870362202,274866.67683906603,PASS_LMOM_FINITE_MEAN
494,KDE,monthly_maxima,-0.10097959245192099,0.0374844687050312,238836.46752727599,PASS
494,EMP,monthly_maxima,-0.16699941462608009,0.037484468704954102,221297.44284833749,PASS
495,TAIL,event_level,0.047124282981845497,0.0119338533770714,278182.18886876712,PASS
495,EVENT-EMP,event_level,-0.080363019279954706,0.0113248384227401,244313.52841217769,PASS
495,GEV,monthly_maxima,0.1190351134675243,0.020985591451936798,297286.23654772242,PASS_LMOM_FINITE_MEAN
495,KDE,monthly_maxima,-0.032783407515931902,0.021014953638898201,256953.67128839009,PASS
495,EMP,monthly_maxima,-0.080363019279954706,0.021014953638411101,244313.52841217769,PASS
496,TAIL,event_level,-0.17747687028138739,-0.0421976250437315,218513.97044172985,PASS
496,EVENT-EMP,event_level,-0.052244744360424603,-0.047401562765486301,251783.51396351488,PASS
496,GEV,monthly_maxima,0.0623197924367523,-0.039304919167257098,282219.07364915311,PASS_LMOM_FINITE_MEAN
496,KDE,monthly_maxima,-0.0096171476435443996,-0.038349310025671803,263108.08961670159,PASS
496,EMP,monthly_maxima,-0.052244744360424603,-0.0383493100256736,251783.51396351488,PASS
497,TAIL,event_level,0.25213355511227981,0.073580202312530193,332645.56918235851,PASS
497,EVENT-EMP,event_level,0.32853658442221101,0.075947372662875004,352943.02792251622,PASS
497,GEV,monthly_maxima,0.37142412706049838,0.086576879661492995,364336.66159162309,PASS_LMOM_FINITE_MEAN
497,KDE,monthly_maxima,0.39994791291743648,0.086812388994638404,371914.37639918295,PASS
497,EMP,monthly_maxima,0.32853658442221101,0.0868116825344728,352943.02792251622,PASS
498,TAIL,event_level,-0.20121453910816831,-0.0549955801799119,212207.74989064905,PASS
498,EVENT-EMP,event_level,-0.091526939824818104,-0.057516558048462299,241347.68767674619,PASS
498,GEV,monthly_maxima,-0.041033710331111799,-0.0599782780993314,254761.87100903719,PASS_LMOM_FINITE_MEAN
498,KDE,monthly_maxima,-0.050038121245908403,-0.059972345067536202,252369.7321020691,PASS
498,EMP,monthly_maxima,-0.091526939824818104,-0.059972345067596397,241347.68767674619,PASS
499,TAIL,event_level,-0.098508085084400301,-0.045043874603828603,239493.05561378691,PASS
499,EVENT-EMP,event_level,-0.28775263623859421,-0.0543234000079683,189217.77852666989,PASS
499,GEV,monthly_maxima,-0.2081527286186878,-0.064553825904282103,210364.52958128287,PASS_LMOM_FINITE_MEAN
499,KDE,monthly_maxima,-0.2486541711844254,-0.064553825904281506,199604.7944396284,PASS
499,EMP,monthly_maxima,-0.28775263623859421,-0.064553825904281298,189217.77852666989,PASS
500,TAIL,event_level,-0.042428099567078097,0.0152371639078881,254391.4333674885,PASS
500,EVENT-EMP,event_level,-0.016428633054285199,0.024781000352103101,261298.52989986289,PASS
500,GEV,monthly_maxima,0.1175711134283029,0.020908206512322801,296897.30589065189,PASS_LMOM_FINITE_MEAN
500,KDE,monthly_maxima,0.034785467041310102,0.020915845252859,274904.22188607755,PASS
500,EMP,monthly_maxima,-0.016428633054285199,0.0209158452340658,261298.52989986289,PASS
501,TAIL,event_level,0.0273404887994638,-0.0089171618650026995,272926.36655690928,PASS
501,EVENT-EMP,event_level,0.0250189747367549,-0.0071401272325848,272309.6261432356,PASS
501,GEV,monthly_maxima,0.1974276298585767,-0.0082562482755842003,318112.22841422149,PASS_LMOM_FINITE_MEAN
501,KDE,monthly_maxima,0.080469143254127407,-0.0081804714542579003,287040.68481697672,PASS
501,EMP,monthly_maxima,0.0250189747367549,-0.0081804797026794,272309.6261432356,PASS
502,TAIL,event_level,-0.17199786387963681,-0.021690228158044,219969.53977426849,PASS
502,EVENT-EMP,event_level,-0.28119476961681711,-0.019657459723783799,190959.96111263809,PASS
502,GEV,monthly_maxima,-0.22462722687219649,-0.0163250973511622,205987.86478689456,PASS_LMOM_FINITE_MEAN
502,KDE,monthly_maxima,-0.2459177987573031,-0.0163250973511622,200331.74737511887,PASS
502,EMP,monthly_maxima,-0.28119476961681711,-0.016325097351162599,190959.96111263809,PASS
503,TAIL,event_level,-0.1233026072703379,-0.033668837802038901,232906.06821817619,PASS
503,EVENT-EMP,event_level,-0.1833967895402247,-0.038212034839577101,216941.26687242649,PASS
503,GEV,monthly_maxima,0.061100435088179,-0.0250719684363436,281895.13550565654,PASS_LMOM_FINITE_MEAN
503,KDE,monthly_maxima,-0.116115892606426,-0.024990184665087099,234815.3124678552,PASS
503,EMP,monthly_maxima,-0.1833967895402247,-0.024990184665124399,216941.26687242649,PASS
504,TAIL,event_level,0.1779060354322905,0.0113382869633361,312926.06287879118,PASS
504,EVENT-EMP,event_level,-0.0469349462635568,0.0014309121752748,253194.13090846012,PASS
504,GEV,monthly_maxima,0.094806742291270701,-0.0026756294329702999,290849.65453346301,PASS_LMOM_FINITE_MEAN
504,KDE,monthly_maxima,0.0062777677539341001,-0.0026752611417180999,267330.78068500827,PASS
504,EMP,monthly_maxima,-0.0469349462635568,-0.0026752626455967001,253194.13090846012,PASS
505,TAIL,event_level,0.1039131050956604,0.015128103874791601,293268.87828629633,PASS
505,EVENT-EMP,event_level,-0.035871337218666297,0.0111922015635106,256133.32258887056,PASS
505,GEV,monthly_maxima,0.085739619446503101,0.0223203574696078,288440.85538641544,PASS_LMOM_FINITE_MEAN
505,KDE,monthly_maxima,0.026813984897839101,0.0223204283313416,272786.49394562305,PASS
505,EMP,monthly_maxima,-0.035871337218666297,0.022320425552858299,256133.32258887056,PASS
506,TAIL,event_level,-0.20382608473298749,-0.046929767209166001,211513.958819188,PASS
506,EVENT-EMP,event_level,-0.23163007015280351,-0.0464303692357921,204127.46836235863,PASS
506,GEV,monthly_maxima,-0.0906041234545958,-0.035393431776432401,241592.84585134359,PASS_LMOM_FINITE_MEAN
506,KDE,monthly_maxima,-0.18489129467766399,-0.035393244707914502,216544.23213914287,PASS
506,EMP,monthly_maxima,-0.23163007015280351,-0.035393244707914502,204127.46836235863,PASS
507,TAIL,event_level,0.088824901723048494,0.01551044730751,289260.5007627249,PASS
507,EVENT-EMP,event_level,-0.26131597845005228,-0.0010358969750005999,196241.02060930879,PASS
507,GEV,monthly_maxima,-0.071780130771411293,0.0040322258619615,246593.68440791505,PASS_LMOM_FINITE_MEAN
507,KDE,monthly_maxima,-0.1744645865166114,0.0040322258619672003,219314.22281367649,PASS
507,EMP,monthly_maxima,-0.26131597845005228,0.0040322258619618998,196241.02060930879,PASS
508,TAIL,event_level,0.14019363471556609,0.028004245382186099,302907.27298978204,PASS
508,EVENT-EMP,event_level,-0.12833335623087819,0.0144463119583076,231569.5843067276,PASS
508,GEV,monthly_maxima,0.065244174893818702,0.010218252738040201,282995.97389511013,PASS_LMOM_FINITE_MEAN
508,KDE,monthly_maxima,-0.056638468765975503,0.010218286007345499,250616.26391279337,PASS
508,EMP,monthly_maxima,-0.12833335623087819,0.0102182859341942,231569.5843067276,PASS
509,TAIL,event_level,0.1373534937407398,0.029970788077310399,302152.75258956442,PASS
509,EVENT-EMP,event_level,-0.050939327543901403,0.020766861699985401,252130.31492430667,PASS
509,GEV,monthly_maxima,0.0580071603544563,0.020411967330090201,281073.36682911601,PASS_LMOM_FINITE_MEAN
509,KDE,monthly_maxima,0.0027837942068653998,0.0204119689054547,266402.56115560787,PASS
509,EMP,monthly_maxima,-0.050939327543901403,0.020411967337222201,252130.31492430667,PASS
510,TAIL,event_level,0.13757275295520111,0.027818965717492102,302211.00165245007,PASS
510,EVENT-EMP,event_level,-0.20307253461871899,0.025621333803075099,211714.14921073601,PASS
510,GEV,monthly_maxima,-0.105141109438501,0.041463415982645302,237730.90639842435,PASS_LMOM_FINITE_MEAN
510,KDE,monthly_maxima,-0.1417916068655718,0.041463415990539799,227994.22493368128,PASS
510,EMP,monthly_maxima,-0.20307253461871899,0.041463415982643498,211714.14921073601,PASS
511,TAIL,event_level,0.1091157998953312,0.023043857455634201,294651.04184692656,PASS
511,EVENT-EMP,event_level,-0.14459184271013231,0.020777444815166,227250.30585048479,PASS
511,GEV,monthly_maxima,-0.0051694174839345998,0.014075900826715801,264289.6869986041,PASS_LMOM_FINITE_MEAN
511,KDE,monthly_maxima,-0.064599930863094998,0.014075902358826,248501.19792801305,PASS
511,EMP,monthly_maxima,-0.14459184271013231,0.0140759008267168,227250.30585048479,PASS
512,TAIL,event_level,-0.1473856397024606,-0.037772412270826498,226508.09733215327,PASS
512,EVENT-EMP,event_level,-0.26153943446508482,-0.038005643114181802,196181.65661175089,PASS
512,GEV,monthly_maxima,-0.1707461763515063,-0.0248782508431897,220302.06685058039,PASS_LMOM_FINITE_MEAN
512,KDE,monthly_maxima,-0.21473820754590819,-0.024878250843192801,208615.01142713739,PASS
512,EMP,monthly_maxima,-0.26153943446508482,-0.024878250843192801,196181.65661175089,PASS
513,TAIL,event_level,-0.1057592494787732,-0.0336922162155988,237566.6894547196,PASS
513,EVENT-EMP,event_level,-0.17380437386355349,-0.032479892892953902,219489.61689433284,PASS
513,GEV,monthly_maxima,-0.1214508591624948,-0.020559458323664601,233398.00919428124,PASS_LMOM_FINITE_MEAN
513,KDE,monthly_maxima,-0.13774861554291551,-0.020559458322455301,229068.29817789185,PASS
513,EMP,monthly_maxima,-0.17380437386355349,-0.020559458322455499,219489.61689433284,PASS
514,TAIL,event_level,0.1023604698303304,0.0091128251151170996,292856.40052826522,PASS
514,EVENT-EMP,event_level,-0.048586851329349,0.014786363613851401,252755.28083643541,PASS
514,GEV,monthly_maxima,-0.0249606610522729,0.021223988477718999,259031.88566045032,PASS_LMOM_FINITE_MEAN
514,KDE,monthly_maxima,0.0004501865033929,0.021223988652530001,265782.60790892696,PASS
514,EMP,monthly_maxima,-0.048586851329349,0.0212239884777192,252755.28083643541,PASS
515,TAIL,event_level,0.27907977229341419,0.033081535347289498,339804.182347011,PASS
515,EVENT-EMP,event_level,-0.065365885340881794,0.026594511269161101,248297.71215591559,PASS
515,GEV,monthly_maxima,0.27172458166235358,0.0028103478396404001,337850.18026478542,PASS_LMOM_FINITE_MEAN
515,KDE,monthly_maxima,0.0426931860501907,0.0028264229195935002,277005.01032026927,PASS
515,EMP,monthly_maxima,-0.065365885340881794,0.0028253723587348002,248297.71215591559,PASS
516,TAIL,event_level,0.030443401440777101,-0.011292312904339699,273750.69566899049,PASS
516,EVENT-EMP,event_level,0.28460180168546639,-0.0023771107149153999,341271.18129665282,PASS
516,GEV,monthly_maxima,0.2715962933833756,0.021664629103927999,337816.09881444345,PASS_LMOM_FINITE_MEAN
516,KDE,monthly_maxima,0.3534510689998554,0.021782195539234599,359561.88488819543,PASS
516,EMP,monthly_maxima,0.28460180168546639,0.021780385356896099,341271.18129665282,PASS
517,TAIL,event_level,-0.14340341597508929,-0.062280823580036303,227566.02687408961,PASS
517,EVENT-EMP,event_level,-0.3108049911872558,-0.067649926909248106,183093.62052325011,PASS
517,GEV,monthly_maxima,-0.22409908918300639,-0.073916362747560402,206128.1714351032,PASS_LMOM_FINITE_MEAN
517,KDE,monthly_maxima,-0.27488522831333972,-0.073916362747561096,192636.17284708569,PASS
517,EMP,monthly_maxima,-0.3108049911872558,-0.073916362747561096,183093.62052325011,PASS
518,TAIL,event_level,-0.068051979799122503,-0.018901450216501602,247584.11621697521,PASS
518,EVENT-EMP,event_level,-0.0391761223325756,0.0046923386189525003,255255.36342808188,PASS
518,GEV,monthly_maxima,0.068184920560505097,0.032989351033211697,283777.22124058817,PASS_LMOM_FINITE_MEAN
518,KDE,monthly_maxima,0.010162502682810701,0.032989386097101898,268362.81105929438,PASS
518,EMP,monthly_maxima,-0.0391761223325756,0.032989386056205501,255255.36342808188,PASS
519,TAIL,event_level,-0.186882278447387,-0.046391522652596197,216015.30139800248,PASS
519,EVENT-EMP,event_level,-0.1948964594664698,-0.053632379636034302,213886.22994572896,PASS
519,GEV,monthly_maxima,-0.085085568985814999,-0.054388274496476201,243058.92164240943,PASS_LMOM_FINITE_MEAN
519,KDE,monthly_maxima,-0.15903805041749319,-0.0543763795294896,223412.48282775565,PASS
519,EMP,monthly_maxima,-0.1948964594664698,-0.0543763795294896,213886.22994572896,PASS
520,TAIL,event_level,-0.21039453246953521,-0.073712072962957204,209768.96522242064,PASS
520,EVENT-EMP,event_level,-0.30420868473195462,-0.0726010261565498,184846.01515109651,PASS
520,GEV,monthly_maxima,-0.24889337763457031,-0.069152141724964006,199541.24613406969,PASS_LMOM_FINITE_MEAN
520,KDE,monthly_maxima,-0.2673663502554901,-0.069152141724911603,194633.66062381241,PASS
520,EMP,monthly_maxima,-0.30420868473195462,-0.069152141724911395,184846.01515109651,PASS
521,TAIL,event_level,-0.1037513299806276,-0.037937462890369797,238100.11939244939,PASS
521,EVENT-EMP,event_level,-0.1676170671932371,-0.0381257455331672,221133.35540820772,PASS
521,GEV,monthly_maxima,-0.057656106931811398,-0.037047437286805901,250345.91509455905,PASS_LMOM_FINITE_MEAN
521,KDE,monthly_maxima,-0.1205635971554545,-0.0370474137253268,233633.7218897368,PASS
521,EMP,monthly_maxima,-0.1676170671932371,-0.037047413725433798,221133.35540820772,PASS
522,TAIL,event_level,0.0217048860564233,0.0158146539764825,271429.19536898733,PASS
522,EVENT-EMP,event_level,-0.13763501112741791,0.0193343975331778,229098.47866886307,PASS
522,GEV,monthly_maxima,-0.044798333582467702,0.0418771549333204,253761.74986453823,PASS_LMOM_FINITE_MEAN
522,KDE,monthly_maxima,-0.088683494152494199,0.041877154934328198,242103.08601284825,PASS
522,EMP,monthly_maxima,-0.13763501112741791,0.041877154933320601,229098.47866886307,PASS
523,TAIL,event_level,0.1388709006477844,0.0105025051992233,302555.87147589587,PASS
523,EVENT-EMP,event_level,-0.18502668538215589,-0.0079777154462045002,216508.26383706051,PASS
