prefix_replications,method_id,cell_id,metric,estimate,mcse,normal_ci95_low,normal_ci95_high,replications
200,KDE,BASE_CAPACITY_NEAR,regret_cny_per_month,21388.246457762412,1501.0859224499686,18446.118049760473,24330.374865764352,200
400,KDE,BASE_CAPACITY_NEAR,regret_cny_per_month,20435.30478390171,1059.5005580518643,18358.683690120055,22511.925877683363,400
600,KDE,BASE_CAPACITY_NEAR,regret_cny_per_month,19976.481015005815,863.857263068887,18283.320779390797,21669.641250620833,600
800,KDE,BASE_CAPACITY_NEAR,regret_cny_per_month,19694.127926454497,747.332345584181,18229.356529109504,21158.89932379949,800
1000,KDE,BASE_CAPACITY_NEAR,regret_cny_per_month,19863.539779585288,668.7052602597915,18552.877469476098,21174.202089694478,1000
100,KDE,STRESS_ACTUAL_CLEAR,regret_cny_per_month,0.0,0.0,0.0,0.0,100
200,KDE,STRESS_ACTUAL_CLEAR,regret_cny_per_month,0.0,0.0,0.0,0.0,200
400,KDE,STRESS_ACTUAL_CLEAR,regret_cny_per_month,796.6235978469508,796.6235978469509,-764.758653933073,2358.005849626975,400
600,KDE,STRESS_ACTUAL_CLEAR,regret_cny_per_month,531.0823985646339,531.082398564634,-509.8391026220488,1572.0038997513166,600
800,KDE,STRESS_ACTUAL_CLEAR,regret_cny_per_month,398.3117989234754,398.31179892347535,-382.37932696653627,1179.002924813487,800
1000,KDE,STRESS_ACTUAL_CLEAR,regret_cny_per_month,637.2988782775607,450.4127572777923,-245.51012598691227,1520.1078825420336,1000
100,KDE,STRESS_ACTUAL_NEAR,regret_cny_per_month,1733.289565220382,401.1483176940581,947.038862540028,2519.5402679007357,100
200,KDE,STRESS_ACTUAL_NEAR,regret_cny_per_month,1511.7196366829894,228.42396319167293,1064.0086688273104,1959.4306045386684,200
400,KDE,STRESS_ACTUAL_NEAR,regret_cny_per_month,1562.2033859324924,140.66615208289227,1286.4977278500237,1837.9090440149612,400
600,KDE,STRESS_ACTUAL_NEAR,regret_cny_per_month,1489.3240095754438,111.38740669211374,1271.004692458901,1707.6433266919867,600
800,KDE,STRESS_ACTUAL_NEAR,regret_cny_per_month,1526.0735997032875,93.51912263736577,1342.7761193340507,1709.3710800725244,800
1000,KDE,STRESS_ACTUAL_NEAR,regret_cny_per_month,1483.8509356538482,81.01357236058857,1325.0643338270945,1642.6375374806018,1000
100,KDE,STRESS_CAPACITY_CLEAR,regret_cny_per_month,22376.69063373969,11034.695440179043,748.6875709887681,44004.69369649061,100
200,KDE,STRESS_CAPACITY_CLEAR,regret_cny_per_month,19154.297913582126,7139.791811358765,5160.305963318948,33148.289863845304,200
400,KDE,STRESS_CAPACITY_CLEAR,regret_cny_per_month,13591.861553770823,4253.9425138048755,5254.134226713268,21929.588880828378,400
600,KDE,STRESS_CAPACITY_CLEAR,regret_cny_per_month,12652.643504665999,3348.24489073522,6090.0835188249675,19215.203490507032,600
800,KDE,STRESS_CAPACITY_CLEAR,regret_cny_per_month,15503.671503469157,3190.510921357872,9250.270097607729,21757.072909330585,800
1000,KDE,STRESS_CAPACITY_CLEAR,regret_cny_per_month,16840.999055247543,2982.039078155765,10996.202462062243,22685.795648432842,1000
100,KDE,STRESS_CAPACITY_NEAR,regret_cny_per_month,22519.10642576551,3003.8639729602955,16631.53303876333,28406.67981276769,100
200,KDE,STRESS_CAPACITY_NEAR,regret_cny_per_month,22575.33706586583,2107.3748431998356,18444.882373194152,26705.79175853751,200
400,KDE,STRESS_CAPACITY_NEAR,regret_cny_per_month,21655.50121720883,1426.379682676664,18859.79703916257,24451.205395255092,400
600,KDE,STRESS_CAPACITY_NEAR,regret_cny_per_month,22208.805902742803,1179.090026983256,19897.78944985562,24519.822355629985,600
800,KDE,STRESS_CAPACITY_NEAR,regret_cny_per_month,20978.877732803925,994.6778523356123,19029.309142226124,22928.446323381726,800
1000,KDE,STRESS_CAPACITY_NEAR,regret_cny_per_month,21338.812017406846,905.8679801488064,19563.310776315186,23114.313258498507,1000
100,KDE,STRESS_CONTRACT_CLEAR,regret_cny_per_month,41032.5171679008,2647.2607005421423,35843.8861948382,46221.1481409634,100
200,KDE,STRESS_CONTRACT_CLEAR,regret_cny_per_month,41214.67752666536,1846.904220614735,37594.74525426047,44834.60979907024,200
400,KDE,STRESS_CONTRACT_CLEAR,regret_cny_per_month,40065.6343745527,1312.5832181682952,37492.97126694284,42638.297482162554,400
600,KDE,STRESS_CONTRACT_CLEAR,regret_cny_per_month,40839.399377963244,1051.270279974803,38778.90962921263,42899.88912671386,600
800,KDE,STRESS_CONTRACT_CLEAR,regret_cny_per_month,40941.68998735338,912.94446952904,39152.31882707646,42731.061147630295,800
1000,KDE,STRESS_CONTRACT_CLEAR,regret_cny_per_month,41090.643252498565,817.7924449622312,39487.77006037259,42693.51644462454,1000
100,KDE,STRESS_CONTRACT_NEAR_HIGH,regret_cny_per_month,21824.82077230255,2008.00606750858,17889.128879985736,25760.512664619368,100
200,KDE,STRESS_CONTRACT_NEAR_HIGH,regret_cny_per_month,22474.400787075792,1433.4226384054903,19664.89241580103,25283.909158350554,200
400,KDE,STRESS_CONTRACT_NEAR_HIGH,regret_cny_per_month,21516.423147444824,975.3119633824256,19604.81169921527,23428.034595674377,400
600,KDE,STRESS_CONTRACT_NEAR_HIGH,regret_cny_per_month,21837.523810825456,781.1867380816367,20306.39780418545,23368.649817465463,600
800,KDE,STRESS_CONTRACT_NEAR_HIGH,regret_cny_per_month,21269.873996141097,660.9534853654345,19974.405164824846,22565.34282745735,800
1000,KDE,STRESS_CONTRACT_NEAR_HIGH,regret_cny_per_month,21693.306201767966,604.4445096921094,20508.594962771433,22878.0174407645,1000
100,KDE,STRESS_CONTRACT_NEAR_LOW,regret_cny_per_month,8608.169497405235,692.4134209152646,7251.039192411316,9965.299802399153,100
200,KDE,STRESS_CONTRACT_NEAR_LOW,regret_cny_per_month,8160.313259700592,447.8735776226059,7282.481047560284,9038.1454718409,200
400,KDE,STRESS_CONTRACT_NEAR_LOW,regret_cny_per_month,7894.499858094456,300.223044499292,7306.062690875843,8482.937025313067,400
600,KDE,STRESS_CONTRACT_NEAR_LOW,regret_cny_per_month,8210.104816456305,238.77391841963095,7742.107936353828,8678.101696558782,600
800,KDE,STRESS_CONTRACT_NEAR_LOW,regret_cny_per_month,8137.558114888778,205.8610509640616,7734.070454999217,8541.045774778338,800
1000,KDE,STRESS_CONTRACT_NEAR_LOW,regret_cny_per_month,8156.4328847882625,181.86867263814565,7799.970286417497,8512.895483159027,1000
100,TAIL,BASE_ACTUAL_NEAR,regret_cny_per_month,15923.347969672679,2088.267844300732,11830.342994843244,20016.352944502112,100
200,TAIL,BASE_ACTUAL_NEAR,regret_cny_per_month,15062.62645779848,1455.1133459632285,12210.604299710552,17914.648615886406,200
400,TAIL,BASE_ACTUAL_NEAR,regret_cny_per_month,14524.675512877107,1018.7697561371937,12527.886790848208,16521.46423490601,400
600,TAIL,BASE_ACTUAL_NEAR,regret_cny_per_month,14632.26570186138,832.9725250673075,12999.639552729459,16264.891850993303,600
800,TAIL,BASE_ACTUAL_NEAR,regret_cny_per_month,15439.192119243444,730.2455446715983,14007.910851687111,16870.473386799775,800
1000,TAIL,BASE_ACTUAL_NEAR,regret_cny_per_month,15363.87898695445,652.3632866947912,14085.24694503266,16642.51102887624,1000
100,TAIL,BASE_CAPACITY_NEAR,regret_cny_per_month,21176.48164134892,2128.316484369813,17004.981331984087,25347.981950713754,100
200,TAIL,BASE_CAPACITY_NEAR,regret_cny_per_month,21388.246457762412,1501.0859224499686,18446.118049760473,24330.374865764352,200
400,TAIL,BASE_CAPACITY_NEAR,regret_cny_per_month,21176.48164134892,1060.150098970347,19098.58744736704,23254.3758353308,400
600,TAIL,BASE_CAPACITY_NEAR,regret_cny_per_month,21247.06991348675,865.2427762040719,19551.194072126767,22942.945754846733,600
800,TAIL,BASE_CAPACITY_NEAR,regret_cny_per_month,20435.30478390171,748.7110589390861,18967.8311083811,21902.77845942232,800
1000,TAIL,BASE_CAPACITY_NEAR,regret_cny_per_month,20668.246081956546,669.8012429277692,19355.435645818117,21981.056518094974,1000
100,TAIL,STRESS_ACTUAL_CLEAR,regret_cny_per_month,0.0,0.0,0.0,0.0,100
200,TAIL,STRESS_ACTUAL_CLEAR,regret_cny_per_month,0.0,0.0,0.0,0.0,200
400,TAIL,STRESS_ACTUAL_CLEAR,regret_cny_per_month,0.0,0.0,0.0,0.0,400
600,TAIL,STRESS_ACTUAL_CLEAR,regret_cny_per_month,0.0,0.0,0.0,0.0,600
800,TAIL,STRESS_ACTUAL_CLEAR,regret_cny_per_month,0.0,0.0,0.0,0.0,800
1000,TAIL,STRESS_ACTUAL_CLEAR,regret_cny_per_month,0.0,0.0,0.0,0.0,1000
100,TAIL,STRESS_ACTUAL_NEAR,regret_cny_per_month,1885.6034195974103,242.06767909639612,1411.150768568474,2360.056070626347,100
200,TAIL,STRESS_ACTUAL_NEAR,regret_cny_per_month,2207.096221938739,220.9751780144035,1773.984873030508,2640.2075708469697,200
400,TAIL,STRESS_ACTUAL_NEAR,regret_cny_per_month,2406.103104770212,141.31781617988162,2129.1201850576444,2683.08602448278,400
600,TAIL,STRESS_ACTUAL_NEAR,regret_cny_per_month,2389.736828012396,110.84363392105388,2172.4833055271306,2606.9903504976614,600
800,TAIL,STRESS_ACTUAL_NEAR,regret_cny_per_month,2412.5669037716025,94.0009057617901,2228.3251284784938,2596.808679064711,800
1000,TAIL,STRESS_ACTUAL_NEAR,regret_cny_per_month,2386.5680351303386,82.95127724874474,2223.983531722799,2549.152538537878,1000
100,TAIL,STRESS_CAPACITY_CLEAR,regret_cny_per_month,22689.222891964717,11181.345261589453,773.7861792493895,44604.65960468004,100
200,TAIL,STRESS_CAPACITY_CLEAR,regret_cny_per_month,24961.789221868312,8159.19085829231,8969.775139615385,40953.80330412124,200
400,TAIL,STRESS_CAPACITY_CLEAR,regret_cny_per_month,21928.56950709803,5382.319548173558,11379.223192677855,32477.915821518203,400
600,TAIL,STRESS_CAPACITY_CLEAR,regret_cny_per_month,27439.071197857582,4890.679172579496,17853.34001960177,37024.802376113395,600
800,TAIL,STRESS_CAPACITY_CLEAR,regret_cny_per_month,27422.609691727488,4232.060898633448,19127.770330405932,35717.449053049044,800
1000,TAIL,STRESS_CAPACITY_CLEAR,regret_cny_per_month,32441.088340284994,4102.8253566870035,24399.550641178466,40482.62603939152,1000
100,TAIL,STRESS_CAPACITY_NEAR,regret_cny_per_month,19563.12725317791,2152.959222143863,15343.32717777594,23782.92732857988,100
200,TAIL,STRESS_CAPACITY_NEAR,regret_cny_per_month,19656.41738331611,1404.3093203439514,16903.971115441967,22408.863651190255,200
400,TAIL,STRESS_CAPACITY_NEAR,regret_cny_per_month,19323.543301590496,955.4732833188449,17450.81566628556,21196.27093689543,400
600,TAIL,STRESS_CAPACITY_NEAR,regret_cny_per_month,19704.66224211559,833.1393772483315,18071.709062708862,21337.61542152232,600
800,TAIL,STRESS_CAPACITY_NEAR,regret_cny_per_month,18728.378357516805,714.7684655287518,17327.432165080452,20129.32454995316,800
1000,TAIL,STRESS_CAPACITY_NEAR,regret_cny_per_month,19125.937619193195,655.275834082664,17841.596984391173,20410.278253995217,1000
100,TAIL,STRESS_CONTRACT_CLEAR,regret_cny_per_month,30326.97391610722,2715.852061103948,25003.903876343484,35650.04395587096,100
200,TAIL,STRESS_CONTRACT_CLEAR,regret_cny_per_month,28148.519961165577,1895.5965689127158,24433.150686096655,31863.8892362345,200
400,TAIL,STRESS_CONTRACT_CLEAR,regret_cny_per_month,26723.555393942675,1327.504044262664,24121.647467187853,29325.463320697498,400
600,TAIL,STRESS_CONTRACT_CLEAR,regret_cny_per_month,27523.44506359377,1089.1136484311464,25388.78231266872,29658.107814518815,600
800,TAIL,STRESS_CONTRACT_CLEAR,regret_cny_per_month,28739.69505627606,949.3102848934972,26879.046897884808,30600.343214667315,800
1000,TAIL,STRESS_CONTRACT_CLEAR,regret_cny_per_month,28848.385022010134,853.1264803189229,27176.257120585044,30520.512923435224,1000
100,TAIL,STRESS_CONTRACT_NEAR_HIGH,regret_cny_per_month,14409.312156816031,1358.7055966799833,11746.249187323265,17072.375126308798,100
200,TAIL,STRESS_CONTRACT_NEAR_HIGH,regret_cny_per_month,13079.707379703983,848.4217936395411,11416.800664170481,14742.614095237484,200
400,TAIL,STRESS_CONTRACT_NEAR_HIGH,regret_cny_per_month,12418.351836569509,553.5919878578912,11333.311540368042,13503.392132770976,400
600,TAIL,STRESS_CONTRACT_NEAR_HIGH,regret_cny_per_month,13169.759013700872,491.30776474727224,12206.795794796219,14132.722232605525,600
800,TAIL,STRESS_CONTRACT_NEAR_HIGH,regret_cny_per_month,13391.394849331085,408.7866621173946,12590.172991580992,14192.616707081179,800
1000,TAIL,STRESS_CONTRACT_NEAR_HIGH,regret_cny_per_month,13599.746391220726,384.2715880532086,12846.574078636437,14352.918703805015,1000
100,TAIL,STRESS_CONTRACT_NEAR_LOW,regret_cny_per_month,5930.725996388588,596.0603898311399,4762.447632319554,7099.004360457622,100
200,TAIL,STRESS_CONTRACT_NEAR_LOW,regret_cny_per_month,5604.086719845384,454.9573008771421,4712.370410126186,6495.803029564583,200
400,TAIL,STRESS_CONTRACT_NEAR_LOW,regret_cny_per_month,5184.548500015093,306.9741459048629,4582.879174041562,5786.217825988624,400
600,TAIL,STRESS_CONTRACT_NEAR_LOW,regret_cny_per_month,5136.738032320162,246.95570679018087,4652.704847011408,5620.771217628917,600
800,TAIL,STRESS_CONTRACT_NEAR_LOW,regret_cny_per_month,5142.486428454639,212.39245359631948,4726.1972194058535,5558.775637503425,800
1000,TAIL,STRESS_CONTRACT_NEAR_LOW,regret_cny_per_month,5240.827082077543,189.54258539661794,4869.323614700173,5612.330549454914,1000
100,EMP,BASE_ACTUAL_NEAR,regret_over_capacity_fee,0.0031999999999999594,0.00039389277113385975,0.0024279701685775944,0.003972029831422324,100
200,EMP,BASE_ACTUAL_NEAR,regret_over_capacity_fee,0.0029999999999999623,0.0002745485101436696,0.00246188492011837,0.0035381150798815546,200
400,EMP,BASE_ACTUAL_NEAR,regret_over_capacity_fee,0.0030599999999999616,0.00019464252948858156,0.002678500642202342,0.0034414993577975813,400
600,EMP,BASE_ACTUAL_NEAR,regret_over_capacity_fee,0.003066666666666628,0.00015892422617164008,0.0027551751833702134,0.003378158149963043,600
800,EMP,BASE_ACTUAL_NEAR,regret_over_capacity_fee,0.0031899999999999594,0.00013857806410038994,0.0029183869943631953,0.0034616130056367234,800
1000,EMP,BASE_ACTUAL_NEAR,regret_over_capacity_fee,0.00316799999999996,0.0001237865061268744,0.002925378447991286,0.0034106215520086336,1000
100,EMP,BASE_CAPACITY_NEAR,regret_over_capacity_fee,0.0038399999999999043,0.00040169338525493267,0.0030526809649002364,0.004627319035099572,100
200,EMP,BASE_CAPACITY_NEAR,regret_over_capacity_fee,0.0040399999999999,0.00028353830402476875,0.003484264924111353,0.004595735075888447,200
400,EMP,BASE_CAPACITY_NEAR,regret_over_capacity_fee,0.0038599999999999034,0.00020012777873035736,0.003467749553688403,0.004252250446311404,400
600,EMP,BASE_CAPACITY_NEAR,regret_over_capacity_fee,0.003773333333333239,0.00016317295341112924,0.0034535143446474256,0.004093152322019052,600
800,EMP,BASE_CAPACITY_NEAR,regret_over_capacity_fee,0.0037199999999999065,0.00014116270270788154,0.0034433211026924588,0.003996678897307354,800
1000,EMP,BASE_CAPACITY_NEAR,regret_over_capacity_fee,0.0037519999999999065,0.00012631092767630858,0.0035044305817543415,0.003999569418245471,1000
100,EMP,STRESS_ACTUAL_CLEAR,regret_over_capacity_fee,0.0,0.0,0.0,0.0,100
200,EMP,STRESS_ACTUAL_CLEAR,regret_over_capacity_fee,0.000191077165358812,0.00019107716535881198,-0.00018343407874445945,0.0005655884094620835,200
400,EMP,STRESS_ACTUAL_CLEAR,regret_over_capacity_fee,0.000382154330717624,0.00019035747479642187,9.053680116637185e-06,0.0007552549813186109,400
600,EMP,STRESS_ACTUAL_CLEAR,regret_over_capacity_fee,0.0003184619422646867,0.00014194418611917874,4.0251337471096415e-05,0.0005966725470582771,600
800,EMP,STRESS_ACTUAL_CLEAR,regret_over_capacity_fee,0.00033438503937792104,0.00012591023153615878,8.760098556704981e-05,0.0005811690931887923,800
1000,EMP,STRESS_ACTUAL_CLEAR,regret_over_capacity_fee,0.0003439388976458616,0.00011418633226846476,0.00012013368639967071,0.0005677441088920525,1000
100,EMP,STRESS_ACTUAL_NEAR,regret_over_capacity_fee,0.000533074108453152,9.398320427539273e-05,0.00034886702807338226,0.0007172811888329217,100
200,EMP,STRESS_ACTUAL_NEAR,regret_over_capacity_fee,0.000519849351904889,7.153552399614503e-05,0.0003796397248724447,0.0006600589789373333,200
400,EMP,STRESS_ACTUAL_NEAR,regret_over_capacity_fee,0.0004730521843174983,3.818020239190878e-05,0.0003982189876293571,0.0005478853810056395,400
600,EMP,STRESS_ACTUAL_NEAR,regret_over_capacity_fee,0.00042747643839649146,2.6929214837546535e-05,0.00037469517731490026,0.00048025769947808265,600
800,EMP,STRESS_ACTUAL_NEAR,regret_over_capacity_fee,0.00045840137260536116,3.0947392591487836e-05,0.000397744483126045,0.0005190582620846773,800
1000,EMP,STRESS_ACTUAL_NEAR,regret_over_capacity_fee,0.00044716882903503497,2.6393286785658815e-05,0.0003954379869351437,0.0004988996711349262,1000
100,EMP,STRESS_CAPACITY_CLEAR,regret_over_capacity_fee,0.008545894786591535,0.003147113240812102,0.0023775528345998153,0.014714236738583256,100
200,EMP,STRESS_CAPACITY_CLEAR,regret_over_capacity_fee,0.008244432305338594,0.002139041974627689,0.004051910035068324,0.012436954575608864,200
400,EMP,STRESS_CAPACITY_CLEAR,regret_over_capacity_fee,0.006128609756898479,0.0013076714519947435,0.0035655737109887816,0.008691645802808175,400
600,EMP,STRESS_CAPACITY_CLEAR,regret_over_capacity_fee,0.007052580745731688,0.0011439543026217597,0.004810430312593039,0.009294731178870337,600
800,EMP,STRESS_CAPACITY_CLEAR,regret_over_capacity_fee,0.007847819180976599,0.0010344974879110567,0.005820204104670928,0.00987543425728227,800
1000,EMP,STRESS_CAPACITY_CLEAR,regret_over_capacity_fee,0.008199277953805668,0.0009481059279615646,0.006340990335001001,0.010057565572610335,1000
100,EMP,STRESS_CAPACITY_NEAR,regret_over_capacity_fee,0.0057009422953623705,0.0007529630107451332,0.004225134794301909,0.007176749796422832,100
200,EMP,STRESS_CAPACITY_NEAR,regret_over_capacity_fee,0.0055123858521352685,0.0004858149034733947,0.0045601886413274145,0.006464583062943122,200
400,EMP,STRESS_CAPACITY_NEAR,regret_over_capacity_fee,0.005205363195929847,0.00030837447861718694,0.004600949217840161,0.0058097771740195335,400
600,EMP,STRESS_CAPACITY_NEAR,regret_over_capacity_fee,0.005294537412031704,0.0002579659685813455,0.004788924113612267,0.005800150710451141,600
800,EMP,STRESS_CAPACITY_NEAR,regret_over_capacity_fee,0.005004219147749054,0.00021611594871312703,0.004580631888271325,0.005427806407226783,800
1000,EMP,STRESS_CAPACITY_NEAR,regret_over_capacity_fee,0.005164467082629102,0.0002019016082444587,0.004768739930469963,0.005560194234788241,1000
100,EMP,STRESS_CONTRACT_CLEAR,regret_over_capacity_fee,0.008044050558452562,0.0006042320569333065,0.006859755726863282,0.009228345390041843,100
200,EMP,STRESS_CONTRACT_CLEAR,regret_over_capacity_fee,0.007473391270858978,0.0004049883520814277,0.00667961410077938,0.008267168440938576,200
400,EMP,STRESS_CONTRACT_CLEAR,regret_over_capacity_fee,0.006779784856496913,0.00027800797081521287,0.006234889233699096,0.00732468047929473,400
600,EMP,STRESS_CONTRACT_CLEAR,regret_over_capacity_fee,0.0069636213082272126,0.000224821312477923,0.006522971535770483,0.007404271080683942,600
800,EMP,STRESS_CONTRACT_CLEAR,regret_over_capacity_fee,0.006996164157968245,0.00019100794715170714,0.006621788581550899,0.007370539734385591,800
1000,EMP,STRESS_CONTRACT_CLEAR,regret_over_capacity_fee,0.007069123949453002,0.00017608011305930008,0.006724006927856774,0.0074142409710492305,1000
100,EMP,STRESS_CONTRACT_NEAR_HIGH,regret_over_capacity_fee,0.0050980222074504256,0.0005450624901674795,0.004029699726722165,0.006166344688178686,100
200,EMP,STRESS_CONTRACT_NEAR_HIGH,regret_over_capacity_fee,0.004775483282339586,0.0003543421174845298,0.004080972732069908,0.005469993832609265,200
400,EMP,STRESS_CONTRACT_NEAR_HIGH,regret_over_capacity_fee,0.0041531229634239105,0.00022460922721576128,0.0037128888780810186,0.004593357048766802,400
600,EMP,STRESS_CONTRACT_NEAR_HIGH,regret_over_capacity_fee,0.004285703595028105,0.00018452186756121912,0.003924040734608116,0.004647366455448094,600
800,EMP,STRESS_CONTRACT_NEAR_HIGH,regret_over_capacity_fee,0.004153224884064648,0.00015172788821787338,0.0038558382231576164,0.00445061154497168,800
1000,EMP,STRESS_CONTRACT_NEAR_HIGH,regret_over_capacity_fee,0.004250782769287248,0.00014445876168095377,0.003967643596392579,0.004533921942181917,1000
100,EMP,STRESS_CONTRACT_NEAR_LOW,regret_over_capacity_fee,0.000961770400978468,0.00013898479202371875,0.0006893602086119792,0.0012341805933449568,100
200,EMP,STRESS_CONTRACT_NEAR_LOW,regret_over_capacity_fee,0.0009966387466758772,0.00010123099368963462,0.0007982259990441934,0.001195051494307561,200
400,EMP,STRESS_CONTRACT_NEAR_LOW,regret_over_capacity_fee,0.0008300130283688634,5.946726819058964e-05,0.0007134571827153076,0.0009465688740224191,400
600,EMP,STRESS_CONTRACT_NEAR_LOW,regret_over_capacity_fee,0.0008140275802388813,4.430230238351601e-05,0.0007271950675671899,0.0009008600929105726,600
800,EMP,STRESS_CONTRACT_NEAR_LOW,regret_over_capacity_fee,0.0008583978513383212,4.474525664075297e-05,0.0007706971483224455,0.000946098554354197,800
1000,EMP,STRESS_CONTRACT_NEAR_LOW,regret_over_capacity_fee,0.0008503463101988876,3.884947738602181e-05,0.0007742013345222848,0.0009264912858754904,1000
100,EVENT-EMP,BASE_ACTUAL_NEAR,regret_over_capacity_fee,0.0030399999999999616,0.00039026538497164575,0.002275079845455536,0.003804920154544387,100
200,EVENT-EMP,BASE_ACTUAL_NEAR,regret_over_capacity_fee,0.002799999999999965,0.00027049182824205023,0.0022698360166455464,0.0033301639833543833,200
400,EVENT-EMP,BASE_ACTUAL_NEAR,regret_over_capacity_fee,0.0026599999999999666,0.0001886796226411297,0.0022901879396233526,0.0030298120603765807,400
600,EVENT-EMP,BASE_ACTUAL_NEAR,regret_over_capacity_fee,0.0026266666666666335,0.00015350091251464942,0.0023258048781379208,0.0029275284551953462,600
800,EVENT-EMP,BASE_ACTUAL_NEAR,regret_over_capacity_fee,0.0028799999999999638,0.0001358494344340255,0.002613735108509274,0.0031462648914906536,800
1000,EVENT-EMP,BASE_ACTUAL_NEAR,regret_over_capacity_fee,0.0028639999999999634,0.00012134343092325954,0.002626166875390375,0.003101833124609552,1000
100,EVENT-EMP,BASE_CAPACITY_NEAR,regret_over_capacity_fee,0.003919999999999903,0.00040193471503654316,0.003132207958528278,0.004707792041471527,100
200,EVENT-EMP,BASE_CAPACITY_NEAR,regret_over_capacity_fee,0.0038799999999999035,0.0002834248546638104,0.0033244872848588354,0.004435512715140972,200
400,EVENT-EMP,BASE_CAPACITY_NEAR,regret_over_capacity_fee,0.003939999999999902,0.00020022794028350148,0.003547553237044239,0.004332446762955565,400
600,EVENT-EMP,BASE_CAPACITY_NEAR,regret_over_capacity_fee,0.003973333333333234,0.0001634319373471882,0.0036530067361327453,0.004293659930533723,600
800,EVENT-EMP,BASE_CAPACITY_NEAR,regret_over_capacity_fee,0.003809999999999905,0.00014135009661215067,0.00353295381064009,0.00408704618935972,800
1000,EVENT-EMP,BASE_CAPACITY_NEAR,regret_over_capacity_fee,0.003863999999999904,0.00012648122983866303,0.0036160967895161244,0.0041119032104836835,1000
100,EVENT-EMP,STRESS_ACTUAL_CLEAR,regret_over_capacity_fee,0.0,0.0,0.0,0.0,100
200,EVENT-EMP,STRESS_ACTUAL_CLEAR,regret_over_capacity_fee,0.0,0.0,0.0,0.0,200
400,EVENT-EMP,STRESS_ACTUAL_CLEAR,regret_over_capacity_fee,9.5538582679406e-05,9.553858267940599e-05,-9.171703937222972e-05,0.00028279420473104175,400
600,EVENT-EMP,STRESS_ACTUAL_CLEAR,regret_over_capacity_fee,6.369238845293734e-05,6.369238845293734e-05,-6.114469291481985e-05,0.00018852946982069453,600
800,EVENT-EMP,STRESS_ACTUAL_CLEAR,regret_over_capacity_fee,4.7769291339703e-05,4.7769291339702996e-05,-4.585851968611486e-05,0.00014139710236552087,800
1000,EVENT-EMP,STRESS_ACTUAL_CLEAR,regret_over_capacity_fee,7.643086614352481e-05,5.401772752821582e-05,-2.9443879811778196e-05,0.0001823056120988278,1000
100,EVENT-EMP,STRESS_ACTUAL_NEAR,regret_over_capacity_fee,0.0005048359432406659,9.328324383459723e-05,0.0003220007853248554,0.0006876711011564765,100
200,EVENT-EMP,STRESS_ACTUAL_NEAR,regret_over_capacity_fee,0.00047435756755322454,6.058503538184627e-05,0.00035561089820480585,0.0005931042369016432,200
400,EVENT-EMP,STRESS_ACTUAL_NEAR,regret_over_capacity_fee,0.0005236553820595168,8.622725631744448e-05,0.0003546499596773256,0.000692660804441708,400
600,EVENT-EMP,STRESS_ACTUAL_NEAR,regret_over_capacity_fee,0.0004617641366019305,5.825984833017553e-05,0.00034757483387478646,0.0005759534393290746,600
800,EVENT-EMP,STRESS_ACTUAL_NEAR,regret_over_capacity_fee,0.00048176652806866546,5.540788970080871e-05,0.0003731670642550804,0.0005903659918822505,800
1000,EVENT-EMP,STRESS_ACTUAL_NEAR,regret_over_capacity_fee,0.0004904503447189363,5.034289484005736e-05,0.00039177827083242383,0.0005891224186054487,1000
100,EVENT-EMP,STRESS_CAPACITY_CLEAR,regret_over_capacity_fee,0.005826558223241848,0.0025530452257693406,0.0008225895807339404,0.010830526865749755,100
200,EVENT-EMP,STRESS_CAPACITY_CLEAR,regret_over_capacity_fee,0.005722361097249487,0.0017696639690954715,0.0022538197178223625,0.00919090247667661,200
400,EVENT-EMP,STRESS_CAPACITY_CLEAR,regret_over_capacity_fee,0.004825068133690581,0.001147859585677083,0.0025752633457634985,0.0070748729216176635,400
600,EVENT-EMP,STRESS_CAPACITY_CLEAR,regret_over_capacity_fee,0.006451519309341042,0.001076658247148972,0.004341269144929057,0.008561769473753027,600
800,EVENT-EMP,STRESS_CAPACITY_CLEAR,regret_over_capacity_fee,0.00707090623249854,0.000969857597527943,0.005169985341343771,0.008971827123653308,800
1000,EVENT-EMP,STRESS_CAPACITY_CLEAR,regret_over_capacity_fee,0.0073895290474784,0.0008879099760979408,0.0056492254943264365,0.009129832600630364,1000
100,EVENT-EMP,STRESS_CAPACITY_NEAR,regret_over_capacity_fee,0.003594178711414717,0.00041732310059118137,0.0027762254342560016,0.004412131988573433,100
200,EVENT-EMP,STRESS_CAPACITY_NEAR,regret_over_capacity_fee,0.003817895094335141,0.00030110486527097906,0.0032277295584040217,0.004408060630266259,200
400,EVENT-EMP,STRESS_CAPACITY_NEAR,regret_over_capacity_fee,0.004065106395428442,0.00021702073264311364,0.0036397457594479397,0.004490467031408945,400
600,EVENT-EMP,STRESS_CAPACITY_NEAR,regret_over_capacity_fee,0.004292571573974247,0.00018473906741364298,0.0039304830018435065,0.004654660146104987,600
800,EVENT-EMP,STRESS_CAPACITY_NEAR,regret_over_capacity_fee,0.00407033504410036,0.00015719042096852355,0.003762241819002054,0.004378428269198666,800
1000,EVENT-EMP,STRESS_CAPACITY_NEAR,regret_over_capacity_fee,0.004054786833904969,0.00014206937403626706,0.0037763308607938854,0.004333242807016052,1000
